TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Sep_kpc,Gal_1_type,Gal_1_ABS_Mag,Gal_1_dist,Gal_1_info,Reporter
2023yum*,00:55:02.913,+00:57:05.66,2023-12-02 19:06:03.168,06-Dec-2023,18.706,ABMag,orange - ATLAS,1.3690573364971055,1.806805166428783,DG_QA_STARBURST,7.42144338137593,272216.73457170324,"['SDSS_52201_PLATEID_692_FIBERID_525' '13.761881828308104'
 '0.9512906670570374' 'DG_QA_STARBURST' '272216.73457170324'
 '1.3690573364971055' '1.806805166428783']",J. Tonry
