TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Sep_kpc,Gal_1_type,Gal_1_ABS_Mag,Gal_1_dist,Gal_1_info,Reporter,SDSS_image
2023xzy,15:53:32.760,+32:30:48.20,2023-11-09 02:54:14.400,2023-11-19,18.26,ABMag,G - Gaia,2.885843347952048,3.493832412183472,DG_GALAXY_STARFORMING,5.5434896527607105,249720.64616081145,"['SDSS_52825_PLATEID_1404_FIBERID_236' '238.38743591308597'
 '32.51324844360352' 'DG_GALAXY_STARFORMING' '249720.64616081145'
 '2.885843347952048' '3.493832412183472']",S.T. Hodgkin,Yes
