TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Sep_kpc,Gal_1_type,Gal_1_ABS_Mag,Gal_1_dist,Gal_1_info,Reporter,SDSS_image
2024npp,13:43:44.812,+03:53:20.71,2024-07-01 18:59:11.040,2024-07-03,19.109,ABMag,cyan - ATLAS,1.9922949933050644,0.9726245375130641,DG_GALAXY_STARBURST,9.16927389092691,100697.0415789776,"['SDSS_52373_PLATEID_854_FIBERID_134' '205.9372711181641'
 '3.889069795608521' 'DG_GALAXY_STARBURST' '100697.0415789776'
 '1.9922949933050644' '0.9726245375130641']",J. Tonry,Yes
