TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Sep_kpc,Gal_1_type,Gal_1_ABS_Mag,Gal_1_dist,Gal_1_info,Reporter
2023uxg*,16:58:29.430,+26:06:35.24,2023-10-14 05:06:01.728,15-Oct-2023,17.534,ABMag,cyan - ATLAS,0.7498362258643831,330.61086232602537,DG_GALAXY_STARFORMING,-5.062585591772365,90944.37306078173,"['SDSS_53446_PLATEID_1693_FIBERID_417' '254.62240600585935'
 '26.10972023010254' 'DG_GALAXY_STARFORMING' '90944.37306078173'
 '0.7498362258643831' '330.61086232602537']",J. Tonry
