TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Sep_kpc,Gal_1_type,Gal_1_ABS_Mag,Gal_1_dist,Gal_1_info,Reporter,SDSS_image
2024hhx,08:09:55.651,+40:28:00.14,2024-04-27 06:21:50.688,2024-04-28,18.698,ABMag,orange - ATLAS,5.741076103280432,2.4867818386327456,DG_GALAXY_STARFORMING,6.719811565073341,89344.84840778251,"['SDSS_52202_PLATEID_545_FIBERID_599' '122.48033142089844'
 '40.46778106689453' 'DG_GALAXY_STARFORMING' '89344.84840778251'
 '5.741076103280432' '2.4867818386327456']",J. Tonry,Yes
2024hix,14:30:09.000,+31:12:55.00,2024-04-27 19:45:07.200,2024-04-28,18.8,VegaMag,Clear - ,8.518865147405801,2.027761748199024,DG_GALAXY_STARBURST,7.264915368786497,49097.60594883988,"['SDSS_53917_PLATEID_2133_FIBERID_537' '217.54019165039065'
 '31.2158260345459' 'DG_GALAXY_STARBURST' '49097.60594883988'
 '8.518865147405801' '2.027761748199024']",Witold Caban,No
