TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Sep_kpc,Gal_1_type,Gal_1_ABS_Mag,Gal_1_dist,Gal_1_info,Reporter,SDSS_image
2024jzz,11:01:39.773,+51:14:27.07,2024-06-01 05:48:08.997,2024-06-02,19.0678,ABMag,g - ZTF,1.2183010206501204,1.781433260968848,DG_QSO_STARBURST,7.813952216370836,301606.0728705815,"['SDSS_52353_PLATEID_877_FIBERID_463' '165.4153289794922'
 '51.24061965942383' 'DG_QSO_STARBURST' '301606.0728705815'
 '1.2183010206501204' '1.781433260968848']",Jesper Sollerman (SU),Yes
