TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Sep_kpc,Gal_1_type,Gal_1_ABS_Mag,Gal_1_dist,Gal_1_info,Reporter,SDSS_image
2024imo,15:03:17.390,+48:24:30.59,2024-05-10 07:13:39.360,2024-05-11,19.34,ABMag,g - ZTF,2.3902456084423163,1.5655630097864586,DG_GALAXY_STARFORMING,8.366647242433103,135099.31771956512,"['SDSS_52751_PLATEID_1049_FIBERID_521' '225.8219146728516'
 '48.40793991088867' 'DG_GALAXY_STARFORMING' '135099.31771956512'
 '2.3902456084423163' '1.5655630097864586']",J. Nordin,Yes
2024imp,14:46:55.013,+64:03:48.47,2024-05-09 10:07:01.056,2024-05-11,19.016,ABMag,orange - ATLAS,7.569673816585158,7.963452173191061,DG_GALAXY_,4.510493119380522,216994.80842236173,"['SDSS_54533_PLATEID_2947_FIBERID_625' '221.7340240478516'
 '64.06355285644531' 'DG_GALAXY_' '216994.80842236173' '7.569673816585158'
 '7.963452173191061']",J. Tonry,No
2024ine,13:39:21.546,+60:17:42.54,2024-05-09 09:26:17.664,2024-05-11,19.134,ABMag,orange - ATLAS,8.25019944634959,5.667130184187119,DG_GALAXY_STARFORMING,5.367184053587387,141685.0001140414,"['SDSS_52319_PLATEID_786_FIBERID_261' '204.8408660888672'
 '60.29292297363281' 'DG_GALAXY_STARFORMING' '141685.0001140414'
 '8.25019944634959' '5.667130184187119']",J. Tonry,Yes
