TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Sep_kpc,Gal_1_type,Gal_1_ABS_Mag,Gal_1_dist,Gal_1_info,Reporter,SDSS_image
2024anc,10:58:16.001,+23:41:37.41,2024-01-18 11:19:13.152,2024-01-20,18.779,ABMag,orange - ATLAS,3.990825767241446,1.7697637375791013,DG_GALAXY_STARFORMING,7.539423539135573,91469.78488392576,"['SDSS_53876_PLATEID_2486_FIBERID_413' '164.56736755371094'
 '23.69463157653809' 'DG_GALAXY_STARFORMING' '91469.78488392576'
 '3.990825767241446' '1.7697637375791013']",J. Tonry,Yes
2024anb,10:34:02.924,+16:21:48.32,2024-01-17 10:04:48.000,2024-01-20,20.15,ABMag,r - ZTF,7.945290006359552,8.608007351752008,DG_GALAXY_STARFORMING,5.475486853820605,223469.37207671168,"['SDSS_54178_PLATEID_2592_FIBERID_547' '158.5126953125'
 '16.36557388305664' 'DG_GALAXY_STARFORMING' '223469.37207671168'
 '7.945290006359552' '8.608007351752008']",C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,Yes
