TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Sep_kpc,Gal_1_type,Gal_1_ABS_Mag,Gal_1_dist,Gal_1_info,Reporter,SDSS_image
1989am,15:47:45.490,+29:07:39.00,1989-03-07 10:45:00.000,2024-07-07,18,ABMag,R - Cousins,5.401317733835527,3.692130679807536,DG_GALAXY_STARFORMING,5.163614679461768,140994.59740253212,"['SDSS_53142_PLATEID_1390_FIBERID_275' '236.94094848632807'
 '29.128360748291016' 'DG_GALAXY_STARFORMING' '140994.59740253212'
 '5.401317733835527' '3.692130679807536']",D. Denisenko,Yes
