TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Sep_kpc,Gal_1_type,Gal_1_ABS_Mag,Gal_1_dist,Gal_1_info,Reporter,SDSS_image
2024iss,12:59:06.144,+28:48:42.45,2024-05-12 21:36:45.792,2024-05-14,14.58,ABMag,L - GOTO,4.152720831079607,0.2900445827901202,DG_GALAXY_,7.267676207546797,14406.455937349896,"['SDSS_53499_PLATEID_2011_FIBERID_170' '194.77691650390625'
 '28.81179428100586' 'DG_GALAXY_' '14406.455937349896' '4.152720831079607'
 '0.2900445827901202']",B. Godson,Yes
2024itb,15:01:27.894,+55:31:28.69,2024-05-12 08:17:39.840,2024-05-14,18.92,ABMag,g - ZTF,5.192459661997799,4.001589109752676,DG_GALAXY_STARBURST,5.908837537679963,158958.7702465105,"['SDSS_52370_PLATEID_793_FIBERID_329' '225.3655548095703'
 '55.52602767944336' 'DG_GALAXY_STARBURST' '158958.7702465105'
 '5.192459661997799' '4.001589109752676']",J. Nordin,Yes
