TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Sep_kpc,Gal_1_type,Gal_1_ABS_Mag,Gal_1_dist,Gal_1_info,Reporter,SDSS_image
2024dus,10:09:33.591,+10:40:55.14,2024-02-28 06:44:38.400,2024-03-06,19.17,ABMag,r - ZTF,2.2410182262725566,2.459317108171379,DG_GALAXY_STARFORMING,7.215927345225067,226357.18034975984,"['SDSS_53053_PLATEID_1308_FIBERID_634' '152.38934326171875'
 '10.682114601135254' 'DG_GALAXY_STARFORMING' '226357.18034975984'
 '2.2410182262725566' '2.459317108171379']",C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,Yes
2024dwi,13:20:48.583,+49:07:56.33,2024-03-02 12:35:15.072,2024-03-06,20.89,ABMag,i - P1,4.04665892285266,4.903520705416347,DG_GALAXY_STARFORMING,7.437459932625215,249940.4490295179,"['SDSS_52759_PLATEID_1282_FIBERID_480' '200.2021484375' '49.1334228515625'
 'DG_GALAXY_STARFORMING' '249940.4490295179' '4.04665892285266'
 '4.903520705416347']",D. O. Jones (UC Santa Cruz),Yes
2024dwo,13:53:23.499,+14:24:41.12,2024-02-29 10:04:08.256,2024-03-06,19.9346,ABMag,r - ZTF,5.277920302401675,3.989546156771878,DG_GALAXY_STARBURST,6.929982530112815,155914.2461265555,"['SDSS_53857_PLATEID_1777_FIBERID_585' '208.34771728515625'
 '14.409968376159668' 'DG_GALAXY_STARBURST' '155914.2461265555'
 '5.277920302401675' '3.989546156771878']",K. De (Caltech) on behalf of ZTF,Yes
