TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Sep_kpc,Gal_1_type,Gal_1_ABS_Mag,Gal_1_dist,Gal_1_info,Reporter,SDSS_image
2024fxl,12:40:36.342,+26:30:21.59,2024-04-07 08:24:39.744,2024-04-08,18.463,ABMag,orange - ATLAS,6.927744209959337,3.266883890208255,DG_GALAXY_STARFORMING,5.892331503530286,97267.32862175566,"['SDSS_53729_PLATEID_2236_FIBERID_94' '190.15159606933597'
 '26.50791549682617' 'DG_GALAXY_STARFORMING' '97267.32862175566'
 '6.927744209959337' '3.266883890208255']",J. Tonry,Yes
