TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Sep_kpc,Gal_1_type,Gal_1_ABS_Mag,Gal_1_dist,Gal_1_info,Reporter
2023uht*,10:05:54.018,+37:04:51.73,2023-10-07 14:47:28.320,08-Oct-2023,18.457,ABMag,orange - ATLAS,5.942710525760449,4260.754515934403,GALAXY_STARFORMING,-9.690432564869589,147886.00267826757,"['SDSS_52993_PLATEID_1426_FIBERID_134' '151.47708129882812'
 '37.08143997192383' 'GALAXY_STARFORMING' '147886.00267826757'
 '5.942710525760449' '4260.754515934403']",J. Tonry
