TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Sep_kpc,Gal_1_type,Gal_1_ABS_Mag,Gal_1_dist,Gal_1_info,Reporter
2023zms*,13:10:53.571,+08:42:11.86,2023-12-09 12:11:55.997,12-Dec-2023,17.2196,ABMag,g - ZTF,4.167531429459368,1.854696748056083,DG_GALAXY_STARFORMING,5.8782354475280485,91795.02827203448,"['SDSS_53884_PLATEID_1796_FIBERID_81' '197.724365234375'
 '8.703498840332031' 'DG_GALAXY_STARFORMING' '91795.02827203448'
 '4.167531429459368' '1.854696748056083']",A. Munoz-Arancibia
