TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Sep_kpc,Gal_1_type,Gal_1_ABS_Mag,Gal_1_dist,Gal_1_info,Reporter
2018mfz*,21:33:41.551,+00:26:09.16,2018-09-08 06:38:15.648,2023-10-14,19.1512,ABMag,g - ZTF,0.641081877654355,0.8660262520577966,DG_QSO_STARBURST,9.463544714560868,278639.5050240174,"['SDSS_52520_PLATEID_988_FIBERID_580' '323.4229736328125'
 '0.4357910454273224' 'DG_QSO_STARBURST' '278639.5050240174'
 '0.641081877654355' '0.8660262520577966']",Patrick Aleo (UIUC)
2018mke*,02:13:23.753,-00:11:20.10,2018-12-29 06:27:19.872,2023-10-14,20.0231,ABMag,g - ZTF,1.7739302687409935,1.7744433712282104,DG_QSO_STARBURST,8.777789279850566,206324.46754718496,"['SDSS_51816_PLATEID_405_FIBERID_187' '33.34891128540039'
 '-0.1894058138132095' 'DG_QSO_STARBURST' '206324.46754718496'
 '1.7739302687409935' '1.7744433712282104']",Patrick Aleo (UIUC)
