TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Sep_kpc,Gal_1_type,Gal_1_ABS_Mag,Gal_1_dist,Gal_1_info,Reporter,SDSS_image
2024egm,12:13:00.497,+53:25:20.98,2024-03-14 11:40:45.696,2024-03-16,18.038,ABMag,orange - ATLAS,5.607217920855268,5.8436035613717445,DG_GALAXY_STARBURST,4.204596274561995,214960.3909509067,"['SDSS_52430_PLATEID_883_FIBERID_451' '183.2494964599609'
 '53.42276382446289' 'DG_GALAXY_STARBURST' '214960.3909509067'
 '5.607217920855268' '5.8436035613717445']",J. Tonry,Yes
2024ehs,10:53:00.520,+17:34:21.52,2024-03-15 11:16:49.728,2024-03-16,18.098,ABMag,orange - ATLAS,9.899095810328864,0.7653032442787964,DG_GALAXY_STARBURST,8.678832228012396,15946.418586216683,"['SDSS_54175_PLATEID_2482_FIBERID_127' '163.25045776367188'
 '17.574859619140625' 'DG_GALAXY_STARBURST' '15946.418586216683'
 '9.899095810328864' '0.7653032442787964']",J. Tonry,Yes
