TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Sep_kpc,Gal_1_type,Gal_1_ABS_Mag,Gal_1_dist,Gal_1_info,Reporter
2023aakj*,13:00:29.167,+28:27:19.21,2023-12-17 13:57:18.144,19-Dec-2023,19.127,ABMag,orange - ATLAS,2.806463279132887,1.4118580333907076,DG_GALAXY_,8.378044853583752,103766.41158142863,"['SDSS_53499_PLATEID_2011_FIBERID_110' '195.1223297119141'
 '28.455671310424805' 'DG_GALAXY_' '103766.41158142863'
 '2.806463279132887' '1.4118580333907076']",J. Tonry
