TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Sep_kpc,Gal_1_type,Gal_1_ABS_Mag,Gal_1_dist,Gal_1_info,Reporter
2023vba*,08:34:12.225,+12:55:31.23,2023-10-13 14:07:11.712,16-Oct-2023,20.34,ABMag,w - P1,4.655963516437436,6368.847087833396,DG_GALAXY_STARBURST,-8.680304109314957,282147.6169172692,"['SDSS_54139_PLATEID_2425_FIBERID_13' '128.5511474609375'
 '12.924064636230469' 'DG_GALAXY_STARBURST' '282147.6169172692'
 '4.655963516437436' '6368.847087833396']",K. C. Chambers
