TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Sep_kpc,Gal_1_type,Gal_1_ABS_Mag,Gal_1_dist,Gal_1_info,Reporter,SDSS_image
2024for,15:35:09.792,+14:53:46.37,2024-04-04 09:34:55.200,2024-04-05,19.57,ABMag,g - ZTF,1.6501787934619943,1.339608275106805,DG_GALAXY_STARFORMING,8.9351108918727,167444.9110783722,"['SDSS_54265_PLATEID_2768_FIBERID_529' '233.7903289794922'
 '14.896267890930176' 'DG_GALAXY_STARFORMING' '167444.9110783722'
 '1.6501787934619943' '1.339608275106805']",J. Nordin,Yes
2024fpf,14:21:16.695,+22:02:24.31,2024-04-04 12:40:45.120,2024-04-05,18.306,ABMag,orange - ATLAS,5.478355809784812,1.745166272158332,DG_GALAXY_STARFORMING,7.0968159448398715,65707.01055284805,"['SDSS_54552_PLATEID_2787_FIBERID_370' '215.3195037841797'
 '22.04160690307617' 'DG_GALAXY_STARFORMING' '65707.01055284805'
 '5.478355809784812' '1.745166272158332']",J. Tonry,Yes
