TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Sep_kpc,Gal_1_type,Gal_1_ABS_Mag,Gal_1_dist,Gal_1_info,Reporter,SDSS_image
2018mmb,12:28:09.510,+44:05:08.02,2018-05-04 06:17:16.800,2024-01-15,19.72,ABMag,r - ZTF,2.638289447322243,0.03904392364184084,DG_QSO_STARBURST,16.762232726238725,3052.5033382098222,"['SDSS_52821_PLATEID_1371_FIBERID_53' '187.03860473632807'
 '44.0855598449707' 'DG_QSO_STARBURST' '3052.5033382098222'
 '2.638289447322243' '0.03904392364184084']",C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2024zo,12:31:00.005,+42:31:39.93,2024-01-14 11:28:28.704,2024-01-15,19.0081,ABMag,g - ZTF,9.121398565174728,7.411821067923395,DG_GALAXY_STARFORMING,4.658475368616417,167605.63916959582,"['SDSS_53090_PLATEID_1454_FIBERID_354' '187.74742126464844'
 '42.526100158691406' 'DG_GALAXY_STARFORMING' '167605.63916959582'
 '9.121398565174728' '7.411821067923395']",K. De (Caltech) on behalf of ZTF,Yes
