TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Sep_kpc,Gal_1_type,Gal_1_ABS_Mag,Gal_1_dist,Gal_1_z,Gal_1_info,Reporter,SDSS_image
2023xqc,11:16:24.917,+52:37:21.55,2023-11-12 14:59:40.992,2023-11-14,18.35,ABMag,g - P1,0.13663379684406357,0.29907931893627854,Galaxy,-19.923266896754406,451.49545138732094,0.10691,"['169.103769' '52.622674' 'Galaxy' '451.49545138732094' '0.10691'
 '0.13663379684406357' '0.29907931893627854']",D. O. Jones (UC Santa Cruz),Yes
2023xrn,03:08:53.649,+18:31:47.18,2023-11-13 07:37:21.996,2023-11-14,19.2581,ABMag,g - ZTF,0.27064239818551755,0.5772131644210378,Galaxy,-18.958727637517086,439.91171496090226,0.1041,"['47.223573' '18.529705' 'Galaxy' '439.91171496090226' '0.1041'
 '0.27064239818551755' '0.5772131644210378']",A. Munoz-Arancibia,No
2023xrw,13:10:51.381,+11:03:20.66,2023-11-10 13:04:53.003,2023-11-14,19.2055,ABMag,r - ZTF,0.6788420869000237,1.3594203591862821,Galaxy,-18.874550715452038,413.0571489630218,0.0976,"['197.714277' '11.05577' 'Galaxy' '413.0571489630218' '0.0976'
 '0.6788420869000237' '1.3594203591862821']",A. Munoz-Arancibia,No
2023xsc,10:00:31.895,-00:26:56.83,2023-11-09 11:51:21.600,2023-11-14,19.73,ABMag,g - ZTF,0.8698621333697126,2.9194067152148175,Galaxy,-19.471346550918778,692.2601150000504,0.1662,"['150.132842' '-0.449355' 'Galaxy' '692.2601150000504' '0.1662'
 '0.8698621333697126' '2.9194067152148175']",C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2023xqz,02:24:45.027,+32:12:01.13,2023-11-13 08:41:09.888,2023-11-14,19.063,ABMag,cyan - ATLAS,0.9750587399970287,1.075039512942003,Galaxy,-17.721093903412044,227.41482923097126,0.0532,"['36.187931' '32.200287' 'Galaxy' '227.41482923097126' '0.0532'
 '0.9750587399970287' '1.075039512942003']",J. Tonry,No
2023xru,04:43:54.575,-05:39:19.09,2023-11-11 09:33:54.003,2023-11-14,20.4977,ABMag,g - ZTF,1.2263753624652283,10.463677729567605,Galaxy,-20.729730357348753,1759.892220291058,0.4538,"['70.977055' '-5.655271' 'Galaxy' '1759.892220291058' '0.4538'
 '1.2263753624652283' '10.463677729567605']",A. Munoz-Arancibia,No
2023xqn,00:08:10.140,+27:00:13.67,2023-11-13 05:20:09.312,2023-11-14,18.169,ABMag,cyan - ATLAS,2.1098094953833604,7.2281053391610435,Galaxy,-21.07703181874452,706.6532549913297,0.1698,"['2.042857' '27.004023' 'Galaxy' '706.6532549913297' '0.1698'
 '2.1098094953833604' '7.2281053391610435']",J. Tonry,No
2023xrj,14:00:43.913,+19:06:47.12,2023-11-13 13:03:39.001,2023-11-14,18.1525,ABMag,r - ZTF,2.695399714836453,2.072598433980708,Galaxy,-17.84908560383975,158.60509002182005,0.03697,"['210.182851' '19.113829' 'Galaxy' '158.60509002182005' '0.03697'
 '2.695399714836453' '2.072598433980708']",A. Munoz-Arancibia,Yes
2023xre,13:24:46.491,+01:48:48.37,2023-11-13 13:05:00.960,2023-11-14,17.8297,ABMag,r - ZTF,2.861936665122318,3.055719317783191,Galaxy,-18.884692871832907,220.23106266535186,0.0515,"['201.194409' '1.81382' 'Galaxy' '220.23106266535186' '0.0515'
 '2.861936665122318' '3.055719317783191']",K. De (Caltech) on behalf of ZTF,No
2023xqv,00:15:55.741,+11:37:13.43,2023-11-13 02:01:43.392,2023-11-14,18.826,ABMag,orange - ATLAS,3.736193468855046,3.398530852151658,Galaxy,-17.540434965472066,187.6233962714392,0.0438,"['3.981277' '11.619996' 'Galaxy' '187.6233962714392' '0.0438'
 '3.736193468855046' '3.398530852151658']",J. Tonry,No
