TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Sep_kpc,Gal_1_type,Gal_1_ABS_Mag,Gal_1_dist,Gal_1_z,Gal_1_info,Gal_2_type,Gal_2_ABS_Mag,Gal_2_dist,Gal_2_z,Gal_2_info,Reporter,SDSS_image
2024jcj,14:53:35.088,+26:32:29.39,2024-04-08 11:12:58.996,2024-05-20,20.6011,ABMag,g - ZTF,0.09785287345455511,0.3566484733823804,Galaxy,-18.77935959713709,751.7819935712582,0.18113,"['223.396192' '26.541471' 'Galaxy' '751.7819935712582' '0.18113'
 '0.09785287345455511' '0.3566484733823804']",,,,,,Jesper Sollerman (SU),Yes
2024jcy,23:52:54.743,-10:34:20.83,2024-05-19 03:47:47.616,2024-05-20,18.06,ABMag,cyan - ATLAS,0.22358288314830588,0.9012945234348299,Galaxy,-21.539266565828182,831.482882910108,0.2013,"['358.228159' '-10.572454' 'Galaxy' '831.482882910108' '0.2013'
 '0.22358288314830588' '0.9012945234348299']",Galaxy,-23.40084219190098,1959.604546424847,0.5131,"['358.229003' '-10.569972' 'Galaxy' '1959.604546424847' '0.5131'
 '9.490293729565328' '90.16188013888019']",J. Tonry,No
2024jct,14:19:24.513,+40:14:36.47,2024-05-19 06:45:59.996,2024-05-20,19.4975,ABMag,g - ZTF,0.48006784145998355,2.3680932196180535,Galaxy,-20.54010656427631,1017.4692969180993,0.2492,"['214.852127' '40.243597' 'Galaxy' '1017.4692969180993' '0.2492'
 '0.48006784145998355' '2.3680932196180535']",,,,,,F. Forster,No
2024jcp,22:07:43.655,+20:28:37.52,2024-05-19 09:15:14.000,2024-05-20,19.1572,ABMag,r - ZTF,0.5037522265257945,0.9146027097201236,Galaxy,-18.710003191470054,374.4903561812795,0.0883,"['331.931801' '20.477197' 'Galaxy' '374.4903561812795' '0.0883'
 '0.5037522265257945' '0.9146027097201236']",,,,,,F. Forster,No
2024jcs,10:46:51.400,+08:03:40.67,2024-05-19 05:16:30.003,2024-05-20,19.4366,ABMag,g - ZTF,0.515950337494924,0.6015870433167232,Galaxy,-17.468978531827226,240.50034647062077,0.0563,"['161.714172' '8.061154' 'Galaxy' '240.50034647062077' '0.0563'
 '0.515950337494924' '0.6015870433167232']",,,,,,F. Forster,No
2024jco,15:05:54.744,+61:41:43.41,2024-05-19 09:53:33.000,2024-05-20,19.9391,ABMag,g - ZTF,1.1769397684478107,6.258230674793723,Galaxy,-20.261512311735846,1096.7874246336437,0.27,"['226.477818' '61.69569' 'Galaxy' '1096.7874246336437' '0.27'
 '1.1769397684478107' '6.258230674793723']",,,,,,F. Forster,No
2024jcg,13:01:40.322,+25:45:20.62,2024-05-15 06:10:16.999,2024-05-20,19.8645,ABMag,g - ZTF,1.8586642854412294,3.4456789718738325,Galaxy,-18.047994958540954,382.3833658861528,0.0902,"['195.418018' '25.756244' 'Galaxy' '382.3833658861528' '0.0902'
 '1.8586642854412294' '3.4456789718738325']",,,,,,Jesper Sollerman (SU),Yes
2024jch,12:17:14.127,+66:08:23.95,2024-05-15 07:16:42.000,2024-05-20,19.8149,ABMag,g - ZTF,2.0103859181358628,4.656734938325257,Galaxy,-18.581236090931398,477.7791771881671,0.1133,"['184.308059' '66.139532' 'Galaxy' '477.7791771881671' '0.1133'
 '2.0103859181358628' '4.656734938325257']",,,,,,Jesper Sollerman (SU),Yes
2024jdb,21:51:44.584,+07:10:17.50,2024-05-19 02:25:03.936,2024-05-20,18.933,ABMag,cyan - ATLAS,2.152306925182899,4.42230994954308,Galaxy,-19.202850540637975,423.8089346033808,0.1002,"['327.936044' '7.170997' 'Galaxy' '423.8089346033808' '0.1002'
 '2.152306925182899' '4.42230994954308']",,,,,,J. Tonry,No
2024jdc,22:23:09.138,+05:26:20.35,2024-05-19 02:38:59.424,2024-05-20,18.775,ABMag,cyan - ATLAS,3.5182224997260523,28.381041813556465,Galaxy,-22.3306508251611,1663.9112765799905,0.426,"['335.788168' '5.439959' 'Galaxy' '1663.9112765799905' '0.426'
 '3.5182224997260523' '28.381041813556465']",,,,,,J. Tonry,No
2024jcu,14:28:31.568,+14:35:51.05,2024-05-08 08:27:52.416,2024-05-20,20.26,ABMag,r - P1,4.553952217292364,6.127699068457792,Galaxy,-16.956670463400915,277.5454376354468,0.0651,"['217.131883' '14.596295' 'Galaxy' '277.5454376354468' '0.0651'
 '4.553952217292364' '6.127699068457792']",,,,,,D. O. Jones (UC Santa Cruz),No
2024jcv,09:53:48.780,+09:11:41.45,2024-05-18 18:52:32.736,2024-05-20,17.09,ABMag,orange - ATLAS,7.718306759025768,4.810598169656293,Galaxy,-18.455510897898133,128.55890941369555,0.02992,"['148.455136' '9.193784' 'Galaxy' '128.55890941369555' '0.02992'
 '7.718306759025768' '4.810598169656293']",,,,,,J. Tonry,Yes
2018mnl,11:26:42.551,+59:09:29.57,2018-06-26 05:44:08.001,2024-05-20,19.4005,ABMag,r - ZTF,9.619549494229835,87.50184889518223,Galaxy,-21.965938146925822,1876.236711612301,0.4881,"['171.675045' '59.160624' 'Galaxy' '1876.236711612301' '0.4881'
 '9.619549494229835' '87.50184889518223']",,,,,,Jesper Sollerman (SU),No
