TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Sep_kpc,Gal_1_type,Gal_1_ABS_Mag,Gal_1_dist,Gal_1_z,Gal_1_info,Reporter
2023znp,08:03:10.169,+54:20:07.98,2023-12-09 06:41:45.600,12-Dec-2023,20.47,ABMag,r - ZTF,1.1548789952493554,2.4723085288272846,Galaxy,-17.754956588551494,441.5616196928547,0.1045,"['120.792859' '54.335402' 'Galaxy' '441.5616196928547' '0.1045'
 '1.1548789952493554' '2.4723085288272846']",C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration
2023zmo,00:48:27.592,+23:56:28.63,2023-12-09 02:46:03.000,12-Dec-2023,19.9671,ABMag,r - ZTF,1.2193340050378954,4.241092324019572,Galaxy,-19.311800871008078,717.4310589890121,0.1725,"['12.114728' '23.941027' 'Galaxy' '717.4310589890121' '0.1725'
 '1.2193340050378954' '4.241092324019572']",A. Munoz-Arancibia
2023zne,14:47:03.391,+11:12:37.23,2023-12-09 13:04:48.000,12-Dec-2023,19.74,ABMag,r - ZTF,1.4846305640091215,1.445043346729211,Galaxy,-16.77343805425856,200.7648186556807,0.0469,"['221.764547' '11.210296' 'Galaxy' '200.7648186556807' '0.0469'
 '1.4846305640091215' '1.445043346729211']",C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration
2023znw*,12:55:43.159,+63:20:46.39,2023-12-09 10:22:04.800,12-Dec-2023,18.48,ABMag,g - ZTF,1.5166186695264168,2.505240872407808,Galaxy,-19.181991119228716,340.720468196228,0.08019,"['193.929305' '63.346569' 'Galaxy' '340.720468196228' '0.08019'
 '1.5166186695264168' '2.505240872407808']",C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration
2023zmr,13:41:34.720,+31:41:30.48,2023-12-09 12:26:15.996,12-Dec-2023,19.2233,ABMag,g - ZTF,1.5664514528082605,1.2539313710921618,Galaxy,-16.865609805523558,165.1132633830337,0.0385,"['205.394193' '31.691964' 'Galaxy' '165.1132633830337' '0.0385'
 '1.5664514528082605' '1.2539313710921618']",A. Munoz-Arancibia
2023zme,07:53:25.815,+31:25:50.34,2023-12-09 12:02:14.784,12-Dec-2023,19.602,ABMag,cyan - ATLAS,2.143374989604155,6.0969247877374055,Galaxy,-19.2401890598877,586.7293479424766,0.14,"['118.357647' '31.430059' 'Galaxy' '586.7293479424766' '0.14'
 '2.143374989604155' '6.0969247877374055']",J. Tonry
2023zmd,13:57:46.850,+21:00:16.80,2023-12-09 14:34:23.808,12-Dec-2023,18.671,ABMag,cyan - ATLAS,2.2309254393114015,20.98312194587721,Galaxy,-22.768050909865323,1940.03775577021,0.5072,"['209.445444' '21.005246' 'Galaxy' '1940.03775577021' '0.5072'
 '2.2309254393114015' '20.98312194587721']",J. Tonry
2023znh,00:01:40.825,+12:33:46.79,2023-12-09 03:04:19.200,12-Dec-2023,19.21,ABMag,g - ZTF,2.3876078671779357,6.307085048008507,Galaxy,-19.47145409620164,544.867393554879,0.1297,"['0.420766' '12.562847' 'Galaxy' '544.867393554879' '0.1297'
 '2.3876078671779357' '6.307085048008507']",C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration
2023zmw*,10:13:33.898,+31:01:29.03,2023-12-09 10:25:48.999,12-Dec-2023,19.1015,ABMag,g - ZTF,2.4297737124546357,5.621405813939747,Galaxy,-19.292021212657843,477.20418371154744,0.11316,"['153.390458' '31.024798' 'Galaxy' '477.20418371154744' '0.11316'
 '2.4297737124546357' '5.621405813939747']",A. Munoz-Arancibia
2023zmf,08:27:50.715,+05:30:50.51,2023-12-10 12:37:07.392,12-Dec-2023,18.691,ABMag,cyan - ATLAS,2.609029953036263,4.873501745281926,Galaxy,-19.237935970267788,385.28951807554336,0.0909,"['126.960709' '5.514436' 'Galaxy' '385.28951807554336' '0.0909'
 '2.609029953036263' '4.873501745281926']",J. Tonry
2023zmx,09:09:17.440,+17:43:58.98,2023-12-09 10:10:24.001,12-Dec-2023,19.7803,ABMag,g - ZTF,2.6334608495963194,7.692663967186882,Galaxy,-19.11957514395004,602.5249408969196,0.1439,"['137.323432' '17.733111' 'Galaxy' '602.5249408969196' '0.1439'
 '2.6334608495963194' '7.692663967186882']",A. Munoz-Arancibia
2023znv,13:52:52.722,+46:31:37.28,2023-12-09 12:17:16.800,12-Dec-2023,18.7,ABMag,g - ZTF,3.298503425995067,4.355063242692218,Galaxy,-18.475513298692828,272.3344983866165,0.06386,"['208.221005' '46.527069' 'Galaxy' '272.3344983866165' '0.06386'
 '3.298503425995067' '4.355063242692218']",C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration
2023zmq*,01:39:56.944,+32:29:58.85,2023-12-09 03:44:43.999,12-Dec-2023,19.861,ABMag,r - ZTF,3.537363997492361,6.699375173924352,Galaxy,-18.09789840684974,390.6426715546459,0.09219,"['24.987612' '32.500619' 'Galaxy' '390.6426715546459' '0.09219'
 '3.537363997492361' '6.699375173924352']",A. Munoz-Arancibia
2023znq,08:58:30.525,+52:09:58.09,2023-12-09 07:22:04.800,12-Dec-2023,19.35,ABMag,g - ZTF,3.592976309061543,15.330223375310359,Galaxy,-20.372596312683193,880.074145304441,0.2137,"['134.62616' '52.16691' 'Galaxy' '880.074145304441' '0.2137'
 '3.592976309061543' '15.330223375310359']",C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration
2023znz*,12:40:47.343,+18:44:32.16,2023-12-09 12:34:33.600,12-Dec-2023,18.42,ABMag,r - ZTF,4.067535621798481,4.805866699616912,Galaxy,-18.514327443922838,243.70558879381215,0.05706,"['190.196198' '18.742777' 'Galaxy' '243.70558879381215' '0.05706'
 '4.067535621798481' '4.805866699616912']",C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration
2023zoj,11:04:00.705,+18:58:28.83,2023-12-08 13:59:33.792,12-Dec-2023,18.642,ABMag,orange - ATLAS,4.270874723267006,5.883318966133142,Galaxy,-18.625653475463462,284.1389001756973,0.06667,"['166.001683' '18.974682' 'Galaxy' '284.1389001756973' '0.06667'
 '4.270874723267006' '5.883318966133142']",J. Tonry
2023zno*,08:17:29.818,+12:32:49.50,2023-12-09 10:04:48.000,12-Dec-2023,19.47,ABMag,g - ZTF,4.566783624447368,8.48450360988489,Galaxy,-18.44720568437888,383.2137970965359,0.0904,"['124.375431' '12.546572' 'Galaxy' '383.2137970965359' '0.0904'
 '4.566783624447368' '8.48450360988489']",C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration
2023znd*,00:09:32.661,+14:17:19.26,2023-12-09 03:04:19.200,12-Dec-2023,20.01,ABMag,g - ZTF,4.94345570408203,6.98281797680346,Galaxy,-17.312126037428417,291.3568328104768,0.06839,"['2.387112' '14.289632' 'Galaxy' '291.3568328104768' '0.06839'
 '4.94345570408203' '6.98281797680346']",C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration
2023zns,12:44:52.141,+53:57:58.18,2023-12-09 10:22:04.800,12-Dec-2023,18.71,ABMag,g - ZTF,4.953305456520793,8.088972112964251,Galaxy,-18.927116804106504,336.8397689784493,0.07926,"['191.217374' '53.964787' 'Galaxy' '336.8397689784493' '0.07926'
 '4.953305456520793' '8.088972112964251']",C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration
