TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Sep_kpc,Gal_1_type,Gal_1_ABS_Mag,Gal_1_dist,Gal_1_z,Gal_1_info,Gal_2_type,Gal_2_ABS_Mag,Gal_2_dist,Gal_2_z,Gal_2_info,Reporter
2023ymv,07:38:51.558,+17:54:35.50,2023-11-18 11:56:34.368,27-Nov-2023,20.95,ABMag,w - P1,0.4179427319829404,1.4940533253875787,Galaxy,-18.38837227214341,737.3513070501575,0.1775,"['114.714946' '17.909876' 'Galaxy' '737.3513070501575' '0.1775'
 '0.4179427319829404' '1.4940533253875787']",,,,,,K. C. Chambers
2023ymb,22:40:27.955,-00:12:01.08,2023-11-01 06:19:53.184,27-Nov-2023,20.9,ABMag,r - P1,0.42073855447088016,2.399527882374394,Galaxy,-19.45269311717113,1176.355597740289,0.2911,"['340.1165' '-0.200415' 'Galaxy' '1176.355597740289' '0.2911'
 '0.42073855447088016' '2.399527882374394']",,,,,,D. O. Jones (UC Santa Cruz)
2023ymw,01:41:02.942,-10:34:10.80,2023-11-17 07:43:26.112,27-Nov-2023,20.35,ABMag,w - P1,0.654216610687699,1.3651730537985671,Galaxy,-17.819456369353837,430.41884114412693,0.1018,"['25.262075' '-10.56969' 'Galaxy' '430.41884114412693' '0.1018'
 '0.654216610687699' '1.3651730537985671']",,,,,,K. C. Chambers
2023ymj,03:07:04.455,+38:39:21.30,2023-09-20 12:36:23.328,27-Nov-2023,20.26,ABMag,i - P1,1.1325276050388586,inf,Galaxy,-inf,inf,inf,['46.768932' '38.656042' 'Galaxy' 'inf' 'inf' '1.1325276050388586' 'inf'],,,,,,D. O. Jones (UC Santa Cruz)
2023ymy,08:56:30.673,+25:23:23.49,2023-11-18 14:13:17.184,27-Nov-2023,20.82,ABMag,w - P1,1.3346792271742465,2.4447278231665286,Galaxy,-17.06639373589268,377.8146093083498,0.0891,"['134.128074' '25.389579' 'Galaxy' '377.8146093083498' '0.0891'
 '1.3346792271742465' '2.4447278231665286']",,,,,,K. C. Chambers
2023ymt,10:42:02.325,+26:04:12.25,2023-11-24 14:33:55.296,27-Nov-2023,20.9,ABMag,w - P1,1.5972266484246056,2.5870092872762243,Galaxy,-16.719282867828916,334.0846898123383,0.0786,"['160.509353' '26.069743' 'Galaxy' '334.0846898123383' '0.0786'
 '1.5972266484246056' '2.5870092872762243']",,,,,,K. C. Chambers
2023ymo,22:23:11.680,+11:48:59.85,2023-11-25 05:15:31.968,27-Nov-2023,20.17,ABMag,i - P1,1.6792142719866938,3.7624602102285,Galaxy,-18.15395466090338,462.1584863877722,0.1095,"['335.799063' '11.816366' 'Galaxy' '462.1584863877722' '0.1095'
 '1.6792142719866938' '3.7624602102285']",,,,,,K. C. Chambers
2023ymu,10:15:33.353,+26:04:44.17,2023-11-24 14:25:35.904,27-Nov-2023,21.41,ABMag,w - P1,2.116550545913622,8.596633581632114,Galaxy,-18.205624523703317,837.7701933677536,0.2029,"['153.889577' '26.079158' 'Galaxy' '837.7701933677536' '0.2029'
 '2.116550545913622' '8.596633581632114']",,,,,,K. C. Chambers
2023ymg,08:44:43.862,+16:30:28.83,2023-11-18 13:17:49.056,27-Nov-2023,21.15,ABMag,w - P1,2.1802851797896854,7.237004618593465,Galaxy,-18.02735340109968,684.6532597071096,0.1643,"['131.183362' '16.50783' 'Galaxy' '684.6532597071096' '0.1643'
 '2.1802851797896854' '7.237004618593465']",,,,,,K. C. Chambers
2023ymz,09:21:07.810,+25:18:41.66,2023-11-18 14:16:03.072,27-Nov-2023,20.66,ABMag,w - P1,3.100637672351954,14.21173736737297,Galaxy,-19.218106434852434,945.4123842679265,0.2305,"['140.281595' '25.311475' 'Galaxy' '945.4123842679265' '0.2305'
 '3.100637672351954' '14.21173736737297']",,,,,,K. C. Chambers
2023ymp,23:49:51.664,+04:23:44.31,2023-11-25 06:28:26.400,27-Nov-2023,19.32,ABMag,i - P1,3.2747836840811835,5.588866920756477,Galaxy,-18.41283141891686,352.01914501310716,0.0829,"['357.465548' '4.396507' 'Galaxy' '352.01914501310716' '0.0829'
 '3.2747836840811835' '5.588866920756477']",Galaxy,-22.2300430129509,2041.7783882152924,0.5381,"['357.4657' '4.394733' 'Galaxy' '2041.7783882152924' '0.5381'
 '3.622161922280556' '35.85513237087985']",K. C. Chambers
2023ymn,07:51:43.224,+07:53:41.29,2023-11-20 12:57:44.640,27-Nov-2023,20.68,ABMag,w - P1,3.358591045359839,4.211095657638439,Galaxy,-16.383315571252766,258.62059959104675,0.0606,"['117.929175' '7.894627' 'Galaxy' '258.62059959104675' '0.0606'
 '3.358591045359839' '4.211095657638439']",,,,,,K. C. Chambers
2023yma,00:52:13.715,+44:19:55.68,2023-11-25 09:01:03.072,27-Nov-2023,17.399,ABMag,orange - ATLAS,3.9813642384827186,1.9600179294078883,Galaxy,-17.63426633047755,101.5437659650562,0.0236,"['13.057229' '44.331029' 'Galaxy' '101.5437659650562' '0.0236'
 '3.9813642384827186' '1.9600179294078883']",,,,,,J. Tonry
2023ymc*,10:23:19.904,+56:25:38.30,2023-11-01 15:14:42.144,27-Nov-2023,20.4,ABMag,r - P1,3.9964421156738656,15.392532641491652,Galaxy,-19.100308446835356,794.4410731057721,0.1919,"['155.833319' '56.428395' 'Galaxy' '794.4410731057721' '0.1919'
 '3.9964421156738656' '15.392532641491652']",,,,,,D. O. Jones (UC Santa Cruz)
