TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Sep_kpc,Gal_1_type,Gal_1_ABS_Mag,Gal_1_dist,Gal_1_z,Gal_1_info,Gal_2_type,Gal_2_ABS_Mag,Gal_2_dist,Gal_2_z,Gal_2_info,Reporter
2023aaqz,11:15:05.100,-13:39:15.34,2023-12-19 14:32:38.400,2023-12-23,18.64,ABMag,G - Gaia,0.07357220077853631,0.23519260375221795,Galaxy,-20.45567522874927,659.3789000935117,0.158,"['168.771229' '-13.65426' 'Galaxy' '659.3789000935117' '0.158'
 '0.07357220077853631' '0.23519260375221795']",,,,,,S.T. Hodgkin
2023aash,09:24:04.366,+30:32:34.72,2023-12-17 11:56:55.968,2023-12-23,20.7,ABMag,w - P1,0.28592301027987943,1.2383470821295202,Galaxy,-19.055092054310425,893.3433540571338,0.2171,"['141.018118' '30.54293' 'Galaxy' '893.3433540571338' '0.2171'
 '0.28592301027987943' '1.2383470821295202']",,,,,,K. C. Chambers
2023aasb,10:17:14.645,+25:10:08.98,2023-12-17 12:52:12.000,2023-12-23,20.64,ABMag,w - P1,0.5218133675906829,3.952894444821016,Galaxy,-20.329125750604284,1562.5184355575066,0.3971,"['154.311148' '25.169073' 'Galaxy' '1562.5184355575066' '0.3971'
 '0.5218133675906829' '3.952894444821016']",,,,,,K. C. Chambers
2023aatg,01:54:25.756,+19:15:14.67,2023-10-19 08:21:36.576,2023-12-23,21.33,ABMag,w - P1,0.6115092473484144,1.850985315583416,Galaxy,-17.647125388270055,624.3456319544769,0.1493,"['28.607172' '19.254176' 'Galaxy' '624.3456319544769' '0.1493'
 '0.6115092473484144' '1.850985315583416']",,,,,,K. C. Chambers
2023aaqc,23:21:48.931,+18:02:22.20,2023-09-15 08:14:34.080,2023-12-23,21.97,ABMag,w - P1,0.6172971494506233,3.934900209785818,Galaxy,-18.624322923354782,1314.8148020232816,0.3284,"['350.453758' '18.039627' 'Galaxy' '1314.8148020232816' '0.3284'
 '0.6172971494506233' '3.934900209785818']",,,,,,K. C. Chambers
2023aarv,11:25:03.203,+15:30:03.79,2023-12-17 13:39:45.792,2023-12-23,20.28,ABMag,w - P1,0.6789534646281925,1.145008795350322,Galaxy,-17.426969735330403,347.85155335199534,0.0819,"['171.263457' '15.501208' 'Galaxy' '347.85155335199534' '0.0819'
 '0.6789534646281925' '1.145008795350322']",Galaxy,-18.03037773608392,459.27789906792094,0.1088,"['171.26426' '15.500358' 'Galaxy' '459.27789906792094' '0.1088'
 '4.0389511091787975' '8.993298534946332']",K. C. Chambers
2023aatd,22:22:05.101,+04:58:32.41,2023-09-11 07:55:38.784,2023-12-23,21.69,ABMag,w - P1,0.7337904660655995,5.488109434727239,Galaxy,-19.2513791558497,1542.6799360630903,0.3915,"['335.521068' '4.975754' 'Galaxy' '1542.6799360630903' '0.3915'
 '0.7337904660655995' '5.488109434727239']",,,,,,K. C. Chambers
2023aata,00:21:00.001,+01:43:44.41,2023-09-17 10:22:28.992,2023-12-23,21.29,ABMag,w - P1,0.7903761019561851,3.436603232710552,Galaxy,-18.47360363570887,896.8518888543332,0.218,"['5.249827' '1.728873' 'Galaxy' '896.8518888543332' '0.218'
 '0.7903761019561851' '3.436603232710552']",,,,,,K. C. Chambers
2023aaqb,00:49:07.811,-10:07:38.47,2023-10-15 07:50:46.752,2023-12-23,20.93,ABMag,w - P1,0.8252511387537239,6.1153076925017285,Galaxy,-19.99128657200781,1528.4713914362546,0.3875,"['12.282322' '-10.127416' 'Galaxy' '1528.4713914362546' '0.3875'
 '0.8252511387537239' '6.1153076925017285']",,,,,,K. C. Chambers
2023aapy,01:05:27.779,+06:20:47.91,2023-10-19 09:31:59.808,2023-12-23,21.61,ABMag,w - P1,0.9733271926077637,5.136153127261273,Galaxy,-18.574021197728378,1088.439363143922,0.2678,"['16.365936' '6.346835' 'Galaxy' '1088.439363143922' '0.2678'
 '0.9733271926077637' '5.136153127261273']",,,,,,K. C. Chambers
2023aasd,11:12:37.988,+14:31:40.04,2023-12-17 14:12:23.616,2023-12-23,20.98,ABMag,w - P1,0.97894355293764,9.918622372681922,Galaxy,-20.6205941924968,2089.8679152093673,0.5529,"['168.158007' '14.52774' 'Galaxy' '2089.8679152093673' '0.5529'
 '0.97894355293764' '9.918622372681922']",,,,,,K. C. Chambers
2023aatf,23:49:53.684,+18:44:24.67,2023-10-09 10:12:00.864,2023-12-23,21.13,ABMag,w - P1,1.0476442626426528,5.1717463591384725,Galaxy,-18.909242558269877,1018.2361502550605,0.2494,"['357.473377' '18.740163' 'Galaxy' '1018.2361502550605' '0.2494'
 '1.0476442626426528' '5.1717463591384725']",,,,,,K. C. Chambers
2023aasa,11:58:34.811,+10:09:23.43,2023-12-17 14:23:39.264,2023-12-23,20.02,ABMag,w - P1,1.06205976197307,2.740442077408388,Galaxy,-18.61048402602739,532.2268806006806,0.1266,"['179.644829' '10.156712' 'Galaxy' '532.2268806006806' '0.1266'
 '1.06205976197307' '2.740442077408388']",,,,,,K. C. Chambers
2023aarw,10:26:06.956,+23:06:27.76,2023-12-17 12:53:08.160,2023-12-23,20.49,ABMag,w - P1,1.1113845591729754,6.154068306738174,Galaxy,-19.798615434218153,1142.149849428092,0.282,"['156.528884' '23.108006' 'Galaxy' '1142.149849428092' '0.282'
 '1.1113845591729754' '6.154068306738174']",,,,,,K. C. Chambers
2023aasq,00:08:33.426,+18:07:28.19,2023-10-16 06:29:58.848,2023-12-23,21.87,ABMag,w - P1,1.2135597173416621,7.9771044178138775,Galaxy,-18.7910462895638,1355.8425462287855,0.3396,"['2.13894' '18.124608' 'Galaxy' '1355.8425462287855' '0.3396'
 '1.2135597173416621' '7.9771044178138775']",,,,,,K. C. Chambers
2023aaqe,07:41:40.132,+22:33:50.87,2023-09-16 14:37:52.032,2023-12-23,21.05,ABMag,w - P1,1.2966110119946792,4.986523886416415,Galaxy,-18.44706665604235,793.2559370269017,0.1916,"['115.417603' '22.56418' 'Galaxy' '793.2559370269017' '0.1916'
 '1.2966110119946792' '4.986523886416415']",,,,,,K. C. Chambers
