TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Sep_kpc,Gal_1_type,Gal_1_ABS_Mag,Gal_1_dist,Gal_1_z,Gal_1_info,Gal_2_type,Gal_2_ABS_Mag,Gal_2_dist,Gal_2_z,Gal_2_info,Gal_3_type,Gal_3_ABS_Mag,Gal_3_dist,Gal_3_z,Gal_3_info,Reporter,SDSS_image
2024drp,14:07:04.069,+18:49:59.67,2024-02-07 13:33:23.904,2024-03-04,20.28,ABMag,w - P1,0.057892610694485445,0.6120542907210785,Galaxy,-21.41295972684142,2180.6800245225195,0.5812,"['211.766958' '18.833226' 'Galaxy' '2180.6800245225195' '0.5812'
 '0.057892610694485445' '0.6120542907210785']",,,,,,,,,,,K. C. Chambers,No
2024drl,14:04:19.157,+21:48:46.34,2024-02-07 13:34:20.064,2024-03-04,20.43,ABMag,w - P1,0.15040147375355514,0.8297946775272605,Galaxy,-19.850718431007273,1138.0037317460374,0.2809,"['211.079833' '21.812832' 'Galaxy' '1138.0037317460374' '0.2809'
 '0.15040147375355514' '0.8297946775272605']",Galaxy,-21.538223858910357,2475.396495619934,0.6764,"['211.077729' '21.811162' 'Galaxy' '2475.396495619934' '0.6764'
 '9.315944407080925' '111.80121590432093']",,,,,,K. C. Chambers,No
2024drs,08:52:14.543,+31:34:19.85,2024-02-08 07:32:11.328,2024-03-04,20.41,ABMag,w - P1,0.3411686116207471,1.215653296694152,Galaxy,-18.921328986099038,734.9635434519432,0.1769,"['133.060527' '31.572255' 'Galaxy' '734.9635434519432' '0.1769'
 '0.3411686116207471' '1.215653296694152']",Galaxy,-20.355012135004852,1422.336735653449,0.3579,"['133.061454' '31.574571' 'Galaxy' '1422.336735653449' '0.3579'
 '8.999121145130022' '62.0550874633391']",,,,,,K. C. Chambers,No
2024dsq,14:26:33.350,+20:53:04.63,2024-02-07 13:38:59.136,2024-03-04,20.31,ABMag,w - P1,0.36157428325875435,1.2106992392204676,Galaxy,-18.88631934344556,690.6593072442822,0.1658,"['216.639007' '20.884709' 'Galaxy' '690.6593072442822' '0.1658'
 '0.36157428325875435' '1.2106992392204676']",,,,,,,,,,,K. C. Chambers,No
2024drn,14:26:34.430,+22:40:15.25,2024-02-07 13:38:59.136,2024-03-04,20.85,ABMag,w - P1,0.3660032964544374,2.0873654326861453,Galaxy,-19.502693117171127,1176.355597740289,0.2911,"['216.643545' '22.67084' 'Galaxy' '1176.355597740289' '0.2911'
 '0.3660032964544374' '2.0873654326861453']",,,,,,,,,,,K. C. Chambers,No
2024drx,11:59:40.189,+55:37:27.65,2024-03-02 11:35:34.656,2024-03-04,18.665,ABMag,orange - ATLAS,0.39307205345709056,0.7973972388386417,Galaxy,-19.44313846560953,418.43470052749103,0.0989,"['179.917262' '55.624335' 'Galaxy' '418.43470052749103' '0.0989'
 '0.39307205345709056' '0.7973972388386417']",,,,,,,,,,,J. Tonry,No
2024dsu,11:32:16.548,+26:15:16.39,2024-03-03 13:19:13.728,2024-03-04,19.48,ABMag,w - P1,0.6508587188853993,1.2518902487958325,Galaxy,-18.51252331407125,396.73878850533777,0.09366,"['173.068801' '26.254431' 'Galaxy' '396.73878850533777' '0.09366'
 '0.6508587188853993' '1.2518902487958325']",,,,,,,,,,,K. C. Chambers,Yes
2024drj,11:09:05.722,+09:42:23.12,2024-02-09 11:03:14.112,2024-03-04,21.1,ABMag,w - P1,0.7787100539691353,5.3246567767556074,Galaxy,-19.64670484998434,1410.3956830352954,0.3546,"['167.273996' '9.706576' 'Galaxy' '1410.3956830352954' '0.3546'
 '0.7787100539691353' '5.3246567767556074']",,,,,,,,,,,K. C. Chambers,No
2024dsl,11:04:58.622,+29:08:16.06,2024-03-02 12:56:33.792,2024-03-04,19.99,ABMag,w - P1,1.1364880175129914,inf,Galaxy,-inf,inf,inf,['166.243905' '29.137728' 'Galaxy' 'inf' 'inf' '1.1364880175129914' 'inf'],Galaxy,-inf,inf,inf,['166.242923' '29.137914' 'Galaxy' 'inf' 'inf' '4.220853563272332' 'inf'],Galaxy,-inf,inf,inf,['166.242898' '29.139617' 'Galaxy' 'inf' 'inf' '7.8323515520959575' 'inf'],K. C. Chambers,Yes
2024dsv,11:43:17.628,+56:05:32.11,2024-03-02 11:20:51.648,2024-03-04,19.42,ABMag,w - P1,1.520015181554062,2.778083620303635,Galaxy,-18.461612607194652,376.9836555804214,0.0889,"['175.822916' '56.092552' 'Galaxy' '376.9836555804214' '0.0889'
 '1.520015181554062' '2.778083620303635']",,,,,,,,,,,K. C. Chambers,No
