TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Sep_kpc,Gal_1_type,Gal_1_ABS_Mag,Gal_1_dist,Gal_1_z,Gal_1_info,Gal_2_type,Gal_2_ABS_Mag,Gal_2_dist,Gal_2_z,Gal_2_info,Gal_3_type,Gal_3_ABS_Mag,Gal_3_dist,Gal_3_z,Gal_3_info,Reporter,SDSS_image
2023aduy,23:30:00.229,-00:45:45.86,2023-07-16 13:39:52.704,2024-06-18,20.9,ABMag,i - P1,0.10336930285274736,0.7068177122094661,Galaxy,-19.84670484998434,1410.3956830352954,0.3546,"['352.500961' '-0.762711' 'Galaxy' '1410.3956830352954' '0.3546'
 '0.10336930285274736' '0.7068177122094661']",,,,,,,,,,,D. O. Jones (UC Santa Cruz),No
2024llx,13:35:24.307,+30:44:16.35,2024-02-17 15:07:30.144,2024-06-18,20.23,ABMag,w - P1,0.16363594215545538,1.667184242261055,Galaxy,-21.382650143349938,2101.503069443516,0.5565,"['203.851235' '30.7379' 'Galaxy' '2101.503069443516' '0.5565'
 '0.16363594215545538' '1.667184242261055']",,,,,,,,,,,K. C. Chambers,No
2024lmq,09:54:59.550,+03:09:08.87,2024-02-13 11:03:46.944,2024-06-18,20.05,ABMag,w - P1,0.16638848976036635,0.6773916238154893,Galaxy,-19.570708376575613,839.7338793823126,0.2034,"['148.748082' '3.152481' 'Galaxy' '839.7338793823126' '0.2034'
 '0.16638848976036635' '0.6773916238154893']",,,,,,,,,,,K. C. Chambers,No
2024lml,12:26:03.313,+31:59:00.50,2024-02-14 11:01:27.840,2024-06-18,20.57,ABMag,w - P1,0.16953319074554266,0.6213967549677508,Galaxy,-18.822696891487503,756.030607948377,0.1822,"['186.513849' '31.9835' 'Galaxy' '756.030607948377' '0.1822'
 '0.16953319074554266' '0.6213967549677508']",,,,,,,,,,,K. C. Chambers,No
2023aduw,22:33:11.857,+31:07:29.16,2023-10-15 06:41:44.736,2024-06-18,20.72,ABMag,r - P1,0.1762302087498401,0.5647385734382377,Galaxy,-18.38096115005782,660.985952808994,0.1584,"['338.299436' '31.124726' 'Galaxy' '660.985952808994' '0.1584'
 '0.1762302087498401' '0.5647385734382377']",,,,,,,,,,,D. O. Jones (UC Santa Cruz),No
2023adux,16:54:55.177,+02:14:00.57,2023-09-08 06:03:34.272,2024-06-18,20.05,ABMag,g - P1,0.19401663151556076,1.3068542619320218,Galaxy,-20.664066657664396,1389.3553301072773,0.3488,"['253.729879' '2.233444' 'Galaxy' '1389.3553301072773' '0.3488'
 '0.19401663151556076' '1.3068542619320218']",,,,,,,,,,,D. O. Jones (UC Santa Cruz),No
2024lll,15:13:53.614,+04:57:10.77,2024-02-18 14:42:01.728,2024-06-18,20.21,ABMag,w - P1,0.20390829586653417,1.6541827973222476,Galaxy,-20.907868690521894,1673.29971892864,0.4287,"['228.473435' '4.952955' 'Galaxy' '1673.29971892864' '0.4287'
 '0.20390829586653417' '1.6541827973222476']",,,,,,,,,,,K. C. Chambers,No
2024lkh,13:56:11.852,+31:01:40.69,2024-01-23 13:43:01.920,2024-06-18,20.3,ABMag,i - P1,0.40618353637201354,1.6025075406753224,Galaxy,-19.25251449313976,813.7722921515985,0.1968,"['209.049315' '31.027873' 'Galaxy' '813.7722921515985' '0.1968'
 '0.40618353637201354' '1.6025075406753224']",Galaxy,-19.261954452218294,817.3176741279926,0.1977,"['209.047994' '31.029719' 'Galaxy' '817.3176741279926' '0.1977'
 '7.618324761608759' '30.18736733537299']",Galaxy,-20.19454337337962,1255.7658680442712,0.3124,"['209.047052' '31.027109' 'Galaxy' '1255.7658680442712' '0.3124'
 '7.830667004678027' '47.674077448109884']",D. O. Jones (UC Santa Cruz),No
2023aduz,21:03:31.585,-04:32:13.89,2023-10-07 05:22:16.320,2024-06-18,20.75,ABMag,g - P1,0.417266024911862,2.407004803573522,Galaxy,-19.627445328476426,1189.8413719479515,0.2947,"['315.881502' '-4.537247' 'Galaxy' '1189.8413719479515' '0.2947'
 '0.417266024911862' '2.407004803573522']",,,,,,,,,,,D. O. Jones (UC Santa Cruz),No
2023aduu,16:22:58.106,+51:02:30.67,2023-09-16 05:35:38.976,2024-06-18,20.09,ABMag,i - P1,0.42001906270719164,1.0721416991297255,Galaxy,-18.517041596264182,526.5120550333935,0.1252,"['245.741923' '51.041847' 'Galaxy' '526.5120550333935' '0.1252'
 '0.42001906270719164' '1.0721416991297255']",Galaxy,-21.51793914222935,2096.9488085518083,0.55509,"['245.740494' '51.039336' 'Galaxy' '2096.9488085518083' '0.55509'
 '9.769529947068994' '99.31992060794049']",,,,,,D. O. Jones (UC Santa Cruz),No
2024lna,15:59:55.339,+40:08:48.70,2024-05-03 08:52:18.000,2024-06-18,21.081,ABMag,g - ZTF,0.5564558213551695,1.7821068599013066,Galaxy,-18.018640924957754,660.5842046605952,0.1583,"['239.98047' '40.146731' 'Galaxy' '660.5842046605952' '0.1583'
 '0.5564558213551695' '1.7821068599013066']",,,,,,,,,,,I. Pérez-Fournon,No
2024lmj,12:06:10.790,+25:59:54.54,2024-02-04 12:30:15.264,2024-06-18,21.84,ABMag,w - P1,0.6468878887711965,1.450712266936272,Galaxy,-16.48588698149665,462.5699287883486,0.1096,"['181.544775' '25.998555' 'Galaxy' '462.5699287883486' '0.1096'
 '0.6468878887711965' '1.450712266936272']",,,,,,,,,,,K. C. Chambers,No
2024lkf,13:44:06.214,+46:20:53.08,2024-06-01 07:51:17.856,2024-06-18,21,ABMag,g - P1,0.664624137287628,4.052285580883013,Galaxy,-19.497745339189194,1257.6189357403057,0.3129,"['206.025854' '46.347895' 'Galaxy' '1257.6189357403057' '0.3129'
 '0.664624137287628' '4.052285580883013']",,,,,,,,,,,D. O. Jones (UC Santa Cruz),No
