TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Sep_kpc,Gal_1_type,Gal_1_ABS_Mag,Gal_1_dist,Gal_1_z,Gal_1_info,Reporter,SDSS_image
2023ackx,04:50:41.240,+11:11:37.41,2023-12-09 05:03:28.998,2024-01-10,20.4793,ABMag,g - ZTF,0.08175673087185978,0.18709651306999805,Galaxy,-17.890536547783373,472.0275092226519,0.1119,"['72.671855' '11.193717' 'Galaxy' '472.0275092226519' '0.1119'
 '0.08175673087185978' '0.18709651306999805']",Jannis Necker on behalf the Zwicky Transient Facility (ZTF) and Global Relay of Observatories Watch...,No
2024va,08:04:26.507,+66:29:59.08,2024-01-09 04:07:40.800,2024-01-10,19.48,ABMag,r - ZTF,0.16121091279717426,0.3396303581342865,Galaxy,-18.71018599626891,434.5474434986157,0.1028,"['121.110499' '66.499705' 'Galaxy' '434.5474434986157' '0.1028'
 '0.16121091279717426' '0.3396303581342865']",C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2024ve,08:15:04.654,+66:25:48.41,2024-01-09 05:22:33.600,2024-01-10,20.17,ABMag,r - ZTF,0.47941564393570707,1.6052805252757116,Galaxy,-19.026319343445557,690.6593072442822,0.1658,"['123.76937' '66.429981' 'Galaxy' '690.6593072442822' '0.1658'
 '0.47941564393570707' '1.6052805252757116']",C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2024vd,08:07:23.417,+66:28:17.04,2024-01-09 10:48:00.000,2024-01-10,19.59,ABMag,r - ZTF,0.5777380004593713,1.4861701743591027,Galaxy,-19.03381370219616,530.5944957843665,0.1262,"['121.847877' '66.471296' 'Galaxy' '530.5944957843665' '0.1262'
 '0.5777380004593713' '1.4861701743591027']",C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2023aclb,17:05:06.315,+13:32:31.58,2023-12-28 13:35:02.400,2024-01-10,19.45,ABMag,r - ZTF,0.6424658420930761,1.9911532419688138,Galaxy,-19.578398879191827,639.2633050973789,0.153,"['256.276441' '13.542233' 'Galaxy' '639.2633050973789' '0.153'
 '0.6424658420930761' '1.9911532419688138']",C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2024ui,04:53:22.768,+11:52:35.69,2024-01-05 04:51:30.003,2024-01-10,20.4149,ABMag,r - ZTF,0.7095337159590949,0.8679033874058127,Galaxy,-16.59471739641676,252.3036185789608,0.0591,"['73.344732' '11.876434' 'Galaxy' '252.3036185789608' '0.0591'
 '0.7095337159590949' '0.8679033874058127']",Jannis Necker on behalf of the Zwicky Transient Facility (ZTF) and Global Relay of Observatories Wa...,No
2024vc,08:14:52.828,+66:26:50.17,2024-01-06 07:36:28.800,2024-01-10,19.72,ABMag,r - ZTF,1.263327646667473,4.0779145580918605,Galaxy,-19.396736274332476,665.8053106153058,0.1596,"['123.719376' '66.447458' 'Galaxy' '665.8053106153058' '0.1596'
 '1.263327646667473' '4.0779145580918605']",C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2024uw,04:43:19.373,-06:31:51.10,2024-01-09 03:14:24.000,2024-01-10,18.85,ABMag,r - ZTF,1.5870221993860434,3.6792408984889398,Galaxy,-19.54800177824952,478.1898522621924,0.1134,"['70.830981' '-6.530504' 'Galaxy' '478.1898522621924' '0.1134'
 '1.5870221993860434' '3.6792408984889398']",C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2023ackz,04:39:43.892,+09:17:12.85,2023-12-30 03:14:24.000,2024-01-10,20.33,ABMag,g - ZTF,1.7700064351878668,3.6722591093841213,Galaxy,-17.82691802331464,427.9407117533907,0.1012,"['69.93321' '9.287274' 'Galaxy' '427.9407117533907' '0.1012'
 '1.7700064351878668' '3.6722591093841213']",C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2024us,10:24:15.005,+78:50:36.83,2024-01-08 14:59:21.984,2024-01-10,19.124,ABMag,orange - ATLAS,2.9483043316654522,5.2102294164659595,Galaxy,-18.68454834608021,364.5101862649971,0.0859,"['156.061523' '78.842768' 'Galaxy' '364.5101862649971' '0.0859'
 '2.9483043316654522' '5.2102294164659595']",J. Tonry,No
2023acla,12:05:02.436,+01:10:33.01,2023-12-26 04:17:46.464,2024-01-10,18.4,ABMag,L - GOTO,3.7082441220459073,5.031268403396624,Galaxy,-18.834671512339327,279.85579381157385,0.06565,"['181.260878' '1.176565' 'Galaxy' '279.85579381157385' '0.06565'
 '3.7082441220459073' '5.031268403396624']",L. Kelsey,Yes
