TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Sep_kpc,Gal_1_type,Gal_1_ABS_Mag,Gal_1_dist,Gal_1_z,Gal_1_info,Gal_2_type,Gal_2_ABS_Mag,Gal_2_dist,Gal_2_z,Gal_2_info,Gal_3_type,Gal_3_ABS_Mag,Gal_3_dist,Gal_3_z,Gal_3_info,Reporter,SDSS_image
2024cbb,10:29:51.664,+17:52:04.28,2024-02-04 09:51:20.160,2024-02-11,20.69,ABMag,w - P1,0.060649027654209174,0.15877188602783496,Galaxy,-17.971874471663977,539.9765432353986,0.1285,"['157.465256' '17.867869' 'Galaxy' '539.9765432353986' '0.1285'
 '0.060649027654209174' '0.15877188602783496']",Galaxy,-19.870017701826146,1294.2063917673938,0.3228,"['157.466638' '17.870164' 'Galaxy' '1294.2063917673938' '0.3228'
 '9.546730957591986' '59.90086457047583']",,,,,,K. C. Chambers,No
2024cbn,11:46:57.808,-03:31:44.37,2024-02-04 13:00:59.040,2024-02-11,20.45,ABMag,w - P1,0.304380379858574,0.8478628603810862,Galaxy,-18.346670452588054,574.558283756427,0.137,"['176.740942' '-3.528953' 'Galaxy' '574.558283756427' '0.137'
 '0.304380379858574' '0.8478628603810862']",,,,,,,,,,,K. C. Chambers,No
2024cbz,11:51:51.149,-00:07:57.26,2024-02-04 12:46:52.320,2024-02-11,21.91,ABMag,w - P1,0.3118258228101676,4.412015377216095,Galaxy,-20.415750368099186,2918.4353263491935,0.8303,"['177.963065' '-0.132506' 'Galaxy' '2918.4353263491935' '0.8303'
 '0.3118258228101676' '4.412015377216095']",Galaxy,-20.107555797118426,2532.2767026181546,0.6954,"['177.965402' '-0.133315' 'Galaxy' '2532.2767026181546' '0.6954'
 '8.636558444001444' '106.02950709247354']",,,,,,K. C. Chambers,No
2024cbr,11:07:30.562,+15:52:39.34,2024-02-09 11:01:20.064,2024-02-11,20.04,ABMag,w - P1,0.3837865539160059,0.8928000128723989,Galaxy,-18.36544782997511,479.83239586366165,0.1138,"['166.877232' '15.877579' 'Galaxy' '479.83239586366165' '0.1138'
 '0.3837865539160059' '0.8928000128723989']",,,,,,,,,,,K. C. Chambers,No
2024cay,10:34:36.768,+04:48:56.32,2024-02-04 11:46:14.016,2024-02-11,20.87,ABMag,w - P1,0.5983056129697951,3.3904514775279373,Galaxy,-19.46879794675925,1168.8521751045357,0.2891,"['158.653275' '4.815496' 'Galaxy' '1168.8521751045357' '0.2891'
 '0.5983056129697951' '3.3904514775279373']",,,,,,,,,,,K. C. Chambers,No
2024cbh,10:28:54.083,+15:50:30.94,2024-02-04 13:48:06.048,2024-02-11,20.94,ABMag,w - P1,0.6982021294771518,4.258268412693338,Galaxy,-19.55838498549367,1257.9894446137628,0.313,"['157.225498' '15.842055' 'Galaxy' '1257.9894446137628' '0.313'
 '0.6982021294771518' '4.258268412693338']",,,,,,,,,,,K. C. Chambers,No
2024cbw,11:42:46.923,+10:18:04.95,2024-02-09 12:03:38.592,2024-02-11,20.46,ABMag,w - P1,0.8953534785824252,1.8414621258295196,Galaxy,-17.677966994509546,424.2222068703082,0.1003,"['175.695688' '10.301196' 'Galaxy' '424.2222068703082' '0.1003'
 '0.8953534785824252' '1.8414621258295196']",Galaxy,-17.98956650559039,489.6810538209318,0.1162,"['175.693605' '10.300055' 'Galaxy' '489.6810538209318' '0.1162'
 '8.260109419463621' '19.60983629993293']",Galaxy,-18.020432636050103,496.69127050595176,0.11791,"['175.694073' '10.303732' 'Galaxy' '496.69127050595176' '0.11791'
 '9.899233699880302' '23.837624325823224']",K. C. Chambers,Yes
2024cbe,10:13:03.614,+01:18:42.92,2024-02-04 11:27:10.080,2024-02-11,21.18,ABMag,w - P1,1.1190615027811621,4.823435320878266,Galaxy,-18.5646381839191,889.0529693204966,0.216,"['153.265353' '1.311823' 'Galaxy' '889.0529693204966' '0.216'
 '1.1190615027811621' '4.823435320878266']",,,,,,,,,,,K. C. Chambers,No
2024cbd,10:08:05.138,+03:34:56.98,2024-02-04 11:26:13.920,2024-02-11,20.33,ABMag,w - P1,1.418349166926188,3.8362859059113874,Galaxy,-18.402764707523687,557.8956067647207,0.1329,"['152.021617' '3.58216' 'Galaxy' '557.8956067647207' '0.1329'
 '1.418349166926188' '3.8362859059113874']",,,,,,,,,,,K. C. Chambers,No
2024cba,10:43:40.005,+19:31:02.18,2024-02-04 09:57:50.688,2024-02-11,20.81,ABMag,w - P1,1.4526834647068838,9.833557778704305,Galaxy,-19.914824069627567,1396.2552333674164,0.3507,"['160.916308' '19.517459' 'Galaxy' '1396.2552333674164' '0.3507'
 '1.4526834647068838' '9.833557778704305']",,,,,,,,,,,K. C. Chambers,No
