TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Sep_kpc,Gal_1_type,Gal_1_ABS_Mag,Gal_1_dist,Gal_1_z,Gal_1_info,Gal_2_type,Gal_2_ABS_Mag,Gal_2_dist,Gal_2_z,Gal_2_info,Reporter,SDSS_image
2024kwl,23:34:11.129,+47:56:24.53,2024-06-04 14:13:18.048,2024-06-11,19.176,ABMag,orange - ATLAS,0.17123361512154536,0.7851687737913268,Galaxy,-20.702995634323013,945.7996018687468,0.2306,"['353.546411' '47.940108' 'Galaxy' '945.7996018687468' '0.2306'
 '0.17123361512154536' '0.7851687737913268']",,,,,,J. Tonry,No
2024kwk,16:38:15.419,+35:28:31.95,2024-05-31 07:55:40.995,2024-06-11,19.5757,ABMag,g - ZTF,0.5365657123355714,0.8575541815505286,Galaxy,-18.01461892636294,329.65812584656175,0.07754,"['249.564112' '35.47544' 'Galaxy' '329.65812584656175' '0.07754'
 '0.5365657123355714' '0.8575541815505286']",,,,,,Jesper Sollerman (SU),Yes
2024kwb,08:52:47.812,+27:07:23.94,2024-06-09 04:09:26.000,2024-06-11,18.764,ABMag,r - ZTF,0.7267419584394363,1.6065908346205822,Galaxy,-19.530750916618477,455.98460826273623,0.108,"['133.19899' '27.123324' 'Galaxy' '455.98460826273623' '0.108'
 '0.7267419584394363' '1.6065908346205822']",,,,,,Jesper Sollerman (SU),No
2024kwq,10:53:56.398,+01:14:54.42,2024-04-09 08:27:21.312,2024-06-11,21.31,ABMag,w - P1,0.9076224854645624,2.6957614661428764,Galaxy,-17.626006738547435,612.6343555775122,0.1464,"['163.484775' '1.248321' 'Galaxy' '612.6343555775122' '0.1464'
 '0.9076224854645624' '2.6957614661428764']",,,,,,K. C. Chambers,No
2024kxg,23:36:12.053,+21:29:20.80,2024-06-09 04:58:35.904,2024-06-11,17.22,ABMag,L - GOTO,1.2508572128086393,2.6502544939614565,Galaxy,-20.982524877866673,437.023685882887,0.1034,"['354.050496' '21.489346' 'Galaxy' '437.023685882887' '0.1034'
 '1.2508572128086393' '2.6502544939614565']",,,,,,G. Ramsay,No
2024kxa,17:26:56.062,+71:11:32.72,2024-05-09 11:33:26.784,2024-06-11,18.771,ABMag,orange - ATLAS,1.2529316924544749,1.8668100465501478,Galaxy,-18.666989339598103,307.3249841672574,0.0722,"['261.732982' '71.192135' 'Galaxy' '307.3249841672574' '0.0722'
 '1.2529316924544749' '1.8668100465501478']",,,,,,J. Tonry,No
2024kwv,15:10:30.735,+30:23:37.17,2024-06-10 08:31:18.912,2024-06-11,19.407,ABMag,orange - ATLAS,2.6969234543250193,6.064263687761395,Galaxy,-18.92467295038968,463.8041070721947,0.1099,"['227.628931' '30.393656' 'Galaxy' '463.8041070721947' '0.1099'
 '2.6969234543250193' '6.064263687761395']",,,,,,J. Tonry,Yes
2024kwx,19:08:16.890,+78:56:22.61,2024-06-09 09:52:33.997,2024-06-11,19.7875,ABMag,g - ZTF,2.843750406833515,3.2168499454072044,Galaxy,-17.05232230064312,233.32671148716292,0.0546,"['287.073766' '78.940062' 'Galaxy' '233.32671148716292' '0.0546'
 '2.843750406833515' '3.2168499454072044']",,,,,,Jesper Sollerman (SU),No
2024kxk,17:26:05.462,+35:01:21.66,2024-06-08 09:19:49.728,2024-06-11,20.37,ABMag,i - P1,3.1414748673533195,18.97315312836592,Galaxy,-20.10715527705077,1245.7504577094785,0.3097,"['261.521992' '35.022077' 'Galaxy' '1245.7504577094785' '0.3097'
 '3.1414748673533195' '18.97315312836592']",Galaxy,-16.550758176611115,242.18745044424284,0.0567,"['261.523327' '35.021632' 'Galaxy' '242.18745044424284' '0.0567'
 '4.139493892952693' '4.860419430186158']",D. O. Jones (UC Santa Cruz),No
2024kwe,12:47:36.578,+66:13:25.08,2024-06-10 04:46:39.000,2024-06-11,19.8248,ABMag,g - ZTF,3.3093642835602095,5.57767341787429,Galaxy,-17.88086819868322,347.6431206371578,0.08185,"['191.901538' '66.224483' 'Galaxy' '347.6431206371578' '0.08185'
 '3.3093642835602095' '5.57767341787429']",,,,,,Jesper Sollerman (SU),Yes
2024kxb,12:44:09.840,-04:13:57.50,2024-04-30 00:00:00.000,2024-06-11,20.8,ABMag,g - Sloan,4.7833390107949505,17.80852174701584,Galaxy,-18.626609211603483,767.9303681898463,0.1852,"['191.040186' '-4.231587' 'Galaxy' '767.9303681898463' '0.1852'
 '4.7833390107949505' '17.80852174701584']",Galaxy,-21.703225793162904,3166.978817878011,0.9231,"['191.042923' '-4.23151' 'Galaxy' '3166.978817878011' '0.9231'
 '8.011258277111798' '123.00443167244305']",Lin Yan,No
