TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Sep_kpc,Gal_1_type,Gal_1_ABS_Mag,Gal_1_dist,Gal_1_z,Gal_1_info,Gal_2_type,Gal_2_ABS_Mag,Gal_2_dist,Gal_2_z,Gal_2_info,Reporter,SDSS_image
2023achl,09:56:31.791,+64:07:10.03,2023-12-31 13:04:28.128,2024-01-02,19.02,ABMag,i - P1,0.20690843543744142,2.615176281755153,Galaxy,-23.06073952611602,2607.041264173572,0.7207,"['149.132426' '64.119508' 'Galaxy' '2607.041264173572' '0.7207'
 '0.20690843543744142' '2.615176281755153']",,,,,,K. C. Chambers,No
2023acho,07:47:37.264,+51:32:17.05,2023-12-31 10:53:43.872,2024-01-02,20.45,ABMag,i - P1,1.591977446410608,10.935901069365896,Galaxy,-20.30671397582555,1416.9117284258105,0.3564,"['116.904962' '51.538469' 'Galaxy' '1416.9117284258105' '0.3564'
 '1.591977446410608' '10.935901069365896']",,,,,,K. C. Chambers,No
2023achh,02:32:29.324,-01:26:52.79,2023-12-31 06:02:07.872,2024-01-02,19.99,ABMag,w - P1,1.6396109596235313,11.211317438937193,Galaxy,-20.75670484998434,1410.3956830352954,0.3546,"['38.122619' '-1.447864' 'Galaxy' '1410.3956830352954' '0.3546'
 '1.6396109596235313' '11.211317438937193']",Galaxy,-20.834177970998734,1461.6237598421296,0.3688,"['38.122572' '-1.44861' 'Galaxy' '1461.6237598421296' '0.3688'
 '2.612076946585414' '18.50957415905008']",K. C. Chambers,No
2024G,03:06:51.817,+05:04:09.61,2024-01-01 06:49:35.616,2024-01-02,19.91,ABMag,w - P1,1.7375273226798644,2.3485950799316413,Galaxy,-17.31650818650368,278.80569288542506,0.0654,"['46.715427' '5.06942' 'Galaxy' '278.80569288542506' '0.0654'
 '1.7375273226798644' '2.3485950799316413']",,,,,,K. C. Chambers,No
2024F,01:14:15.884,+02:20:21.47,2024-01-01 07:17:34.368,2024-01-02,18.478,ABMag,orange - ATLAS,1.9378610481465839,1.985630317482803,Galaxy,-18.147004475398745,211.3493395736316,0.0494,"['18.56672' '2.33925' 'Galaxy' '211.3493395736316' '0.0494'
 '1.9378610481465839' '1.985630317482803']",,,,,,J. Tonry,No
2024J,08:27:25.620,+03:28:50.03,2024-01-01 13:49:08.256,2024-01-02,18.791,ABMag,orange - ATLAS,2.0099447370668653,1.4031932349274912,Galaxy,-17.000792493083576,143.99867587941154,0.03354,"['126.857202' '3.480235' 'Galaxy' '143.99867587941154' '0.03354'
 '2.0099447370668653' '1.4031932349274912']",,,,,,J. Tonry,Yes
2023acih,12:55:41.580,+64:34:01.27,2023-12-31 01:13:26.400,2024-01-02,18.94,ABMag,G - Gaia,2.1498250402144095,3.1682177986026225,Galaxy,-18.474185227854118,303.9744249656486,0.0714,"['193.92405' '64.566531' 'Galaxy' '303.9744249656486' '0.0714'
 '2.1498250402144095' '3.1682177986026225']",,,,,,S.T. Hodgkin,Yes
2023achk,08:00:34.553,+36:08:30.07,2023-12-31 11:50:23.712,2024-01-02,20.47,ABMag,i - P1,3.525757018802809,11.428876037889806,Galaxy,-18.655881381239695,668.6152474517248,0.1603,"['120.142866' '36.14209' 'Galaxy' '668.6152474517248' '0.1603'
 '3.525757018802809' '11.428876037889806']",,,,,,K. C. Chambers,No
2023achm,03:55:25.069,+36:01:56.82,2023-12-31 10:06:10.944,2024-01-02,20.45,ABMag,i - P1,3.7305998033931327,2.9863141420580073,Galaxy,-15.638909805523557,165.1132633830337,0.0385,"['58.853314' '36.032923' 'Galaxy' '165.1132633830337' '0.0385'
 '3.7305998033931327' '2.9863141420580073']",,,,,,K. C. Chambers,No
2024A,00:35:39.150,+30:47:12.13,2024-01-01 06:29:12.192,2024-01-02,19.159,ABMag,orange - ATLAS,3.976895460820046,30.4190762559621,Galaxy,-21.83113489883501,1577.7092790187623,0.4014,"['8.912649' '30.787729' 'Galaxy' '1577.7092790187623' '0.4014'
 '3.976895460820046' '30.4190762559621']",Galaxy,-18.823059558886392,394.83160728362685,0.0932,"['8.913817' '30.785661' 'Galaxy' '394.83160728362685' '0.0932'
 '4.3180708239400305' '8.265641021203812']",J. Tonry,No
2023acht,10:23:29.800,+44:14:14.28,2023-12-29 15:28:48.000,2024-01-02,17.69,ABMag,G - Gaia,4.520686733936525,41.72351746754894,Galaxy,-23.708008170861145,1903.7136950617294,0.4963,"['155.875842' '44.236931' 'Galaxy' '1903.7136950617294' '0.4963'
 '4.520686733936525' '41.72351746754894']",,,,,,S.T. Hodgkin,Yes
