TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Sep_kpc,Gal_1_type,Gal_1_ABS_Mag,Gal_1_dist,Gal_1_z,Gal_1_info,Gal_2_type,Gal_2_ABS_Mag,Gal_2_dist,Gal_2_z,Gal_2_info,Gal_3_type,Gal_3_ABS_Mag,Gal_3_dist,Gal_3_z,Gal_3_info,Reporter,SDSS_image
2024loy,16:28:08.623,+41:10:35.97,2024-06-07 11:13:06.816,2024-06-19,20.98,ABMag,r - P1,0.11618442817544306,0.6473785033365231,Galaxy,-19.322177412084773,1149.3054931023685,0.2839,"['247.035901' '41.176634' 'Galaxy' '1149.3054931023685' '0.2839'
 '0.11618442817544306' '0.6473785033365231']",,,,,,,,,,,D. O. Jones (UC Santa Cruz),No
2024lqk,12:41:20.729,+27:24:08.36,2024-03-18 13:01:00.768,2024-06-19,20.98,ABMag,i - P1,0.1293516191389411,0.41627697915516265,Galaxy,-18.13017829106715,663.7975699747069,0.1591,"['190.336408' '27.402308' 'Galaxy' '663.7975699747069' '0.1591'
 '0.1293516191389411' '0.41627697915516265']",,,,,,,,,,,D. O. Jones (UC Santa Cruz),No
2024lqj,14:35:53.892,+03:20:27.52,2024-06-02 07:36:01.152,2024-06-19,20.79,ABMag,r - P1,0.15093566177502463,1.3616281341171144,Galaxy,-20.558458931297153,1860.7661039045436,0.4835,"['218.97451' '3.340965' 'Galaxy' '1860.7661039045436' '0.4835'
 '0.15093566177502463' '1.3616281341171144']",,,,,,,,,,,D. O. Jones (UC Santa Cruz),No
2024lpc,22:52:05.255,-07:07:15.44,2024-06-14 10:56:24.999,2024-06-19,19.3544,ABMag,g - ZTF,0.17979012247966136,0.27809218256004414,Galaxy,-18.16484042675541,319.0421661860981,0.075,"['343.021934' '-7.120923' 'Galaxy' '319.0421661860981' '0.075'
 '0.17979012247966136' '0.27809218256004414']",,,,,,,,,,,Jesper Sollerman (SU),No
2024lpy,14:39:41.011,+10:34:32.82,2024-05-08 08:28:30.432,2024-06-19,20.83,ABMag,r - P1,0.18390456236012742,1.4642641126211675,Galaxy,-20.247260240664126,1642.2983181613386,0.4198,"['219.920931' '10.575787' 'Galaxy' '1642.2983181613386' '0.4198'
 '0.18390456236012742' '1.4642641126211675']",Galaxy,-20.13666629847168,1560.7496984512807,0.3966,"['219.922169' '10.573407' 'Galaxy' '1560.7496984512807' '0.3966'
 '9.696372055762309' '73.36981056560428']",,,,,,D. O. Jones (UC Santa Cruz),No
2024lnv,01:08:05.551,+46:30:32.08,2024-05-27 11:12:35.003,2024-06-19,19.7778,ABMag,r - ZTF,0.22146966902531645,0.6764335261717429,Galaxy,-19.218880005021134,629.9934019237915,0.1507,"['17.023183' '46.508862' 'Galaxy' '629.9934019237915' '0.1507'
 '0.22146966902531645' '0.6764335261717429']",,,,,,,,,,,Daniel Perley (LJMU),No
2024lpz,17:32:27.044,+32:35:45.96,2024-05-08 12:41:45.600,2024-06-19,20.53,ABMag,r - P1,0.28440179691341916,0.8497256389609966,Galaxy,-18.418857598149792,616.2706993238507,0.1473,"['263.112683' '32.596179' 'Galaxy' '616.2706993238507' '0.1473'
 '0.28440179691341916' '0.8497256389609966']",,,,,,,,,,,D. O. Jones (UC Santa Cruz),No
2024lop,16:13:17.957,+28:36:31.86,2024-06-16 10:19:22.368,2024-06-19,20.39,ABMag,w - P1,0.4066625367560249,0.9460162539447997,Galaxy,-18.01544782997511,479.83239586366165,0.1138,"['243.324768' '28.608747' 'Galaxy' '479.83239586366165' '0.1138'
 '0.4066625367560249' '0.9460162539447997']",,,,,,,,,,,K. C. Chambers,No
2024lpe,14:38:21.112,+08:48:18.38,2024-06-03 06:45:02.592,2024-06-19,20.82,ABMag,r - P1,0.419742396169475,1.563520602801149,Galaxy,-18.607729520653656,768.3266621074469,0.1853,"['219.588083' '8.805125' 'Galaxy' '768.3266621074469' '0.1853'
 '0.419742396169475' '1.563520602801149']",,,,,,,,,,,D. O. Jones (UC Santa Cruz),No
2024lpb,23:36:36.653,+01:08:27.35,2024-06-15 10:11:19.003,2024-06-19,19.3181,ABMag,g - ZTF,0.4317926804601426,0.675757076225141,Galaxy,-18.226602295867593,322.8051532548051,0.0759,"['354.152602' '1.140947' 'Galaxy' '322.8051532548051' '0.0759'
 '0.4317926804601426' '0.675757076225141']",,,,,,,,,,,Jesper Sollerman (SU),Yes
