TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Sep_kpc,Gal_1_type,Gal_1_ABS_Mag,Gal_1_dist,Gal_1_z,Gal_1_info,Reporter,SDSS_image
2023xvz,11:22:46.079,+31:11:03.34,2023-10-17 12:24:28.800,2023-11-16,18.83,ABMag,r - ZTF,0.2300196716135275,0.4880905670605237,Galaxy,-19.375802842866143,437.6838969646142,0.10356,"['170.692066' '31.184283' 'Galaxy' '437.6838969646142' '0.10356'
 '0.2300196716135275' '0.4880905670605237']",C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,Yes
2023xva,09:54:17.169,+30:46:10.82,2023-10-15 11:21:07.200,2023-11-16,20.52,ABMag,g - ZTF,0.23182509470615423,1.4126297550298497,Galaxy,-19.976465185737407,1256.8777470655925,0.3127,"['148.571543' '30.769608' 'Galaxy' '1256.8777470655925' '0.3127'
 '0.23182509470615423' '1.4126297550298497']",C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2023xuw,00:08:18.212,-01:02:49.16,2023-11-12 03:55:14.002,2023-11-16,20.1004,ABMag,g - ZTF,0.24470259624852916,0.7569574012916757,Galaxy,-18.92388997874361,638.0548229081294,0.1527,"['2.075817' '-1.046974' 'Galaxy' '638.0548229081294' '0.1527'
 '0.24470259624852916' '0.7569574012916757']",A. Munoz-Arancibia,No
2023xvm,11:47:51.005,+52:14:33.26,2023-11-12 11:46:28.004,2023-11-16,19.3478,ABMag,g - ZTF,0.29362023159517153,0.44510812323573756,Galaxy,-18.127723382711075,312.6832926358259,0.07348,"['176.962391' '52.242554' 'Galaxy' '312.6832926358259' '0.07348'
 '0.29362023159517153' '0.44510812323573756']",A. Munoz-Arancibia,Yes
2023xvc,09:25:50.490,+19:22:57.37,2023-11-10 11:34:04.800,2023-11-16,20.53,ABMag,r - ZTF,0.32765026328999164,1.5508863631956795,Galaxy,-19.417972945724685,976.3254025133829,0.2385,"['141.46043' '19.382528' 'Galaxy' '976.3254025133829' '0.2385'
 '0.32765026328999164' '1.5508863631956795']",C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2023xvw,11:29:34.066,+35:42:48.26,2023-10-17 12:28:48.000,2023-11-16,18.16,ABMag,r - ZTF,0.34052920603944054,0.5859740790419169,Galaxy,-19.590745862515174,354.9352823144586,0.0836,"['172.391908' '35.713315' 'Galaxy' '354.9352823144586' '0.0836'
 '0.34052920603944054' '0.5859740790419169']",C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,Yes
2023xvr,11:40:39.532,+74:09:54.82,2023-11-10 12:24:28.800,2023-11-16,20.08,ABMag,g - ZTF,0.39289393677960033,0.9818873509596926,Galaxy,-18.481057358762442,515.4795868349718,0.1225,"['175.164973' '74.165144' 'Galaxy' '515.4795868349718' '0.1225'
 '0.39289393677960033' '0.9818873509596926']",C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2023xvx,10:42:16.971,+12:39:43.50,2023-11-04 11:38:24.000,2023-11-16,19.8,ABMag,g - ZTF,0.5100667737419405,1.4649377104288193,Galaxy,-19.063086289289824,592.4030118451637,0.1414,"['160.570801' '12.661971' 'Galaxy' '592.4030118451637' '0.1414'
 '0.5100667737419405' '1.4649377104288193']",C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2018mlh,11:29:34.333,+21:43:32.62,2018-04-10 06:34:33.600,2023-11-16,18.88,ABMag,r - ZTF,0.5271626932404422,0.3580030490309892,Galaxy,-16.851835952522098,140.07711563812816,0.03262,"['172.392902' '21.725766' 'Galaxy' '140.07711563812816' '0.03262'
 '0.5271626932404422' '0.3580030490309892']",C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,Yes
2023xus,01:34:53.825,-07:01:07.31,2023-11-14 05:04:21.996,2023-11-16,20.246,ABMag,g - ZTF,0.5854978014975785,1.3503816576370558,Galaxy,-18.140781973914603,475.72546006024595,0.1128,"['23.724422' '-7.01876' 'Galaxy' '475.72546006024595' '0.1128'
 '0.5854978014975785' '1.3503816576370558']",A. Munoz-Arancibia,No
2023xuo,09:01:21.929,+59:04:50.80,2023-11-10 09:54:06.998,2023-11-16,20.6741,ABMag,g - ZTF,0.5964415679188177,6.925452765867479,Galaxy,-21.22242700771692,2394.999359153259,0.6499,"['135.341233' '59.080628' 'Galaxy' '2394.999359153259' '0.6499'
 '0.5964415679188177' '6.925452765867479']",A. Munoz-Arancibia,No
2018mlg,09:38:36.345,+37:40:02.24,2018-11-07 12:25:55.200,2023-11-16,18.73,ABMag,r - ZTF,0.6533940673522559,1.3203846601887494,Galaxy,-19.36975208246481,416.8217921078509,0.09851,"['144.651392' '37.667111' 'Galaxy' '416.8217921078509' '0.09851'
 '0.6533940673522559' '1.3203846601887494']",C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,Yes
2023xuq,01:45:26.737,+17:29:49.39,2023-11-10 07:46:44.996,2023-11-16,20.7642,ABMag,g - ZTF,0.752978525538671,4.218939084926206,Galaxy,-19.55002898735091,1155.7018207061296,0.2856,"['26.361518' '17.496874' 'Galaxy' '1155.7018207061296' '0.2856'
 '0.752978525538671' '4.218939084926206']",A. Munoz-Arancibia,No
2023xvb,10:31:07.709,+11:37:36.70,2023-11-12 12:07:12.000,2023-11-16,19.83,ABMag,r - ZTF,0.7738779570918736,1.2503081801876328,Galaxy,-17.783848645992606,333.2496708992324,0.0784,"['157.781914' '11.626933' 'Galaxy' '333.2496708992324' '0.0784'
 '0.7738779570918736' '1.2503081801876328']",C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2023xur,01:34:12.347,-03:41:10.27,2023-11-12 05:36:02.002,2023-11-16,20.8833,ABMag,g - ZTF,0.80822663691751,6.046217237942298,Galaxy,-20.058578604104795,1543.0348000777356,0.3916,"['23.551223' '-3.686217' 'Galaxy' '1543.0348000777356' '0.3916'
 '0.80822663691751' '6.046217237942298']",A. Munoz-Arancibia,No
2023xwb,12:31:59.391,+67:31:32.92,2023-11-07 12:36:00.000,2023-11-16,19.97,ABMag,g - ZTF,0.9134077416866504,1.9749158204320993,Galaxy,-18.27654516895639,445.9734798098043,0.10557,"['187.99702' '67.525622' 'Galaxy' '445.9734798098043' '0.10557'
 '0.9134077416866504' '1.9749158204320993']",C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,Yes
