TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Sep_kpc,Gal_1_type,Gal_1_ABS_Mag,Gal_1_dist,Gal_1_z,Gal_1_info,Gal_2_type,Gal_2_ABS_Mag,Gal_2_dist,Gal_2_z,Gal_2_info,Gal_3_type,Gal_3_ABS_Mag,Gal_3_dist,Gal_3_z,Gal_3_info,Reporter,SDSS_image
2024mlr,23:49:21.050,+05:34:39.86,2024-05-24 23:47:02.400,2024-06-24,17.19,ABMag,G - Gaia,0.019523253234266107,0.1533266093896676,Galaxy,-23.857452387889307,1619.9084750976629,0.4134,"['357.337703' '5.57774' 'Galaxy' '1619.9084750976629' '0.4134'
 '0.019523253234266107' '0.1533266093896676']",,,,,,,,,,,S.T. Hodgkin,No
2024mlo,14:10:44.150,+07:05:15.50,2024-06-05 21:18:43.200,2024-06-24,18.43,ABMag,G - Gaia,0.08734437300338346,0.3839514396721887,Galaxy,-21.35733250995021,906.7060258208388,0.22053,"['212.683941' '7.087656' 'Galaxy' '906.7060258208388' '0.22053'
 '0.08734437300338346' '0.3839514396721887']",,,,,,,,,,,S.T. Hodgkin,Yes
2024mmo,16:16:53.183,+07:33:07.25,2024-05-28 11:36:05.760,2024-06-24,21.13,ABMag,w - P1,0.22649452001771953,0.5741140699640119,Galaxy,-17.461828123541142,522.8361701290783,0.1243,"['244.221594' '7.551951' 'Galaxy' '522.8361701290783' '0.1243'
 '0.22649452001771953' '0.5741140699640119']",Galaxy,-17.49381370219616,530.5944957843665,0.1262,"['244.220355' '7.553681' 'Galaxy' '530.5944957843665' '0.1262'
 '7.458455073125324' '19.18609034984373']",,,,,,K. C. Chambers,No
2024moa,12:31:34.031,+20:03:02.86,2024-06-05 07:21:43.200,2024-06-24,20.16,ABMag,w - P1,0.27593999728960167,1.1669020900268892,Galaxy,-19.543224475857617,872.2578671583738,0.2117,"['187.891723' '20.050829' 'Galaxy' '872.2578671583738' '0.2117'
 '0.27593999728960167' '1.1669020900268892']",,,,,,,,,,,K. C. Chambers,No
2024mlz,13:36:59.910,-02:38:12.38,2024-06-04 06:56:26.016,2024-06-24,21.41,ABMag,w - P1,0.3247929761836153,1.298139440807713,Galaxy,-18.17069924709128,824.4035427347686,0.1995,"['204.249712' '-2.636748' 'Galaxy' '824.4035427347686' '0.1995'
 '0.3247929761836153' '1.298139440807713']",,,,,,,,,,,K. C. Chambers,No
2024mnv,15:10:31.045,+24:52:53.44,2024-06-14 06:29:38.976,2024-06-24,21.22,ABMag,w - P1,0.3688972769722052,1.5634983135852099,Galaxy,-18.488085504276427,874.212678873768,0.2122,"['227.629302' '24.881602' 'Galaxy' '874.212678873768' '0.2122'
 '0.3688972769722052' '1.5634983135852099']",,,,,,,,,,,K. C. Chambers,No
2024mkp,12:46:31.533,-11:25:42.05,2024-06-21 05:03:03.000,2024-06-24,19.4416,ABMag,g - ZTF,0.5490039662108529,1.0928030566739502,Galaxy,-18.625357761671452,410.5741026227572,0.097,"['191.631235' '-11.428317' 'Galaxy' '410.5741026227572' '0.097'
 '0.5490039662108529' '1.0928030566739502']",,,,,,,,,,,Jesper Sollerman (SU),No
2024mkr,09:33:52.998,+28:36:27.96,2024-06-21 04:28:26.999,2024-06-24,19.5035,ABMag,r - ZTF,0.5966404432851105,0.9289072269147586,Galaxy,-18.02992393103644,321.1328888940528,0.0755,"['143.470998' '28.607833' 'Galaxy' '321.1328888940528' '0.0755'
 '0.5966404432851105' '0.9289072269147586']",,,,,,,,,,,Jesper Sollerman (SU),No
2024mku,09:50:59.744,+20:30:46.17,2024-06-22 04:21:36.002,2024-06-24,18.8846,ABMag,r - ZTF,0.9245133028761273,1.7040407506997621,Galaxy,-19.015359724484455,380.1823448001861,0.08967,"['147.749132' '20.513002' 'Galaxy' '380.1823448001861' '0.08967'
 '0.9245133028761273' '1.7040407506997621']",,,,,,,,,,,Jesper Sollerman (SU),Yes
2024mmh,12:16:58.467,+02:52:19.46,2024-05-06 07:29:53.088,2024-06-24,21.19,ABMag,w - P1,0.9707361078355593,2.9307363532283492,Galaxy,-17.781503502435935,622.7313079051659,0.1489,"['184.243468' '2.8723' 'Galaxy' '622.7313079051659' '0.1489'
 '0.9707361078355593' '2.9307363532283492']",,,,,,,,,,,K. C. Chambers,No
2024mnp,02:10:11.741,+15:18:39.46,2024-06-23 14:09:14.400,2024-06-24,16.583,ABMag,orange - ATLAS,0.9809904250127612,3.9750728396066286,Galaxy,-23.027527279198182,835.8059448652004,0.2024,"['32.549009' '15.31122' 'Galaxy' '835.8059448652004' '0.2024'
 '0.9809904250127612' '3.9750728396066286']",,,,,,,,,,,J. Tonry,No
2024mly,14:33:06.794,+19:27:48.48,2024-05-29 06:47:34.656,2024-06-24,21.14,ABMag,w - P1,1.0671725809303907,6.333692524896621,Galaxy,-19.299237256006933,1224.1861202937343,0.3039,"['218.278609' '19.46338' 'Galaxy' '1224.1861202937343' '0.3039'
 '1.0671725809303907' '6.333692524896621']",,,,,,,,,,,K. C. Chambers,No
2024mmu,22:17:41.242,+11:11:34.37,2024-06-06 13:55:41.376,2024-06-24,21.79,ABMag,w - P1,1.187620900464233,3.2660659959635647,Galaxy,-16.9788612864296,567.2470647538485,0.1352,"['334.42157' '11.193075' 'Galaxy' '567.2470647538485' '0.1352'
 '1.187620900464233' '3.2660659959635647']",,,,,,,,,,,K. C. Chambers,No
