TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Sep_kpc,Gal_1_type,Gal_1_ABS_Mag,Gal_1_dist,Gal_1_z,Gal_1_info,Gal_2_type,Gal_2_ABS_Mag,Gal_2_dist,Gal_2_z,Gal_2_info,Gal_3_type,Gal_3_ABS_Mag,Gal_3_dist,Gal_3_z,Gal_3_info,Reporter,SDSS_image
2024jzo,10:45:52.371,+01:25:21.69,2024-05-29 05:57:51.998,2024-06-02,20.1756,ABMag,g - ZTF,0.09196763103533921,0.2870044774731995,Galaxy,-18.867794027592776,643.6930284685767,0.1541,"['161.468187' '1.42269' 'Galaxy' '643.6930284685767' '0.1541'
 '0.09196763103533921' '0.2870044774731995']",,,,,,,,,,,Kate Bostow (UC Berkeley),No
2024kan,22:49:07.019,+32:47:53.12,2024-06-01 09:43:12.864,2024-06-02,18.6851,ABMag,r - ZTF,0.10997737616964601,0.06485738767621374,Galaxy,-16.740306155897194,121.64134994221405,0.0283,"['342.279231' '32.798061' 'Galaxy' '121.64134994221405' '0.0283'
 '0.10997737616964601' '0.06485738767621374']",,,,,,,,,,,K. De (Caltech) on behalf of ZTF,No
2024kaj,11:55:11.862,+40:00:57.34,2024-04-09 09:43:52.608,2024-06-02,21.88,ABMag,w - P1,0.18870803120069396,1.5318259100906688,Galaxy,-19.23922080353368,1674.3419586791877,0.429,"['178.799485' '40.015953' 'Galaxy' '1674.3419586791877' '0.429'
 '0.18870803120069396' '1.5318259100906688']",,,,,,,,,,,K. C. Chambers,No
2024kbd,14:40:50.828,+02:00:21.96,2024-05-30 07:30:36.003,2024-06-02,20.3099,ABMag,g - ZTF,0.24961587150706627,0.7921249149810727,Galaxy,-18.769833054139625,654.5557025517426,0.1568,"['220.211715' '2.006088' 'Galaxy' '654.5557025517426' '0.1568'
 '0.24961587150706627' '0.7921249149810727']",,,,,,,,,,,F. Forster,No
2024kbj,16:37:31.096,+38:59:47.07,2024-05-25 06:28:48.000,2024-06-02,19.9164,ABMag,g - ZTF,0.3045667991802832,0.9296411234295201,Galaxy,-19.078889504195185,629.5901152291451,0.1506,"['249.379558' '38.996324' 'Galaxy' '629.5901152291451' '0.1506'
 '0.3045667991802832' '0.9296411234295201']",,,,,,,,,,,F. Forster,No
2024jzi,17:14:39.370,+39:26:05.31,2024-05-31 10:24:35.136,2024-06-02,19.282,ABMag,orange - ATLAS,0.3710073054538877,1.0992520292056045,Galaxy,-19.648699738905353,611.1389276101197,0.14603,"['258.664165' '39.434769' 'Galaxy' '611.1389276101197' '0.14603'
 '0.3710073054538877' '1.0992520292056045']",,,,,,,,,,,J. Tonry,Yes
2024kbe,14:49:28.297,+32:23:00.29,2024-05-30 07:26:28.000,2024-06-02,19.8403,ABMag,g - ZTF,0.3933589769385179,1.8582320208109673,Galaxy,-20.103380034695853,974.397154285568,0.238,"['222.368033' '32.383424' 'Galaxy' '974.397154285568' '0.238'
 '0.3933589769385179' '1.8582320208109673']",,,,,,,,,,,F. Forster,No
2024kab,16:38:34.509,+22:39:05.87,2024-05-26 01:16:58.944,2024-06-02,19.85,ABMag,L - GOTO,0.5592540884928042,2.144358888870655,Galaxy,-19.640567189342143,790.8851805047241,0.191,"['249.643762' '22.651477' 'Galaxy' '790.8851805047241' '0.191'
 '0.5592540884928042' '2.144358888870655']",Galaxy,-21.464310842820403,1831.7329955586492,0.4749,"['249.643271' '22.653644' 'Galaxy' '1831.7329955586492' '0.4749'
 '7.448746264484985' '66.14853282875963']",,,,,,S. Belkin,No
2024kbk,11:10:34.425,+23:56:00.00,2024-06-01 05:12:27.996,2024-06-02,19.9912,ABMag,g - ZTF,0.9361333854211835,2.729051396274013,Galaxy,-18.90429557104916,601.3109523505132,0.1436,"['167.643163' '23.933265' 'Galaxy' '601.3109523505132' '0.1436'
 '0.9361333854211835' '2.729051396274013']",Galaxy,-21.080973631575027,1638.4557857993327,0.4187,"['167.645371' '23.934137' 'Galaxy' '1638.4557857993327' '0.4187'
 '6.989052411311979' '55.51724294822957']",,,,,,F. Forster,Yes
2024kat,11:04:47.787,+35:05:33.55,2024-05-28 04:42:38.998,2024-06-02,20.5926,ABMag,g - ZTF,0.9598407376031209,1.9240618466658144,Galaxy,-17.48962491314548,413.47093163149765,0.0977,"['166.19942' '35.092741' 'Galaxy' '413.47093163149765' '0.0977'
 '0.9598407376031209' '1.9240618466658144']",,,,,,,,,,,F. Forster,No
