TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Sep_kpc,Gal_1_type,Gal_1_ABS_Mag,Gal_1_dist,Gal_1_z,Gal_1_info,Reporter,SDSS_image
2023ukj,16:42:34.382,+40:42:58.30,2023-10-07 03:14:02.996,2023-10-09,19.8765,ABMag,g - ZTF,0.26657796191977323,0.878636371393551,Galaxy,-19.28555033442366,679.8452489891366,0.1631,"['250.643218' '40.716127' 'Galaxy' '679.8452489891366' '0.1631'
 '0.26657796191977323' '0.878636371393551']",A. Munoz-Arancibia,No
2023ujz,10:03:34.711,+08:12:19.65,2023-10-05 12:41:53.998,2023-10-09,19.4092,ABMag,r - ZTF,0.3811784915794341,0.7426723533795363,Galaxy,-18.611270016440457,401.8777881117088,0.0949,"['150.894603' '8.205561' 'Galaxy' '401.8777881117088' '0.0949'
 '0.3811784915794341' '0.7426723533795363']",A. Munoz-Arancibia,No
2023ujd,00:28:42.408,-16:29:19.54,2023-10-07 09:26:40.992,2023-10-09,20.56,ABMag,w - P1,0.7130804767812088,2.7683120041998106,Galaxy,-18.95750811465926,800.7586208869805,0.1935,"['7.176795' '-16.488937' 'Galaxy' '800.7586208869805' '0.1935'
 '0.7130804767812088' '2.7683120041998106']",K. C. Chambers,No
2023ujx,10:56:53.794,+22:58:18.12,2023-10-05 12:40:30.000,2023-10-09,19.2332,ABMag,r - ZTF,0.7355686992116394,1.5908438317783167,Galaxy,-19.01394720608371,446.09714235991254,0.1056,"['164.224192' '22.971899' 'Galaxy' '446.09714235991254' '0.1056'
 '0.7355686992116394' '1.5908438317783167']",A. Munoz-Arancibia,No
2023ujp,15:57:33.029,+20:02:54.55,2023-10-08 05:07:07.392,2023-10-09,18.791,ABMag,cyan - ATLAS,0.7870903188306403,1.036640474261625,Galaxy,-18.379143618838444,271.6618937138124,0.0637,"['239.387392' '20.048526' 'Galaxy' '271.6618937138124' '0.0637'
 '0.7870903188306403' '1.036640474261625']",J. Tonry,No
2023uji,00:42:46.503,-09:59:18.49,2023-10-07 09:31:18.336,2023-10-09,21.11,ABMag,w - P1,0.8800381545961582,1.8944989949089146,Galaxy,-17.127090053603183,444.0358251310534,0.1051,"['10.693686' '-9.988702' 'Galaxy' '444.0358251310534' '0.1051'
 '0.8800381545961582' '1.8944989949089146']",K. C. Chambers,No
2023ukr,22:00:03.873,+44:09:46.16,2023-10-03 05:25:53.003,2023-10-09,20.126,ABMag,g - ZTF,1.0670866456852706,2.109065156622962,Galaxy,-17.92557722591162,407.67628162686947,0.0963,"['330.015725' '44.162805' 'Galaxy' '407.67628162686947' '0.0963'
 '1.0670866456852706' '2.109065156622962']",A. Munoz-Arancibia,No
2023uje,23:42:30.111,+09:09:58.08,2023-10-05 07:03:16.416,2023-10-09,21.24,ABMag,w - P1,1.1868045406178669,4.017644213925588,Galaxy,-17.980087043681127,698.2603933514555,0.1677,"['355.625385' '9.166454' 'Galaxy' '698.2603933514555' '0.1677'
 '1.1868045406178669' '4.017644213925588']",K. C. Chambers,No
2023ukh,18:39:59.077,+42:21:09.07,2023-10-05 03:10:41.002,2023-10-09,20.2849,ABMag,r - ZTF,1.3698504409847787,5.081566706988552,Galaxy,-19.133848051656464,765.1553343683113,0.1845,"['279.995644' '42.352468' 'Galaxy' '765.1553343683113' '0.1845'
 '1.3698504409847787' '5.081566706988552']",A. Munoz-Arancibia,No
2023ujg,01:58:56.729,+10:15:35.98,2023-10-07 07:58:04.800,2023-10-09,19.57,ABMag,w - P1,1.5550714765191538,5.321576255714814,Galaxy,-19.673575337168096,705.8543043781651,0.1696,"['29.736571' '10.25961' 'Galaxy' '705.8543043781651' '0.1696'
 '1.5550714765191538' '5.321576255714814']",K. C. Chambers,No
2023uka,10:11:36.030,+66:42:48.48,2023-10-07 12:09:50.000,2023-10-09,19.9988,ABMag,r - ZTF,1.5785294885196939,3.0596860636576846,Galaxy,-18.01044651094035,399.8059951934402,0.0944,"['152.901158' '66.713307' 'Galaxy' '399.8059951934402' '0.0944'
 '1.5785294885196939' '3.0596860636576846']",A. Munoz-Arancibia,No
2023ujj,23:09:19.450,+08:59:20.27,2023-10-05 06:57:42.912,2023-10-09,21.35,ABMag,w - P1,1.589935465176962,11.691260587471474,Galaxy,-19.55453488490005,1516.7254600518868,0.3842,"['347.330615' '8.989096' 'Galaxy' '1516.7254600518868' '0.3842'
 '1.589935465176962' '11.691260587471474']",K. C. Chambers,No
2023ujo,23:42:44.943,+09:45:45.56,2023-10-05 07:03:16.416,2023-10-09,21.34,ABMag,w - P1,1.8271270841307063,11.382612367829106,Galaxy,-19.20449162072521,1284.9857873119736,0.3203,"['355.686896' '9.762299' 'Galaxy' '1284.9857873119736' '0.3203'
 '1.8271270841307063' '11.382612367829106']",K. C. Chambers,No
2023uke,18:09:37.142,+65:33:57.32,2023-10-07 04:22:53.996,2023-10-09,20.0641,ABMag,r - ZTF,1.898033915069137,8.753043416973751,Galaxy,-19.827301237393026,951.2184108694125,0.232,"['272.403552' '65.565752' 'Galaxy' '951.2184108694125' '0.232'
 '1.898033915069137' '8.753043416973751']",A. Munoz-Arancibia,No
2023ukb,09:26:41.296,+57:55:37.51,2023-10-07 10:40:08.999,2023-10-09,19.2712,ABMag,g - ZTF,1.9974757410102018,2.0794902262056207,Galaxy,-17.388302515328213,214.73384621920331,0.0502,"['141.671035' '57.926998' 'Galaxy' '214.73384621920331' '0.0502'
 '1.9974757410102018' '2.0794902262056207']",A. Munoz-Arancibia,Yes
2023ujr,17:08:25.282,+11:52:16.58,2023-10-08 06:32:42.144,2023-10-09,16.912,ABMag,cyan - ATLAS,2.3042294919121558,2.062804077318508,Galaxy,-19.41978691742061,184.65343180918936,0.0431,"['257.104694' '11.871183' 'Galaxy' '184.65343180918936' '0.0431'
 '2.3042294919121558' '2.062804077318508']",J. Tonry,No
2023ukc,22:22:29.073,+21:04:46.67,2023-10-07 05:27:29.002,2023-10-09,20.3626,ABMag,r - ZTF,4.58772994813659,27.77394631158612,Galaxy,-20.11972439570269,1248.7194581036563,0.3105,"['335.620074' '21.078831' 'Galaxy' '1248.7194581036563' '0.3105'
 '4.58772994813659' '27.77394631158612']",A. Munoz-Arancibia,No
