TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Sep_kpc,Gal_1_type,Gal_1_ABS_Mag,Gal_1_dist,Gal_1_z,Gal_1_info,Gal_2_type,Gal_2_ABS_Mag,Gal_2_dist,Gal_2_z,Gal_2_info,Reporter,SDSS_image
2024kxo,14:21:41.734,+15:49:17.79,2024-06-08 05:26:36.004,2024-06-12,20.6888,ABMag,g - ZTF,0.30338612214646915,2.2224988623986506,Galaxy,-20.20755484818264,1511.0226334401086,0.3826,"['215.423968' '15.821567' 'Galaxy' '1511.0226334401086' '0.3826'
 '0.30338612214646915' '2.2224988623986506']",,,,,,A. Munoz-Arancibia,No
2024kxr,14:49:02.058,-01:46:50.74,2024-06-08 05:25:12.999,2024-06-12,20.0035,ABMag,g - ZTF,0.33320962844714586,0.6204025265689412,Galaxy,-17.918405743173256,384.0441452086324,0.0906,"['222.258497' '-1.780811' 'Galaxy' '384.0441452086324' '0.0906'
 '0.33320962844714586' '0.6204025265689412']",,,,,,A. Munoz-Arancibia,No
2024kza,20:47:45.244,-05:25:15.30,2024-05-31 10:28:19.776,2024-06-12,20.1869,ABMag,g - ZTF,0.3919447704589238,0.371589873959281,Galaxy,-16.269420648333856,195.55284094779765,0.04567,"['311.938554' '-5.421019' 'Galaxy' '195.55284094779765' '0.04567'
 '0.3919447704589238' '0.371589873959281']",,,,,,K. De (Caltech) on behalf of ZTF,No
2024kyp,14:22:08.191,+27:20:08.22,2024-04-04 08:56:13.000,2024-06-12,20.446,ABMag,r - ZTF,0.5195647086914599,1.7940852217042746,Galaxy,-18.817142789677074,712.2436040046098,0.1712,"['215.534032' '27.335501' 'Galaxy' '712.2436040046098' '0.1712'
 '0.5195647086914599' '1.7940852217042746']",,,,,,I. Pérez-Fournon,No
2024kxq,18:53:38.334,+41:06:19.39,2024-06-08 09:34:26.999,2024-06-12,20.0563,ABMag,r - ZTF,0.5262256977476709,1.2052917433914567,Galaxy,-18.315426310319488,472.43847836955894,0.112,"['283.409881' '41.105473' 'Galaxy' '472.43847836955894' '0.112'
 '0.5262256977476709' '1.2052917433914567']",,,,,,A. Munoz-Arancibia,No
2024kys,17:10:06.606,+61:31:07.06,2024-05-29 07:48:02.000,2024-06-12,20.898,ABMag,g - ZTF,0.5955938528860834,2.1573637989679733,Galaxy,-18.468991566578442,747.1336781542138,0.17996,"['257.527633' '61.518785' 'Galaxy' '747.1336781542138' '0.17996'
 '0.5955938528860834' '2.1573637989679733']",,,,,,I. Pérez-Fournon,No
2024kxs,14:41:02.628,+50:44:30.65,2024-06-08 08:48:03.001,2024-06-12,19.9735,ABMag,g - ZTF,0.7282164905083289,2.008399996915969,Galaxy,-18.801574179374775,568.8723636836597,0.1356,"['220.260722' '50.741989' 'Galaxy' '568.8723636836597' '0.1356'
 '0.7282164905083289' '2.008399996915969']",,,,,,A. Munoz-Arancibia,No
2024kyn,22:01:53.724,+00:58:35.91,2024-06-01 09:54:05.002,2024-06-12,20.0445,ABMag,r - ZTF,0.8750765454375614,1.1427126769621405,Galaxy,-17.107080674384363,269.34947592725143,0.06315,"['330.473831' '0.976884' 'Galaxy' '269.34947592725143' '0.06315'
 '0.8750765454375614' '1.1427126769621405']",,,,,,Kate Bostow (UC Berkeley),No
2024kyz,17:09:50.969,-00:34:40.84,2024-06-09 08:04:57.999,2024-06-12,19.8958,ABMag,r - ZTF,1.2695090647586398,1.8631524397370138,Galaxy,-17.5093885821992,302.7176312757765,0.0711,"['257.462599' '-0.57828' 'Galaxy' '302.7176312757765' '0.0711'
 '1.2695090647586398' '1.8631524397370138']",,,,,,Yoomee Zeng (UC Berkeley),No
2024kzc,19:08:17.182,+78:56:24.31,2024-06-10 10:13:31.584,2024-06-12,18.606,ABMag,orange - ATLAS,1.50411880798002,1.7014589233101027,Galaxy,-18.23382230064312,233.32671148716292,0.0546,"['287.073766' '78.940062' 'Galaxy' '233.32671148716292' '0.0546'
 '1.50411880798002' '1.7014589233101027']",,,,,,J. Tonry,No
2024kxx,08:39:14.470,+25:03:15.76,2024-06-09 04:06:37.002,2024-06-12,19.3767,ABMag,r - ZTF,1.8217875879747722,0.9901943096551472,Galaxy,-15.871539102816179,112.1108952412907,0.02607,"['129.810485' '25.053903' 'Galaxy' '112.1108952412907' '0.02607'
 '1.8217875879747722' '0.9901943096551472']",,,,,,Jesper Sollerman (SU),No
2024kzn,23:56:42.013,+13:46:25.08,2024-06-10 13:58:34.176,2024-06-12,19.003,ABMag,orange - ATLAS,2.088009441967883,inf,Galaxy,-inf,inf,inf,['359.175471' '13.773218' 'Galaxy' 'inf' 'inf' '2.088009441967883' 'inf'],Galaxy,-16.955033894173532,155.45574587158742,0.03623,"['359.175239' '13.77637' 'Galaxy' '155.45574587158742' '0.03623'
 '9.873173678864699' '7.4411219545724165']",J. Tonry,No
2024kzp,14:01:24.124,+66:17:40.11,2024-06-10 07:36:08.928,2024-06-12,18.797,ABMag,orange - ATLAS,2.6086353181602093,3.629078050817357,Galaxy,-18.492040360034682,286.95121767182013,0.06734,"['210.348776' '66.294663' 'Galaxy' '286.95121767182013' '0.06734'
 '2.6086353181602093' '3.629078050817357']",,,,,,J. Tonry,No
