TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Sep_kpc,Gal_1_type,Gal_1_ABS_Mag,Gal_1_dist,Gal_1_z,Gal_1_info,Gal_2_type,Gal_2_ABS_Mag,Gal_2_dist,Gal_2_z,Gal_2_info,Gal_3_type,Gal_3_ABS_Mag,Gal_3_dist,Gal_3_z,Gal_3_info,Reporter,SDSS_image
2024fnz,22:05:38.160,+24:06:37.40,2024-04-03 12:09:16.001,2024-04-04,19.2815,ABMag,r - ZTF,0.15140577999452515,0.45414363688036813,Galaxy,-19.675879560017158,618.6940109474772,0.1479,"['331.409043' '24.110404' 'Galaxy' '618.6940109474772' '0.1479'
 '0.15140577999452515' '0.45414363688036813']",,,,,,,,,,,A. Munoz-Arancibia,No
2024fmz,21:56:49.246,+19:10:39.12,2024-03-27 12:27:21.600,2024-04-04,19.51,ABMag,r - ZTF,0.24796164628849904,0.732106227293185,Galaxy,-19.413073615084176,608.9963967040698,0.1455,"['329.205163' '19.17747' 'Galaxy' '608.9963967040698' '0.1455'
 '0.24796164628849904' '0.732106227293185']",,,,,,,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2024foi,08:05:57.636,+55:08:33.80,2024-04-03 07:44:41.004,2024-04-04,19.999,ABMag,g - ZTF,0.5166685035491205,1.5487424171138418,Galaxy,-18.95696169345521,618.2901655125854,0.1478,"['121.490369' '55.142652' 'Galaxy' '618.2901655125854' '0.1478'
 '0.5166685035491205' '1.5487424171138418']",,,,,,,,,,,A. Munoz-Arancibia,No
2024fmt,09:24:10.043,+38:01:47.16,2024-03-28 07:23:31.200,2024-04-04,19.95,ABMag,g - ZTF,0.6336115404385054,5.184875703048578,Galaxy,-21.186702019496604,1687.8754789426182,0.4329,"['141.042012' '38.029649' 'Galaxy' '1687.8754789426182' '0.4329'
 '0.6336115404385054' '5.184875703048578']",,,,,,,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2024fnc,08:20:34.081,+18:37:20.71,2024-03-28 06:10:04.800,2024-04-04,19.18,ABMag,r - ZTF,0.6424413831703351,1.0817457324782123,Galaxy,-18.523584076543507,347.3096219752819,0.08177,"['125.141821' '18.622378' 'Galaxy' '347.3096219752819' '0.08177'
 '0.6424413831703351' '1.0817457324782123']",,,,,,,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,Yes
2024fok,11:15:17.309,+07:07:09.64,2024-04-03 07:38:26.002,2024-04-04,19.851,ABMag,g - ZTF,0.6775848972855891,2.58898799130592,Galaxy,-19.631957258886217,788.1183723987151,0.1903,"['168.821954' '7.119434' 'Galaxy' '788.1183723987151' '0.1903'
 '0.6775848972855891' '2.58898799130592']",,,,,,,,,,,A. Munoz-Arancibia,No
2024fli,14:06:26.785,-11:50:19.76,2024-04-02 22:29:17.664,2024-04-04,18.982,ABMag,orange - ATLAS,0.697537868819908,2.1018319146770725,Galaxy,-19.985276626168485,621.5203102540228,0.1486,"['211.611416' '-11.838762' 'Galaxy' '621.5203102540228' '0.1486'
 '0.697537868819908' '2.1018319146770725']",Galaxy,-21.13337255685761,1054.5678117769542,0.2589,"['211.610021' '-11.84062' 'Galaxy' '1054.5678117769542' '0.2589'
 '8.544150805929371' '43.6835860763999']",,,,,,J. Tonry,No
2024fnr,09:11:04.935,+48:49:10.02,2024-03-28 06:27:08.001,2024-04-04,20.2149,ABMag,r - ZTF,0.7539153816747953,2.527343996514943,Galaxy,-18.98393443418334,691.45972136963,0.166,"['137.770339' '48.819301' 'Galaxy' '691.45972136963' '0.166'
 '0.7539153816747953' '2.527343996514943']",,,,,,,,,,,A. Munoz-Arancibia,No
2024fod,14:15:33.015,+02:14:01.11,2024-04-03 10:35:33.996,2024-04-04,20.2761,ABMag,g - ZTF,1.0720563931569969,6.877616376858552,Galaxy,-20.332127249946538,1323.2608083765688,0.3307,"['213.887851' '2.233567' 'Galaxy' '1323.2608083765688' '0.3307'
 '1.0720563931569969' '6.877616376858552']",,,,,,,,,,,A. Munoz-Arancibia,No
2024fom,11:21:19.130,+47:02:24.99,2024-04-03 07:49:38.004,2024-04-04,19.2597,ABMag,g - ZTF,1.2230581636397426,5.246232079792532,Galaxy,-20.47442760558057,884.7600838635865,0.2149,"['170.330181' '47.040167' 'Galaxy' '884.7600838635865' '0.2149'
 '1.2230581636397426' '5.246232079792532']",,,,,,,,,,,A. Munoz-Arancibia,No
2024fon,15:21:08.031,+42:02:55.26,2024-04-03 11:49:25.003,2024-04-04,20.2742,ABMag,r - ZTF,1.290035558869455,2.836397227826138,Galaxy,-18.008752519780188,453.5137970601091,0.1074,"['230.28329' '42.049018' 'Galaxy' '453.5137970601091' '0.1074'
 '1.290035558869455' '2.836397227826138']",,,,,,,,,,,A. Munoz-Arancibia,Yes
2024fmq,08:59:02.631,+21:39:12.27,2024-03-28 07:53:45.600,2024-04-04,19.67,ABMag,g - ZTF,1.3673657044702505,2.8095040203317505,Galaxy,-18.465850540637973,423.8089346033808,0.1002,"['134.761257' '21.653145' 'Galaxy' '423.8089346033808' '0.1002'
 '1.3673657044702505' '2.8095040203317505']",,,,,,,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2024fnq,09:27:45.476,+00:47:09.30,2024-04-03 06:59:30.998,2024-04-04,19.6659,ABMag,g - ZTF,1.404306863904636,4.223783159671042,Galaxy,-19.297423644506033,620.3899143606503,0.14832,"['141.93921' '0.786195' 'Galaxy' '620.3899143606503' '0.14832'
 '1.404306863904636' '4.223783159671042']",Galaxy,-18.81793376516662,497.4698366028157,0.1181,"['141.940541' '0.783437' 'Galaxy' '497.4698366028157' '0.1181'
 '9.70478526197463' '23.406018825623036']",,,,,,A. Munoz-Arancibia,Yes
2024fnw,10:10:05.674,+18:39:25.57,2024-04-03 05:56:32.001,2024-04-04,20.2488,ABMag,r - ZTF,1.4547552837989572,4.278049910080166,Galaxy,-18.665605184466582,606.5701535101751,0.1449,"['152.523971' '18.656846' 'Galaxy' '606.5701535101751' '0.1449'
 '1.4547552837989572' '4.278049910080166']",,,,,,,,,,,A. Munoz-Arancibia,No
2024fnm,14:39:20.912,+09:28:18.38,2024-04-03 10:13:26.400,2024-04-04,19.42,ABMag,g - ZTF,1.583558648163493,1.709927738956714,Galaxy,-17.318843692096983,222.72488246253215,0.05209,"['219.836708' '9.47164' 'Galaxy' '222.72488246253215' '0.05209'
 '1.583558648163493' '1.709927738956714']",,,,,,,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,Yes
2024fmu,09:51:42.976,+01:13:16.48,2024-03-28 06:36:00.000,2024-04-04,20.21,ABMag,r - ZTF,1.696452639365732,3.573993890951623,Galaxy,-17.980185996268908,434.5474434986157,0.1028,"['147.92891' '1.2208' 'Galaxy' '434.5474434986157' '0.1028'
 '1.696452639365732' '3.573993890951623']",,,,,,,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2024fno,09:44:51.505,+23:30:36.02,2024-04-03 07:21:01.002,2024-04-04,19.2576,ABMag,g - ZTF,1.9771986743265118,2.8374897913527994,Galaxy,-18.0989456514644,296.0118725815467,0.0695,"['146.214312' '23.510485' 'Galaxy' '296.0118725815467' '0.0695'
 '1.9771986743265118' '2.8374897913527994']",,,,,,,,,,,A. Munoz-Arancibia,No
2024fnu,11:44:52.655,+74:46:11.83,2024-04-03 06:08:29.000,2024-04-04,19.8965,ABMag,r - ZTF,2.0045679118493966,3.6354154716769638,Galaxy,-17.968292051198222,374.074763675193,0.0882,"['176.217801' '74.769586' 'Galaxy' '374.074763675193' '0.0882'
 '2.0045679118493966' '3.6354154716769638']",,,,,,,,,,,A. Munoz-Arancibia,No
2024fol,12:28:23.268,+48:34:25.22,2024-04-03 07:51:02.002,2024-04-04,19.2923,ABMag,g - ZTF,2.0475285708011706,3.8164116026157133,Galaxy,-18.63195185080829,384.4592993721372,0.0907,"['187.096107' '48.573561' 'Galaxy' '384.4592993721372' '0.0907'
 '2.0475285708011706' '3.8164116026157133']",Galaxy,-22.071414822261257,1873.885127977735,0.4874,"['187.100516' '48.574069' 'Galaxy' '1873.885127977735' '0.4874'
 '8.613313848001042' '78.25067695662479']",,,,,,A. Munoz-Arancibia,No
2024fny,22:29:47.020,+31:34:53.02,2024-04-03 12:09:56.998,2024-04-04,18.7271,ABMag,r - ZTF,2.0477119605184324,3.1631672267063804,Galaxy,-18.789292092564025,318.62395089227743,0.0749,"['337.445615' '31.580887' 'Galaxy' '318.62395089227743' '0.0749'
 '2.0477119605184324' '3.1631672267063804']",,,,,,,,,,,A. Munoz-Arancibia,No
2024foe,14:59:41.241,+37:45:20.46,2024-04-03 10:27:39.004,2024-04-04,20.0031,ABMag,g - ZTF,2.236569060525086,8.421314841972533,Galaxy,-19.448013623496276,776.6453112936214,0.1874,"['224.922003' '37.755076' 'Galaxy' '776.6453112936214' '0.1874'
 '2.236569060525086' '8.421314841972533']",Galaxy,-inf,inf,inf,['224.92028' '37.756257' 'Galaxy' 'inf' 'inf' '4.890489079182967' 'inf'],,,,,,A. Munoz-Arancibia,No
2024fmv,09:52:30.204,+21:59:29.97,2024-03-28 06:38:52.800,2024-04-04,19.81,ABMag,r - ZTF,2.3245583882142067,5.07618146281923,Galaxy,-18.4581090636886,450.4243004688735,0.10665,"['148.125647' '21.992276' 'Galaxy' '450.4243004688735' '0.10665'
 '2.3245583882142067' '5.07618146281923']",,,,,,,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,Yes
2024fmf,17:02:04.424,+26:52:26.88,2024-04-03 10:58:04.800,2024-04-04,19.69,ABMag,g - ZTF,2.457307323869601,7.543766238921228,Galaxy,-19.317769402247595,633.2189167120068,0.1515,"['255.51833' '26.873457' 'Galaxy' '633.2189167120068' '0.1515'
 '2.457307323869601' '7.543766238921228']",,,,,,,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2024foc,14:01:42.773,+07:36:41.30,2024-04-03 10:35:33.996,2024-04-04,20.1405,ABMag,g - ZTF,2.5081111481463996,6.153644233306387,Galaxy,-18.380553694830386,506.07017014955335,0.1202,"['210.428865' '7.611751' 'Galaxy' '506.07017014955335' '0.1202'
 '2.5081111481463996' '6.153644233306387']",Galaxy,-20.194807918864417,1166.9750845867673,0.2886,"['210.42684' '7.611881' 'Galaxy' '1166.9750845867673' '0.2886'
 '5.142265091863728' '29.093161114150593']",Galaxy,-19.845682745380845,993.657120626153,0.243,"['210.430097' '7.609777' 'Galaxy' '993.657120626153' '0.243'
 '9.058874429562456' '43.64009180658675']",A. Munoz-Arancibia,No
2024flh,12:45:28.733,-12:06:50.85,2024-04-02 21:34:14.592,2024-04-04,19.209,ABMag,orange - ATLAS,3.130002332099811,4.835016343784198,Galaxy,-18.307392092564026,318.62395089227743,0.0749,"['191.369254' '-12.114865' 'Galaxy' '318.62395089227743' '0.0749'
 '3.130002332099811' '4.835016343784198']",Galaxy,-21.73038023106412,1541.260492625115,0.3911,"['191.368513' '-12.113278' 'Galaxy' '1541.260492625115' '0.3911'
 '5.231810767658045' '39.09335473957686']",,,,,,J. Tonry,No
2024fmd,14:58:47.636,+08:57:26.62,2024-04-03 10:13:26.400,2024-04-04,19.67,ABMag,g - ZTF,3.158197076236073,7.4863848529468555,Galaxy,-18.77629027594263,488.94279993812023,0.11602,"['224.699014' '8.956691' 'Galaxy' '488.94279993812023' '0.11602'
 '3.158197076236073' '7.4863848529468555']",Galaxy,-18.02653481500893,346.1839771275756,0.0815,"['224.700467' '8.957896' 'Galaxy' '346.1839771275756' '0.0815'
 '7.281522692831544' '12.220923826350361']",,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,Yes
2024fni,08:14:38.905,+65:10:08.40,2024-03-19 04:48:00.000,2024-04-04,20.17,ABMag,r - ZTF,3.3942561263755757,8.213241410573445,Galaxy,-18.320975554036693,499.1086662773625,0.1185,"['123.664161' '65.168622' 'Galaxy' '499.1086662773625' '0.1185'
 '3.3942561263755757' '8.213241410573445']",,,,,,,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2024fms,10:49:01.795,+41:57:55.47,2024-03-28 07:23:31.200,2024-04-04,19.74,ABMag,g - ZTF,4.099172530611637,11.744045602661288,Galaxy,-19.11773332181777,590.9444583584623,0.14104,"['162.25713' '41.966517' 'Galaxy' '590.9444583584623' '0.14104'
 '4.099172530611637' '11.744045602661288']",Galaxy,-18.521145334947636,448.98214143105145,0.1063,"['162.254918' '41.965607' 'Galaxy' '448.98214143105145' '0.1063'
 '6.89286156903981' '15.00387683195315']",,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,Yes
2024fnv,09:44:34.064,+16:11:17.37,2024-03-28 07:26:06.996,2024-04-04,19.9066,ABMag,g - ZTF,4.347354483496889,15.649824486343121,Galaxy,-19.446947752158106,742.5223840859069,0.1788,"['146.141201' '16.18914' 'Galaxy' '742.5223840859069' '0.1788'
 '4.347354483496889' '15.649824486343121']",,,,,,,,,,,A. Munoz-Arancibia,No
2024fnp,09:36:06.369,+27:00:34.61,2024-04-03 07:21:01.002,2024-04-04,19.4082,ABMag,g - ZTF,4.772231181388742,8.92382783856649,Galaxy,-18.523074211375608,385.7046212120779,0.091,"['144.025461' '27.010529' 'Galaxy' '385.7046212120779' '0.091'
 '4.772231181388742' '8.92382783856649']",,,,,,,,,,,A. Munoz-Arancibia,Yes
2024fob,15:20:22.786,-11:17:20.66,2024-04-03 11:27:56.002,2024-04-04,19.4159,ABMag,g - ZTF,4.85716241872647,4.3382610843364455,Galaxy,-16.910890960890804,184.22908375131482,0.043,"['230.093638' '-11.288641' 'Galaxy' '184.22908375131482' '0.043'
 '4.85716241872647' '4.3382610843364455']",,,,,,,,,,,A. Munoz-Arancibia,No
2024flj,13:03:47.175,+59:13:37.79,2024-04-03 07:51:43.776,2024-04-04,18.51,ABMag,g - ZTF,6.556886102847803,36.007781350259265,Galaxy,-21.76061928101191,1132.7233579221318,0.2795,"['195.950007' '59.226704' 'Galaxy' '1132.7233579221318' '0.2795'
 '6.556886102847803' '36.007781350259265']",Galaxy,-23.878526636023093,3004.037344047509,0.8617,"['195.942425' '59.22694' 'Galaxy' '3004.037344047509' '0.8617'
 '7.663340717820403' '111.60877182113022']",,,,,,J. Nordin,No
