TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Sep_kpc,Gal_1_type,Gal_1_ABS_Mag,Gal_1_dist,Gal_1_z,Gal_1_info,Reporter
2023yfb,16:14:38.075,+51:44:06.92,2023-05-21 09:55:09.120,2023-11-21,19.86,ABMag,g - P1,0.043524490701085945,0.4242815305188342,Galaxy,-21.656727811355225,2010.6920568694784,0.5286,"['243.658636' '51.735266' 'Galaxy' '2010.6920568694784' '0.5286'
 '0.043524490701085945' '0.4242815305188342']",D. O. Jones (UC Santa Cruz)
2023yea*,10:28:44.360,+23:04:19.88,2023-11-15 08:26:52.800,2023-11-21,19.02,ABMag,G - Gaia,0.10907813942500252,0.6475977402302404,Galaxy,-21.41996368119621,1224.5957172071971,0.30401,"['157.184837' '23.072219' 'Galaxy' '1224.5957172071971' '0.30401'
 '0.10907813942500252' '0.6475977402302404']",S.T. Hodgkin
2023yfg,23:22:32.274,+30:48:04.01,2023-11-19 00:05:07.584,2023-11-21,20.48,ABMag,L - GOTO,0.5411918237966065,2.089613578925776,Galaxy,-19.025699441028056,796.4158382300791,0.1924,"['350.6343' '30.801116' 'Galaxy' '796.4158382300791' '0.1924'
 '0.5411918237966065' '2.089613578925776']",K. Ackley
2023yez,09:05:33.074,+02:45:21.05,2023-10-26 15:09:43.200,2023-11-21,20.34,ABMag,i - P1,0.7929133734302798,2.285073496315988,Galaxy,-18.530497817394714,594.4284177214151,0.1419,"['136.387605' '2.755762' 'Galaxy' '594.4284177214151' '0.1419'
 '0.7929133734302798' '2.285073496315988']",D. O. Jones (UC Santa Cruz)
2023yef,23:32:55.035,+18:48:15.00,2023-09-11 07:54:38.304,2023-11-21,21.56,ABMag,w - P1,1.041073770639759,8.552382844074925,Galaxy,-19.58515381033239,1694.4578185000619,0.4348,"['353.229421' '18.804437' 'Galaxy' '1694.4578185000619' '0.4348'
 '1.041073770639759' '8.552382844074925']",K. C. Chambers
2023yff,23:08:24.495,+30:06:47.42,2023-11-18 22:55:20.640,2023-11-21,20.64,ABMag,L - GOTO,1.3129836000977195,4.488046731664768,Galaxy,-18.601116009906818,705.0553331021428,0.1694,"['347.1022' '30.113517' 'Galaxy' '705.0553331021428' '0.1694'
 '1.3129836000977195' '4.488046731664768']",K. Ackley
2023yey,06:04:29.644,+04:51:19.15,2023-11-19 11:54:00.576,2023-11-21,19.76,ABMag,w - P1,2.024593005622995,1.8957325756339085,Galaxy,-16.669322369717346,193.13655205071476,0.0451,"['91.123101' '4.854939' 'Galaxy' '193.13655205071476' '0.0451'
 '2.024593005622995' '1.8957325756339085']",K. C. Chambers
2023yet,05:28:30.041,+02:09:04.93,2023-11-19 11:50:17.664,2023-11-21,21.55,ABMag,w - P1,2.176641211717805,10.78149792621245,Galaxy,-18.496586945948227,1021.6858749300941,0.2503,"['82.124643' '2.151665' 'Galaxy' '1021.6858749300941' '0.2503'
 '2.176641211717805' '10.78149792621245']",K. C. Chambers
2023ydj*,14:25:54.470,+34:46:05.05,2023-11-13 03:15:50.400,2023-11-21,18.58,ABMag,G - Gaia,2.178379724315792,1.5603812918199549,Galaxy,-17.267611409011472,147.74822829755183,0.03442,"['216.477135' '34.767482' 'Galaxy' '147.74822829755183' '0.03442'
 '2.178379724315792' '1.5603812918199549']",S.T. Hodgkin
2023yee,04:31:09.888,+08:11:44.95,2023-11-19 10:34:57.216,2023-11-21,20.55,ABMag,w - P1,2.4098640440258112,5.639624712001196,Galaxy,-17.86841398072183,482.7061100843039,0.1145,"['67.790556' '8.195615' 'Galaxy' '482.7061100843039' '0.1145'
 '2.4098640440258112' '5.639624712001196']",K. C. Chambers
2023yev,05:20:36.639,+04:58:49.49,2023-11-19 11:46:19.200,2023-11-21,20.26,ABMag,w - P1,2.470872473863024,3.4253589319394435,Galaxy,-17.021404441981755,285.9439343403179,0.0671,"['80.152264' '4.979854' 'Galaxy' '285.9439343403179' '0.0671'
 '2.470872473863024' '3.4253589319394435']",K. C. Chambers
2023ydr,14:35:02.490,+30:43:06.74,2023-11-14 21:14:24.000,2023-11-21,18.77,ABMag,G - Gaia,2.8096372812937163,4.493854058736315,Galaxy,-18.821969202515145,329.90875473704483,0.0776,"['218.759528' '30.718258' 'Galaxy' '329.90875473704483' '0.0776'
 '2.8096372812937163' '4.493854058736315']",S.T. Hodgkin
2023yes,03:52:37.565,+15:25:11.38,2023-11-20 08:11:47.328,2023-11-21,20.6,ABMag,w - P1,3.10956428372812,3.9305882212361687,Galaxy,-16.480915710912917,260.7252797908878,0.0611,"['58.157128' '15.420463' 'Galaxy' '260.7252797908878' '0.0611'
 '3.10956428372812' '3.9305882212361687']",K. C. Chambers
