TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Sep_kpc,Gal_1_type,Gal_1_ABS_Mag,Gal_1_dist,Gal_1_z,Gal_1_info,Gal_2_type,Gal_2_ABS_Mag,Gal_2_dist,Gal_2_z,Gal_2_info,Gal_3_type,Gal_3_ABS_Mag,Gal_3_dist,Gal_3_z,Gal_3_info,Reporter,SDSS_image
2024eqx,09:14:29.907,+32:59:30.27,2024-03-09 05:12:28.800,2024-03-20,20.17,ABMag,r - ZTF,0.1351395686647963,0.4161896364535736,Galaxy,-18.844669331708786,635.2341920553405,0.152,"['138.624581' '32.991715' 'Galaxy' '635.2341920553405' '0.152'
 '0.1351395686647963' '0.4161896364535736']",,,,,,,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2024eqp,09:45:15.593,+06:39:48.56,2024-03-11 06:05:45.600,2024-03-20,20.36,ABMag,g - ZTF,0.15461204541494047,1.0182287420465477,Galaxy,-20.30513579632904,1358.3983934400794,0.3403,"['146.314932' '6.66347' 'Galaxy' '1358.3983934400794' '0.3403'
 '0.15461204541494047' '1.0182287420465477']",,,,,,,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2024eqm,10:24:04.032,+40:10:09.76,2024-03-19 05:42:43.200,2024-03-20,19.46,ABMag,r - ZTF,0.2529252648496421,inf,Galaxy,-inf,inf,inf,['156.016882' '40.169346' 'Galaxy' 'inf' 'inf' '0.2529252648496421' 'inf'],Galaxy,-21.10803915564341,1298.9960519758583,0.3241,"['156.016075' '40.167145' 'Galaxy' '1298.9960519758583' '0.3241'
 '8.281741182364456' '52.15600903709313']",Galaxy,-21.513053627570237,1565.3473613620806,0.3979,"['156.018162' '40.166856' 'Galaxy' '1565.3473613620806' '0.3979'
 '9.821196254017158' '74.53323676471283']",C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2018mnd,12:07:04.740,+09:06:48.15,2018-04-22 05:32:43.584,2024-03-20,18.3076,ABMag,r - ZTF,0.366828347596218,0.2629877582198585,Galaxy,-17.541888883759604,147.8760279967607,0.03445,"['181.769822' '9.113302' 'Galaxy' '147.8760279967607' '0.03445'
 '0.366828347596218' '0.2629877582198585']",,,,,,,,,,,K. De (Caltech) on behalf of ZTF,Yes
2024ere,15:23:41.190,+27:23:42.90,2024-03-19 11:51:55.296,2024-03-20,19.178,ABMag,orange - ATLAS,0.4030407540697324,0.9247491244874182,Galaxy,-19.19750049670432,473.2603268629338,0.1122,"['230.9217' '27.39534' 'Galaxy' '473.2603268629338' '0.1122'
 '0.4030407540697324' '0.9247491244874182']",,,,,,,,,,,J. Tonry,No
2024epw,13:19:28.912,+47:23:11.81,2024-03-18 00:35:06.432,2024-03-20,19.12,ABMag,L - GOTO,0.43174854892470693,1.2060506693107795,Galaxy,-19.682799002867508,576.1821510229452,0.1374,"['199.870446' '47.386733' 'Galaxy' '576.1821510229452' '0.1374'
 '0.43174854892470693' '1.2060506693107795']",,,,,,,,,,,G. Ramsay,No
2024erf,11:41:58.339,+51:29:14.65,2024-03-18 10:36:42.624,2024-03-20,18.606,ABMag,orange - ATLAS,0.4908910276367518,0.48435374897826433,Galaxy,-17.93701352254648,203.51794301281038,0.04755,"['175.492866' '51.487434' 'Galaxy' '203.51794301281038' '0.04755'
 '0.4908910276367518' '0.48435374897826433']",,,,,,,,,,,J. Tonry,Yes
2024ero,09:31:41.477,+14:52:04.94,2024-03-19 06:29:15.000,2024-03-20,19.4992,ABMag,g - ZTF,0.6166743550917753,1.6825435088624208,Galaxy,-19.252477741542275,562.7759740329172,0.1341,"['142.922917' '14.867895' 'Galaxy' '562.7759740329172' '0.1341'
 '0.6166743550917753' '1.6825435088624208']",,,,,,,,,,,A. Munoz-Arancibia,No
2024erd,11:01:25.700,-19:35:28.59,2024-01-15 09:33:07.200,2024-03-20,20.18,ABMag,g - ZTF,0.6431312703969505,4.29116854063509,Galaxy,-20.513505395366963,1376.2618743387427,0.3452,"['165.356982' '-19.591124' 'Galaxy' '1376.2618743387427' '0.3452'
 '0.6431312703969505' '4.29116854063509']",Galaxy,-20.353230442525003,1278.339146524721,0.3185,"['165.358508' '-19.593027' 'Galaxy' '1278.339146524721' '0.3185'
 '7.9452905543564345' '49.24143934353506']",,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2024eri,14:23:12.127,+31:32:41.45,2024-03-19 10:51:30.004,2024-03-20,20.1978,ABMag,g - ZTF,0.6640646591678111,3.526196802574111,Galaxy,-19.999806561683457,1095.270302760931,0.2696,"['215.80033' '31.544775' 'Galaxy' '1095.270302760931' '0.2696'
 '0.6640646591678111' '3.526196802574111']",Galaxy,-20.054648311392626,1123.2842312785842,0.277,"['215.799025' '31.547176' 'Galaxy' '1123.2842312785842' '0.277'
 '9.569789853493454' '52.11550256051506']",,,,,,A. Munoz-Arancibia,No
