TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Sep_kpc,Gal_1_type,Gal_1_ABS_Mag,Gal_1_dist,Gal_1_z,Gal_1_info,Gal_2_type,Gal_2_ABS_Mag,Gal_2_dist,Gal_2_z,Gal_2_info,Gal_3_type,Gal_3_ABS_Mag,Gal_3_dist,Gal_3_z,Gal_3_info,Reporter,SDSS_image
2024dkk,10:49:21.712,+79:20:52.06,2024-02-16 11:45:36.000,2024-03-01,20.65,ABMag,g - ZTF,0.34316451907040463,1.170347467867603,Galaxy,-18.586187873412285,703.4570309145669,0.169,"['162.340788' '79.347869' 'Galaxy' '703.4570309145669' '0.169'
 '0.34316451907040463' '1.170347467867603']",,,,,,,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2024dls,13:07:52.648,+42:00:18.92,2024-02-29 11:13:55.200,2024-03-01,19.48,ABMag,g - ZTF,0.43538975122859463,1.4130268197368048,Galaxy,-19.648486681744718,669.4179235674227,0.1605,"['196.969461' '42.005157' 'Galaxy' '669.4179235674227' '0.1605'
 '0.43538975122859463' '1.4130268197368048']",,,,,,,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2024dkm,08:42:42.342,+37:55:33.26,2024-02-14 06:47:31.200,2024-03-01,21.01,ABMag,g - ZTF,0.5147574045844545,1.2609127599609502,Galaxy,-17.507537851499666,505.25145203270915,0.12,"['130.676259' '37.925963' 'Galaxy' '505.25145203270915' '0.12'
 '0.5147574045844545' '1.2609127599609502']",Galaxy,-16.34038549670527,295.1733194836312,0.0693,"['130.678654' '37.925335' 'Galaxy' '295.1733194836312' '0.0693'
 '6.654644295051721' '9.52306640291598']",,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2024dlg,15:22:04.868,+51:51:58.50,2024-02-29 10:22:04.800,2024-03-01,19.12,ABMag,r - ZTF,0.6577990601807853,1.0467832096749625,Galaxy,-18.460943162633388,328.2378297772093,0.0772,"['230.519992' '51.866282' 'Galaxy' '328.2378297772093' '0.0772'
 '0.6577990601807853' '1.0467832096749625']",,,,,,,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2023acmz,15:17:46.397,+10:52:43.53,2023-01-25 12:11:31.200,2024-03-01,19.98,ABMag,g - ZTF,0.6764453436762049,2.8459461999441724,Galaxy,-19.71209553704519,867.7989242104162,0.21056,"['229.44313' '10.878772' 'Galaxy' '867.7989242104162' '0.21056'
 '0.6764453436762049' '2.8459461999441724']",Galaxy,-18.287115721932953,450.2183006405837,0.1066,"['229.441847' '10.881128' 'Galaxy' '450.2183006405837' '0.1066'
 '9.996154393751782' '21.81880528018322']",,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,Yes
2024dlx,08:37:41.972,+03:41:33.57,2024-02-17 07:06:14.400,2024-03-01,20.69,ABMag,r - ZTF,0.9214018748916423,8.987789439779085,Galaxy,-20.828144655237576,2012.0044227716603,0.529,"['129.425064' '3.69284' 'Galaxy' '2012.0044227716603' '0.529'
 '0.9214018748916423' '8.987789439779085']",,,,,,,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2024dkl,09:17:55.122,+13:53:04.77,2024-02-29 07:07:40.800,2024-03-01,19.14,ABMag,r - ZTF,1.0598668397827617,1.6836050234197706,Galaxy,-18.437070207644858,327.65291912778645,0.07706,"['139.479457' '13.884863' 'Galaxy' '327.65291912778645' '0.07706'
 '1.0598668397827617' '1.6836050234197706']",,,,,,,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,Yes
2018mmm,08:02:53.015,+25:52:55.37,2018-11-13 12:25:55.200,2024-03-01,18.47,ABMag,r - ZTF,1.2152142837888176,2.0255483549149687,Galaxy,-19.21157441434027,343.8071330583669,0.08093,"['120.720531' '25.882126' 'Galaxy' '343.8071330583669' '0.08093'
 '1.2152142837888176' '2.0255483549149687']",,,,,,,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,Yes
2024dle,14:22:31.326,+63:25:16.89,2024-02-29 09:17:16.800,2024-03-01,20.05,ABMag,r - ZTF,1.3501583407504036,4.562786940301873,Galaxy,-19.166353096699172,697.0607341234161,0.1674,"['215.631262' '63.421537' 'Galaxy' '697.0607341234161' '0.1674'
 '1.3501583407504036' '4.562786940301873']",,,,,,,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2024dkf,01:49:07.870,+13:44:34.87,2024-02-21 23:58:33.600,2024-03-01,18.9,ABMag,G - Gaia,1.619769488218847,2.3867408882766674,Galaxy,-18.513885962936897,303.93253513434973,0.07139,"['27.283231' '13.743162' 'Galaxy' '303.93253513434973' '0.07139'
 '1.619769488218847' '2.3867408882766674']",,,,,,,,,,,S.T. Hodgkin,Yes
2024dln,15:45:38.457,+09:03:28.11,2024-02-28 11:09:29.088,2024-03-01,19.5677,ABMag,g - ZTF,1.7868684909050263,1.389473949157086,Galaxy,-16.45821475620843,160.392091740536,0.03739,"['236.410735' '9.057879' 'Galaxy' '160.392091740536' '0.03739'
 '1.7868684909050263' '1.389473949157086']",,,,,,,,,,,K. De (Caltech) on behalf of ZTF,Yes
2024dmj,08:59:13.640,+10:24:56.48,2024-02-29 07:08:03.998,2024-03-01,20.0499,ABMag,r - ZTF,1.7959244298375503,7.954545232997527,Galaxy,-19.75386215388677,913.592300441941,0.2223,"['134.806596' '10.415248' 'Galaxy' '913.592300441941' '0.2223'
 '1.7959244298375503' '7.954545232997527']",,,,,,,,,,,A. Munoz-Arancibia,No
2024dmo,17:03:07.138,+61:57:51.90,2024-02-29 10:19:45.998,2024-03-01,19.7921,ABMag,r - ZTF,1.990400835912047,4.481938156808601,Galaxy,-18.542652237411776,464.4622775697225,0.11006,"['255.780079' '61.963887' 'Galaxy' '464.4622775697225' '0.11006'
 '1.990400835912047' '4.481938156808601']",,,,,,,,,,,A. Munoz-Arancibia,Yes
