TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Sep_kpc,Gal_1_type,Gal_1_ABS_Mag,Gal_1_dist,Gal_1_z,Gal_1_info,Gal_2_type,Gal_2_ABS_Mag,Gal_2_dist,Gal_2_z,Gal_2_info,Gal_3_type,Gal_3_ABS_Mag,Gal_3_dist,Gal_3_z,Gal_3_info,Reporter,SDSS_image
2024gth,10:55:10.906,+36:45:35.52,2024-04-12 08:18:18.002,2024-04-19,20.6486,ABMag,g - ZTF,0.17511912048872322,0.3247850465541605,Galaxy,-17.26483795713877,382.54945838776985,0.09024,"['163.795473' '36.759825' 'Galaxy' '382.54945838776985' '0.09024'
 '0.17511912048872322' '0.3247850465541605']",,,,,,,,,,,Jesper Sollerman (SU),Yes
2024gtg,14:40:55.672,+55:17:50.07,2024-04-14 10:57:35.000,2024-04-19,20.6458,ABMag,r - ZTF,0.3792043462603337,0.047643129603335575,Galaxy,-11.421960543370375,25.915053435788785,0.006,"['220.232023' '55.297342' 'Galaxy' '25.915053435788785' '0.006'
 '0.3792043462603337' '0.047643129603335575']",,,,,,,,,,,Jesper Sollerman (SU),No
2024gtn,15:16:52.022,+29:25:16.26,2024-04-16 07:55:57.999,2024-04-19,19.3806,ABMag,g - ZTF,0.41991148554580715,0.6290581761598517,Galaxy,-18.069190954245173,308.99979467873465,0.0726,"['229.216807' '29.421292' 'Galaxy' '308.99979467873465' '0.0726'
 '0.41991148554580715' '0.6290581761598517']",Galaxy,-18.55300974106369,386.1196894417818,0.0911,"['229.216315' '29.418487' 'Galaxy' '386.1196894417818' '0.0911'
 '9.805844336344528' '18.356158951245902']",,,,,,Jesper Sollerman (SU),No
2024gts,17:41:42.428,+42:53:22.99,2024-04-11 11:20:13.001,2024-04-19,21.228,ABMag,r - ZTF,0.8558919478579932,1.7568724120549242,Galaxy,-16.905732079119694,423.3956734884494,0.1001,"['265.426459' '42.889727' 'Galaxy' '423.3956734884494' '0.1001'
 '0.8558919478579932' '1.7568724120549242']",,,,,,,,,,,Jesper Sollerman (SU),No
2024gtf,15:15:45.792,+15:52:50.81,2024-04-16 08:06:55.002,2024-04-19,19.4295,ABMag,g - ZTF,1.162644491984508,2.628216312339532,Galaxy,-18.91369650574641,466.2719620328441,0.1105,"['228.941012' '15.881031' 'Galaxy' '466.2719620328441' '0.1105'
 '1.162644491984508' '2.628216312339532']",Galaxy,-21.428518921075547,1484.5806108553677,0.3752,"['228.942909' '15.88013' 'Galaxy' '1484.5806108553677' '0.3752'
 '7.668991119453379' '55.19717942816835']",,,,,,Jesper Sollerman (SU),No
2024gul,10:55:38.128,+07:31:54.88,2024-04-16 03:43:01.905,2024-04-19,21.1381,ABMag,i - Sloan,1.1764089796038346,2.753062011687543,Galaxy,-17.28031398072183,482.7061100843039,0.1145,"['163.909161' '7.531764' 'Galaxy' '482.7061100843039' '0.1145'
 '1.1764089796038346' '2.753062011687543']",,,,,,,,,,,Antonella Palmese (Carnegie Mellon University),No
2024gte,11:06:21.016,-02:18:54.70,2024-04-18 06:38:07.008,2024-04-19,18.48,ABMag,r - ZTF,1.4445049895905484,0.8488820160696351,Galaxy,-16.937767099143233,121.21417775304086,0.0282,"['166.587209' '-2.315012' 'Galaxy' '121.21417775304086' '0.0282'
 '1.4445049895905484' '0.8488820160696351']",,,,,,,,,,,J. Nordin,No
2024gtk,14:46:21.724,+13:28:36.34,2024-04-16 11:58:33.600,2024-04-19,21.5,ABMag,g - P1,1.6518216737973759,2.312765855965543,Galaxy,-15.802968200061656,288.79764004858174,0.06778,"['221.590982' '13.476837' 'Galaxy' '288.79764004858174' '0.06778'
 '1.6518216737973759' '2.312765855965543']",,,,,,,,,,,D. O. Jones (UC Santa Cruz),Yes
2024gsr,10:46:16.857,+08:49:25.20,2024-04-16 03:18:34.000,2024-04-19,21.197,ABMag,i - Sloan,2.141632196646633,5.572665937837019,Galaxy,-17.45171627634952,536.7144095701733,0.1277,"['161.57052' '8.824192' 'Galaxy' '536.7144095701733' '0.1277'
 '2.141632196646633' '5.572665937837019']",,,,,,,,,,,Antonella Palmese (CMU),No
2024gsx,13:09:48.802,+39:05:32.03,2024-04-17 08:13:33.997,2024-04-19,19.3618,ABMag,g - ZTF,2.200688272204976,5.76113815806158,Galaxy,-19.30007447166398,539.9765432353986,0.1285,"['197.453939' '39.092629' 'Galaxy' '539.9765432353986' '0.1285'
 '2.200688272204976' '5.76113815806158']",Galaxy,-18.082983373278505,308.2880385860967,0.07243,"['197.453953' '39.093822' 'Galaxy' '308.2880385860967' '0.07243'
 '5.978403669649275' '8.935457166231048']",Galaxy,-21.212999183067755,1303.0462676629295,0.3252,"['197.456081' '39.091974' 'Galaxy' '1303.0462676629295' '0.3252'
 '7.709440600039005' '48.7032081807676']",A. Munoz-Arancibia,Yes
