TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Sep_kpc,Gal_1_type,Gal_1_ABS_Mag,Gal_1_dist,Gal_1_z,Gal_1_info,Gal_2_type,Gal_2_ABS_Mag,Gal_2_dist,Gal_2_z,Gal_2_info,Reporter
2023wtd*,02:42:50.904,-08:08:20.89,2023-11-05 08:25:38.004,06-Nov-2023,19.902,ABMag,g - ZTF,0.17243682967092258,0.5493576069758809,Galaxy,-19.186251231051997,657.1284138096838,0.15744,"['40.712101' '-8.139184' 'Galaxy' '657.1284138096838' '0.15744'
 '0.17243682967092258' '0.5493576069758809']",,,,,,F. Forster
2023wrf,02:38:47.515,-05:25:33.35,2023-11-03 09:26:22.848,06-Nov-2023,21.14,ABMag,w - P1,0.3839607755531703,0.5837719793416131,Galaxy,-16.34190759149343,313.6039457350502,0.0737,"['39.69807' '-5.425874' 'Galaxy' '313.6039457350502' '0.0737'
 '0.3839607755531703' '0.5837719793416131']",,,,,,K. C. Chambers
2023wro,23:53:39.271,+25:05:34.42,2023-11-05 05:04:50.880,06-Nov-2023,20.4,ABMag,g - P1,0.45163864686598404,1.050643868608549,Galaxy,-18.00544782997511,479.83239586366165,0.1138,"['358.413599' '25.092772' 'Galaxy' '479.83239586366165' '0.1138'
 '0.45163864686598404' '1.050643868608549']",,,,,,D. O. Jones (UC Santa Cruz)
2023wtg,20:42:07.503,+00:30:37.08,2023-11-03 04:13:33.001,06-Nov-2023,20.08,ABMag,r - ZTF,0.5402478866180243,5.123913323089377,Galaxy,-21.37716915506357,1956.2926850145466,0.5121,"['310.531404' '0.51025' 'Galaxy' '1956.2926850145466' '0.5121'
 '0.5402478866180243' '5.123913323089377']",,,,,,F. Forster
2023wrg,00:14:25.247,+29:50:09.14,2023-11-03 05:08:33.792,06-Nov-2023,19.96,ABMag,w - P1,0.5415583581583938,3.179908160932827,Galaxy,-20.455972237707364,1211.1402784453146,0.3004,"['3.605212' '29.836022' 'Galaxy' '1211.1402784453146' '0.3004'
 '0.5415583581583938' '3.179908160932827']",,,,,,K. C. Chambers
2023wrw,02:31:40.694,+02:48:35.89,2023-11-04 04:28:56.064,06-Nov-2023,18.58,ABMag,cyan - ATLAS,0.738675995550102,0.3529164996483335,Galaxy,-16.38821555053687,98.54693243112006,0.0229,"['37.919405' '2.810106' 'Galaxy' '98.54693243112006' '0.0229'
 '0.738675995550102' '0.3529164996483335']",,,,,,J. Tonry
2023wri,22:55:38.561,+29:52:55.11,2023-11-02 05:04:31.008,06-Nov-2023,20.99,ABMag,w - P1,0.7751898987124096,2.8368583987596003,Galaxy,-18.39927343446217,754.8396192442082,0.1819,"['343.910588' '29.882178' 'Galaxy' '754.8396192442082' '0.1819'
 '0.7751898987124096' '2.8368583987596003']",,,,,,K. C. Chambers
2023wqz,00:01:40.877,-08:37:55.07,2023-11-04 07:26:44.736,06-Nov-2023,20.5,ABMag,w - P1,0.8387689059413284,1.3075762898215701,Galaxy,-17.03624923899055,321.55098760074844,0.0756,"['0.420484' '-8.632132' 'Galaxy' '321.55098760074844' '0.0756'
 '0.8387689059413284' '1.3075762898215701']",,,,,,K. C. Chambers
2023wsm,01:45:25.432,+01:56:04.12,2023-11-05 07:48:19.008,06-Nov-2023,21.11,ABMag,w - P1,0.8840246917539631,2.135604378599255,Galaxy,-17.377407701497162,498.2892757191143,0.1183,"['26.355898' '1.934242' 'Galaxy' '498.2892757191143' '0.1183'
 '0.8840246917539631' '2.135604378599255']",,,,,,K. C. Chambers
2023wth,16:56:59.497,+62:56:41.77,2023-11-05 02:52:07.997,06-Nov-2023,19.3907,ABMag,g - ZTF,0.9804902467821427,10.62937725192691,Galaxy,-22.356748381402458,2236.092043404198,0.5987,"['254.248157' '62.945183' 'Galaxy' '2236.092043404198' '0.5987'
 '0.9804902467821427' '10.62937725192691']",,,,,,F. Forster
2023wsk,23:40:44.432,-06:53:07.54,2023-11-05 06:39:27.360,06-Nov-2023,21.69,ABMag,w - P1,1.244792463887738,8.959331404878276,Galaxy,-19.168018921075547,1484.5806108553677,0.3752,"['355.184944' '-6.885718' 'Galaxy' '1484.5806108553677' '0.3752'
 '1.244792463887738' '8.959331404878276']",,,,,,K. C. Chambers
2023wrd,00:37:44.388,-02:21:14.54,2023-11-03 07:52:54.624,06-Nov-2023,21.02,ABMag,w - P1,1.2630366136727205,4.000703159923415,Galaxy,-18.055727610419535,653.3494383310488,0.1565,"['9.435281' '-2.354156' 'Galaxy' '653.3494383310488' '0.1565'
 '1.2630366136727205' '4.000703159923415']",,,,,,K. C. Chambers
2023wtl,01:31:59.205,-08:27:05.39,2023-11-05 05:39:45.000,06-Nov-2023,19.5295,ABMag,g - ZTF,1.2652668422939977,7.463676023276707,Galaxy,-20.89647892910439,1216.7343973322886,0.3019,"['22.996584' '-8.451161' 'Galaxy' '1216.7343973322886' '0.3019'
 '1.2652668422939977' '7.463676023276707']",,,,,,F. Forster
2023wru,17:17:03.274,+24:22:18.63,2023-11-05 04:41:43.296,06-Nov-2023,18.241,ABMag,cyan - ATLAS,1.2667548036575709,2.640838265978181,Galaxy,-19.92637188838828,430.005863577914,0.1017,"['259.263257' '24.371874' 'Galaxy' '430.005863577914' '0.1017'
 '1.2667548036575709' '2.640838265978181']",,,,,,J. Tonry
2023wta,01:01:42.827,-03:04:38.30,2023-11-03 05:18:29.002,06-Nov-2023,20.741,ABMag,g - ZTF,1.3788688175150705,3.6178889736530326,Galaxy,-17.925787089321183,541.1995388448967,0.1288,"['15.428098' '-3.077467' 'Galaxy' '541.1995388448967' '0.1288'
 '1.3788688175150705' '3.6178889736530326']",,,,,,F. Forster
2023wrm,00:27:51.510,+03:29:21.19,2023-11-04 02:51:08.640,06-Nov-2023,17.821,ABMag,cyan - ATLAS,1.3980232190819077,0.36250213009934534,Galaxy,-15.820106557982339,53.48368368180994,0.0124,"['6.964875' '3.489517' 'Galaxy' '53.48368368180994' '0.0124'
 '1.3980232190819077' '0.36250213009934534']",,,,,,J. Tonry
2023wtn,23:25:41.475,-00:06:50.55,2023-11-04 05:04:54.336,06-Nov-2023,20.55,ABMag,g - P1,1.6537655570907477,6.188791358388736,Galaxy,-18.887785160854808,771.8928750031232,0.1862,"['351.422806' '-0.114501' 'Galaxy' '771.8928750031232' '0.1862'
 '1.6537655570907477' '6.188791358388736']",,,,,,D. O. Jones (UC Santa Cruz)
2023wsj,01:46:42.671,-10:11:59.36,2023-11-05 08:52:11.712,06-Nov-2023,20.77,ABMag,w - P1,1.7089483483738146,11.163812524763257,Galaxy,-19.87754365594368,1347.4378143729248,0.3373,"['26.677646' '-10.199371' 'Galaxy' '1347.4378143729248' '0.3373'
 '1.7089483483738146' '11.163812524763257']",Galaxy,-20.574918181638434,1857.7344566646573,0.4826,"['26.67858' '-10.199921' 'Galaxy' '1857.7344566646573' '0.4826'
 '2.8010491525020087' '25.227791498027607']",K. C. Chambers
