TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Sep_kpc,Gal_1_type,Gal_1_ABS_Mag,Gal_1_dist,Gal_1_z,Gal_1_info,Gal_2_type,Gal_2_ABS_Mag,Gal_2_dist,Gal_2_z,Gal_2_info,Reporter
2023wtr*,08:58:34.912,+07:02:33.13,2023-11-02 10:30:43.200,2023-11-07,19.09,ABMag,r - ZTF,0.42548696802487523,0.650533198287123,Galaxy,-18.40404167440693,315.36125473880725,0.07412,"['134.645405' '7.042435' 'Galaxy' '315.36125473880725' '0.07412'
 '0.42548696802487523' '0.650533198287123']",,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration
2023wvn*,09:01:14.579,+44:56:55.13,2023-11-02 10:07:39.072,2023-11-07,18.3978,ABMag,r - ZTF,0.5381120958050467,0.41177720142690655,Galaxy,-17.593273382602778,157.83912930054936,0.03679,"['135.310565' '44.94857' 'Galaxy' '157.83912930054936' '0.03679'
 '0.5381120958050467' '0.41177720142690655']",,,,,,K. De (Caltech) on behalf of ZTF
2023wuh,11:43:39.283,+35:58:50.91,2023-11-02 11:20:57.696,2023-11-07,19.6753,ABMag,g - ZTF,0.5416953554466897,0.7101297615553135,Galaxy,-17.484738677665547,270.4006526695763,0.0634,"['175.913544' '35.980705' 'Galaxy' '270.4006526695763' '0.0634'
 '0.5416953554466897' '0.7101297615553135']",,,,,,K. De (Caltech) on behalf of ZTF
2023wub,04:43:51.051,-04:49:18.57,2023-11-05 11:57:28.800,2023-11-07,20.22,ABMag,w - P1,0.5681913583928798,1.5927814858873703,Galaxy,-18.59043353927637,578.2114770845769,0.1379,"['70.962859' '-4.821885' 'Galaxy' '578.2114770845769' '0.1379'
 '0.5681913583928798' '1.5927814858873703']",,,,,,K. C. Chambers
2020afgh*,11:30:29.573,+63:46:20.69,2020-11-12 11:19:40.800,2023-11-07,19.45,ABMag,r - ZTF,0.6143240106228771,0.9276582107024866,Galaxy,-18.017078180881736,311.4695792337605,0.07319,"['172.622856' '63.772358' 'Galaxy' '311.4695792337605' '0.07319'
 '0.6143240106228771' '0.9276582107024866']",,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration
2023wut,09:09:13.183,+42:42:03.89,2023-11-04 11:47:30.998,2023-11-07,20.2592,ABMag,g - ZTF,1.200985278422249,6.853745000972733,Galaxy,-20.094876957029257,1177.1055066860254,0.2913,"['137.305371' '42.701004' 'Galaxy' '1177.1055066860254' '0.2913'
 '1.200985278422249' '6.853745000972733']",,,,,,A. Munoz-Arancibia
2023wvd,22:05:20.935,-05:26:33.89,2023-11-02 05:54:46.999,2023-11-07,19.5294,ABMag,r - ZTF,1.3042309694017102,1.5553683636470932,Galaxy,-17.42511942940737,245.9823158137057,0.0576,"['331.336898' '-5.442597' 'Galaxy' '245.9823158137057' '0.0576'
 '1.3042309694017102' '1.5553683636470932']",,,,,,A. Munoz-Arancibia
2023wvg,13:00:41.133,+19:12:04.70,2023-11-03 13:09:47.998,2023-11-07,18.9653,ABMag,r - ZTF,1.3519026971452652,9.203654127259849,Galaxy,-21.77189994111859,1404.2356297720721,0.3529,"['195.171452' '19.200935' 'Galaxy' '1404.2356297720721' '0.3529'
 '1.3519026971452652' '9.203654127259849']",,,,,,A. Munoz-Arancibia
2023wts,00:27:18.108,+03:36:45.33,2023-11-02 06:01:26.400,2023-11-07,18.51,ABMag,r - ZTF,1.4039558927066407,2.2682872939536463,Galaxy,-19.103848645992603,333.2496708992324,0.0784,"['6.825737' '3.612327' 'Galaxy' '333.2496708992324' '0.0784'
 '1.4039558927066407' '2.2682872939536463']",,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration
2023wtp,04:57:01.378,+00:04:26.23,2023-11-03 08:09:36.000,2023-11-07,19.53,ABMag,g - ZTF,1.546366700445753,2.0933546984465576,Galaxy,-17.699777328485936,279.22574972425315,0.0655,"['74.25563' '0.073538' 'Galaxy' '279.22574972425315' '0.0655'
 '1.546366700445753' '2.0933546984465576']",,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration
