TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Sep_kpc,Gal_1_type,Gal_1_ABS_Mag,Gal_1_dist,Gal_1_z,Gal_1_info,Gal_2_type,Gal_2_ABS_Mag,Gal_2_dist,Gal_2_z,Gal_2_info,Gal_3_type,Gal_3_ABS_Mag,Gal_3_dist,Gal_3_z,Gal_3_info,Reporter,SDSS_image
2024bon,13:57:29.633,+25:43:45.00,2024-02-03 14:43:22.944,2024-02-05,19.96,ABMag,i - P1,0.22304756981628315,0.3096636461445375,Galaxy,-17.32458930241149,286.36363099032553,0.0672,"['209.373418' '25.729127' 'Galaxy' '286.36363099032553' '0.0672'
 '0.22304756981628315' '0.3096636461445375']",,,,,,,,,,,D. O. Jones (UC Santa Cruz),No
2024bma,14:25:14.947,+34:13:58.72,2024-02-03 15:07:57.792,2024-02-05,19.91,ABMag,w - P1,0.26116876524899074,0.6143115611994757,Galaxy,-18.51946293021174,485.1684887070869,0.1151,"['216.312315' '34.233044' 'Galaxy' '485.1684887070869' '0.1151'
 '0.26116876524899074' '0.6143115611994757']",Galaxy,-21.260259823675906,1714.1624002968415,0.4405,"['216.312553' '34.230866' 'Galaxy' '1714.1624002968415' '0.4405'
 '7.645963319361884' '63.54173100982349']",,,,,,K. C. Chambers,No
2024bpx,14:17:48.106,+08:06:49.97,2024-01-22 15:07:25.824,2024-02-05,20.72,ABMag,w - P1,0.3188728385503179,1.8388438621429914,Galaxy,-19.656762299096457,1189.4671701810385,0.2946,"['214.450356' '8.113855' 'Galaxy' '1189.4671701810385' '0.2946'
 '0.3188728385503179' '1.8388438621429914']",,,,,,,,,,,K. C. Chambers,No
2024bmb,08:20:24.334,+45:05:28.75,2024-02-03 09:39:56.736,2024-02-05,19.91,ABMag,w - P1,0.33996768346079953,0.9844149010421939,Galaxy,-18.970828380805937,597.2630891188035,0.1426,"['125.101454' '45.091403' 'Galaxy' '597.2630891188035' '0.1426'
 '0.33996768346079953' '0.9844149010421939']",,,,,,,,,,,K. C. Chambers,No
2024bmv,09:53:32.644,+12:42:23.81,2024-02-04 08:37:07.968,2024-02-05,19.99,ABMag,w - P1,0.40025606097521094,0.553244028186708,Galaxy,-17.285019754630337,285.1044204314292,0.0669,"['148.38609' '12.706699' 'Galaxy' '285.1044204314292' '0.0669'
 '0.40025606097521094' '0.553244028186708']",,,,,,,,,,,K. C. Chambers,No
2024bne,11:40:04.885,+53:03:03.73,2024-01-21 13:52:07.104,2024-02-05,21.27,ABMag,w - P1,0.43864789698871615,3.6189305317670444,Galaxy,-19.884446640883322,1701.7248004089313,0.4369,"['175.020243' '53.051138' 'Galaxy' '1701.7248004089313' '0.4369'
 '0.43864789698871615' '3.6189305317670444']",,,,,,,,,,,K. C. Chambers,No
2024bpv,11:34:37.794,+45:16:52.10,2024-01-21 13:57:40.608,2024-02-05,20.85,ABMag,w - P1,0.613696306965892,3.3105901829247806,Galaxy,-19.381885231030978,1112.697330713751,0.2742,"['173.657233' '45.281147' 'Galaxy' '1112.697330713751' '0.2742'
 '0.613696306965892' '3.3105901829247806']",,,,,,,,,,,K. C. Chambers,No
2024box,11:31:41.323,+21:30:58.06,2024-01-21 11:11:26.592,2024-02-05,21.26,ABMag,w - P1,0.6169843266047168,3.7917267038438025,Galaxy,-19.254940143274272,1267.6169234639447,0.3156,"['172.922154' '21.515958' 'Galaxy' '1267.6169234639447' '0.3156'
 '0.6169843266047168' '3.7917267038438025']",,,,,,,,,,,K. C. Chambers,No
2024bps,15:00:54.579,+15:05:52.15,2024-01-22 15:02:56.256,2024-02-05,20.07,ABMag,w - P1,0.6946324846350078,6.153856482876956,Galaxy,-21.23908703741361,1827.3317807284895,0.4736,"['225.227612' '15.097808' 'Galaxy' '1827.3317807284895' '0.4736'
 '0.6946324846350078' '6.153856482876956']",,,,,,,,,,,K. C. Chambers,No
2024bnd,11:21:53.898,+23:16:16.65,2024-01-21 11:06:26.784,2024-02-05,21.4,ABMag,w - P1,0.7090325730646062,3.461924117342118,Galaxy,-18.615382451349745,1007.1090306682868,0.2465,"['170.47437' '23.271234' 'Galaxy' '1007.1090306682868' '0.2465'
 '0.7090325730646062' '3.461924117342118']",,,,,,,,,,,K. C. Chambers,No
