TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Sep_kpc,Gal_1_type,Gal_1_ABS_Mag,Gal_1_dist,Gal_1_z,Gal_1_info,Gal_2_type,Gal_2_ABS_Mag,Gal_2_dist,Gal_2_z,Gal_2_info,Reporter,SDSS_image
2024omj,23:34:40.000,+03:51:20.52,2024-06-19 13:50:37.248,2024-07-08,21.44,ABMag,w - P1,0.0937753088830963,0.784492350033315,Galaxy,-19.744626713685822,1725.5412378431395,0.4438,"['353.666674' '3.855675' 'Galaxy' '1725.5412378431395' '0.4438'
 '0.0937753088830963' '0.784492350033315']",,,,,,K. C. Chambers,No
2024nzl,16:00:06.051,+29:34:08.71,2024-06-25 04:29:19.996,2024-07-08,20.9784,ABMag,g - ZTF,0.09663668342425814,0.21305361115849833,Galaxy,-17.310460082235963,454.7492761521725,0.1077,"['240.02523' '29.569064' 'Galaxy' '454.7492761521725' '0.1077'
 '0.09663668342425814' '0.21305361115849833']",,,,,,Jesper Sollerman (SU),No
2024odv,17:05:40.691,+15:10:52.38,2024-05-28 13:10:24.096,2024-07-08,20.37,ABMag,w - P1,0.14384734855092943,inf,Galaxy,-inf,inf,inf,['256.419515' '15.18119' 'Galaxy' 'inf' 'inf' '0.14384734855092943' 'inf'],,,,,,K. C. Chambers,No
2024obe,10:10:11.653,+28:10:44.96,2024-05-02 07:31:30.720,2024-07-08,20.96,ABMag,w - P1,0.1487350110410376,0.8835510037542422,Galaxy,-19.48121773855261,1225.303143557613,0.3042,"['152.548537' '28.179194' 'Galaxy' '1225.303143557613' '0.3042'
 '0.1487350110410376' '0.8835510037542422']",,,,,,K. C. Chambers,No
2024oai,23:58:17.739,+17:50:35.06,2024-07-06 13:51:59.328,2024-07-08,20.31,ABMag,r - P1,0.15441045501815237,0.8315521031208373,Galaxy,-19.91818948327226,1110.8051808517469,0.2737,"['359.573941' '17.843039' 'Galaxy' '1110.8051808517469' '0.2737'
 '0.15441045501815237' '0.8315521031208373']",,,,,,D. O. Jones (UC Santa Cruz),No
2024ojy,14:57:08.662,+15:58:15.98,2024-06-10 06:26:28.896,2024-07-08,21.31,ABMag,w - P1,0.15750502721906934,0.8441697253573692,Galaxy,-18.907802429817924,1105.5044267713185,0.2723,"['224.286052' '15.971127' 'Galaxy' '1105.5044267713185' '0.2723'
 '0.15750502721906934' '0.8441697253573692']",,,,,,K. C. Chambers,No
2024oek,13:49:21.577,+14:05:36.45,2024-05-28 09:30:10.944,2024-07-08,20.28,ABMag,w - P1,0.15983109438718776,1.3469588957521321,Galaxy,-20.920591013666055,1738.2738735902008,0.4475,"['207.33986' '14.09347' 'Galaxy' '1738.2738735902008' '0.4475'
 '0.15983109438718776' '1.3469588957521321']",,,,,,K. C. Chambers,No
2024ohq,16:52:51.152,+77:25:33.99,2024-06-15 08:54:41.000,2024-07-08,20.094,ABMag,g - ZTF,0.16016084636100003,0.246756147128788,Galaxy,-17.416683792819377,317.7874620200575,0.0747,"['253.212954' '77.426087' 'Galaxy' '317.7874620200575' '0.0747'
 '0.16016084636100003' '0.246756147128788']",,,,,,I. Pérez-Fournon,No
2024oby,16:37:40.122,+08:47:20.03,2024-05-03 09:35:55.680,2024-07-08,20.86,ABMag,w - P1,0.1804383523472981,2.1715044196682025,Galaxy,-21.114284990498454,2482.315608613999,0.6787,"['249.417158' '8.78885' 'Galaxy' '2482.315608613999' '0.6787'
 '0.1804383523472981' '2.1715044196682025']",,,,,,K. C. Chambers,No
2024olt,22:08:45.763,-04:50:32.56,2024-06-18 13:47:20.256,2024-07-08,20.15,ABMag,w - P1,0.21050778405411877,0.26351090060106214,Galaxy,-16.909777794183093,258.19959626040645,0.0605,"['332.190713' '-4.84233' 'Galaxy' '258.19959626040645' '0.0605'
 '0.21050778405411877' '0.26351090060106214']",,,,,,K. C. Chambers,No
2024oat,11:21:50.225,-11:15:33.52,2024-05-01 07:27:41.760,2024-07-08,21.39,ABMag,w - P1,0.214367320735904,1.2591042101592869,Galaxy,-19.026641146593867,1211.5134203208738,0.3005,"['170.459211' '-11.259301' 'Galaxy' '1211.5134203208738' '0.3005'
 '0.214367320735904' '1.2591042101592869']",,,,,,K. C. Chambers,No
2024ocd,15:29:06.305,+36:22:38.94,2024-05-03 11:11:06.720,2024-07-08,20.46,ABMag,w - P1,0.2152507826313088,0.3032180904971675,Galaxy,-16.856177511820256,290.5597829123137,0.0682,"['232.276226' '36.377531' 'Galaxy' '290.5597829123137' '0.0682'
 '0.2152507826313088' '0.3032180904971675']",,,,,,K. C. Chambers,No
2024oin,22:28:32.156,+13:28:00.64,2024-06-06 13:54:41.760,2024-07-08,21.3,ABMag,w - P1,0.21729213980722042,1.6839515074389564,Galaxy,-19.71855348677401,1598.4928475194868,0.4073,"['337.134035' '13.466811' 'Galaxy' '1598.4928475194868' '0.4073'
 '0.21729213980722042' '1.6839515074389564']",,,,,,K. C. Chambers,No
2024ofc,14:02:58.002,-11:22:39.20,2024-05-31 07:10:28.416,2024-07-08,21.48,ABMag,w - P1,0.23796327046508475,1.094721548639583,Galaxy,-18.406094355157915,948.8965574332655,0.2314,"['210.74169' '-11.37762' 'Galaxy' '948.8965574332655' '0.2314'
 '0.23796327046508475' '1.094721548639583']",,,,,,K. C. Chambers,No
2024ola,16:21:30.728,+07:32:11.08,2024-06-14 10:01:50.016,2024-07-08,21.14,ABMag,w - P1,0.3003499603059337,2.504596040532208,Galaxy,-20.037676219933452,1720.0269196780057,0.4422,"['245.378066' '7.536488' 'Galaxy' '1720.0269196780057' '0.4422'
 '0.3003499603059337' '2.504596040532208']",,,,,,K. C. Chambers,No
2024ocx,14:45:05.238,-06:35:15.25,2024-05-08 08:59:08.160,2024-07-08,19.92,ABMag,w - P1,0.34286680920680745,1.1699963919575418,Galaxy,-19.31742104923938,703.8566365327617,0.1691,"['221.271865' '-6.587656' 'Galaxy' '703.8566365327617' '0.1691'
 '0.34286680920680745' '1.1699963919575418']",,,,,,K. C. Chambers,No
2024oia,13:30:38.529,+30:31:08.13,2024-06-07 08:35:13.920,2024-07-08,21.12,ABMag,w - P1,0.3866671250818768,2.4219925320397446,Galaxy,-19.43630341738226,1291.994555328116,0.3222,"['202.660415' '30.518905' 'Galaxy' '1291.994555328116' '0.3222'
 '0.3866671250818768' '2.4219925320397446']",,,,,,K. C. Chambers,No
2024oid,21:58:10.408,+17:17:57.89,2024-06-06 11:47:13.632,2024-07-08,20.82,ABMag,w - P1,0.38702882567791863,1.449842244053526,Galaxy,-18.62001285313425,772.6851586728925,0.1864,"['329.543357' '17.299521' 'Galaxy' '772.6851586728925' '0.1864'
 '0.38702882567791863' '1.449842244053526']",,,,,,K. C. Chambers,No
2024odc,12:08:05.540,-02:09:45.04,2024-05-08 06:25:11.136,2024-07-08,21.33,ABMag,w - P1,0.41252325862770256,2.7655811098345393,Galaxy,-19.37381546810822,1382.8118533454578,0.347,"['182.023129' '-2.162406' 'Galaxy' '1382.8118533454578' '0.347'
 '0.41252325862770256' '2.7655811098345393']",,,,,,K. C. Chambers,No
2024ojq,16:13:07.866,+33:11:40.78,2024-06-08 11:36:15.264,2024-07-08,21.3,ABMag,w - P1,0.42366557028318935,1.371679275089699,Galaxy,-17.823272690932267,667.8124913001667,0.1601,"['243.282914' '33.194679' 'Galaxy' '667.8124913001667' '0.1601'
 '0.42366557028318935' '1.371679275089699']",,,,,,K. C. Chambers,No
2024ohk,12:18:28.671,+01:23:12.30,2024-06-04 06:41:44.736,2024-07-08,21.3,ABMag,w - P1,0.4378440559536369,3.3025284769738814,Galaxy,-19.65976123036131,1555.7945509478982,0.3952,"['184.619555' '1.386671' 'Galaxy' '1555.7945509478982' '0.3952'
 '0.4378440559536369' '3.3025284769738814']",,,,,,K. C. Chambers,No
2024ojf,21:29:07.388,+01:06:27.78,2024-06-07 12:34:14.592,2024-07-08,20.65,ABMag,w - P1,0.4380943269634338,2.1830181549480425,Galaxy,-19.40957425639666,1027.8147627726066,0.2519,"['322.280739' '1.10783' 'Galaxy' '1027.8147627726066' '0.2519'
 '0.4380943269634338' '2.1830181549480425']",,,,,,K. C. Chambers,No
2024okp,00:24:20.050,+05:39:35.18,2024-06-13 14:11:42.144,2024-07-08,21.55,ABMag,w - P1,0.47449629552396666,4.726197465229874,Galaxy,-20.013520849709717,2054.4906538625787,0.542,"['6.083583' '5.659647' 'Galaxy' '2054.4906538625787' '0.542'
 '0.47449629552396666' '4.726197465229874']",,,,,,K. C. Chambers,No
