TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Sep_kpc,Gal_1_type,Gal_1_ABS_Mag,Gal_1_dist,Gal_1_z,Gal_1_info,Gal_2_type,Gal_2_ABS_Mag,Gal_2_dist,Gal_2_z,Gal_2_info,Gal_3_type,Gal_3_ABS_Mag,Gal_3_dist,Gal_3_z,Gal_3_info,Reporter,SDSS_image
2024ees,12:32:42.196,+14:32:27.38,2024-03-11 06:44:36.672,2024-03-12,18.4564,ABMag,g - ZTF,0.0425094190297504,inf,Galaxy,-inf,inf,inf,['188.17581' '14.540929' 'Galaxy' 'inf' 'inf' '0.0425094190297504' 'inf'],Galaxy,-23.293493869554826,2238.611724023699,0.5995,"['188.174091' '14.540272' 'Galaxy' '2238.611724023699' '0.5995'
 '6.47495321176539' '70.27328818472789']",Galaxy,-21.038502656083974,792.465804607105,0.1914,"['188.173993' '14.539712' 'Galaxy' '792.465804607105' '0.1914'
 '7.739068824407773' '29.733368062717357']",K. De (Caltech) on behalf of ZTF,No
2024eeu,08:28:52.378,+47:15:57.45,2024-03-11 06:12:37.002,2024-03-12,20.0751,ABMag,g - ZTF,0.40748240240426675,1.2604967218660899,Galaxy,-18.94918997874361,638.0548229081294,0.1527,"['127.21829' '47.26585' 'Galaxy' '638.0548229081294' '0.1527'
 '0.40748240240426675' '1.2604967218660899']",,,,,,,,,,,A. Munoz-Arancibia,No
2024edx,10:18:57.008,+01:39:46.40,2024-03-05 08:29:54.240,2024-03-12,19.35,ABMag,i - ZTF,0.7033612287749939,6.759977810932902,Galaxy,-22.135959892278727,1982.403146976993,0.52,"['154.737421' '1.662729' 'Galaxy' '1982.403146976993' '0.52'
 '0.7033612287749939' '6.759977810932902']",Galaxy,-14.42649102852311,56.924366443352625,0.0132,"['154.738621' '1.660716' 'Galaxy' '56.924366443352625' '0.0132'
 '8.74694067068667' '2.4139554634441436']",,,,,,J. Nordin,No
2024eet,10:14:52.241,+27:42:50.77,2024-03-11 06:26:42.996,2024-03-12,19.9428,ABMag,g - ZTF,2.238989442472877,3.494950760841886,Galaxy,-17.596270744630495,321.96906687260474,0.0757,"['153.716972' '27.714039' 'Galaxy' '321.96906687260474' '0.0757'
 '2.238989442472877' '3.494950760841886']",Galaxy,-20.08906961838889,1014.7847303191675,0.2485,"['153.718107' '27.711464' 'Galaxy' '1014.7847303191675' '0.2485'
 '9.600767086504426' '47.233999901034984']",,,,,,A. Munoz-Arancibia,No
2024eew,12:09:13.640,+60:42:20.39,2024-03-05 08:21:23.996,2024-03-12,19.0211,ABMag,g - ZTF,2.3401641580586356,4.772187005923435,Galaxy,-19.098381318201735,420.62614486795627,0.09943,"['182.307764' '60.7052' 'Galaxy' '420.62614486795627' '0.09943'
 '2.3401641580586356' '4.772187005923435']",Galaxy,-21.734504599532915,1416.1880320005737,0.3562,"['182.310928' '60.707196' 'Galaxy' '1416.1880320005737' '0.3562'
 '9.079714917127415' '62.34017248261965']",,,,,,A. Munoz-Arancibia,Yes
2024edv,10:24:51.579,+33:35:13.05,2024-03-06 23:36:55.008,2024-03-12,20.36,ABMag,L - GOTO,3.252608546685209,11.93443458242706,Galaxy,-19.034975913040164,756.8244999327562,0.1824,"['156.215686' '33.586325' 'Galaxy' '756.8244999327562' '0.1824'
 '3.252608546685209' '11.93443458242706']",,,,,,,,,,,K. Ulaczyk,No
2018mmv,10:00:16.080,+67:00:01.73,2018-04-29 00:00:00.000,2024-03-12,19.72,ABMag,g - ZTF,3.6897360094893727,31.891308173664722,Galaxy,-21.535510863773155,1782.798141811648,0.4605,"['150.066758' '66.99946' 'Galaxy' '1782.798141811648' '0.4605'
 '3.6897360094893727' '31.891308173664722']",,,,,,,,,,,A. Baluta (MSU) and T. Pshenichniy (MSU) on behalf of the Fink broker report the discovery of a new...,No
2024edu,16:06:16.842,+38:34:07.50,2024-03-10 06:05:58.560,2024-03-12,20.53,ABMag,L - GOTO,4.140963771908229,12.453301865264732,Galaxy,-18.433041088040333,620.3091931981809,0.1483,"['241.571617' '38.568522' 'Galaxy' '620.3091931981809' '0.1483'
 '4.140963771908229' '12.453301865264732']",,,,,,,,,,,K. Ulaczyk,No
2024eej,10:11:12.131,-01:11:15.59,2024-03-05 08:42:43.200,2024-03-12,19.27,ABMag,r - ZTF,4.881359870269782,6.570240203418416,Galaxy,-17.947327770285536,277.6294636355911,0.06512,"['152.801428' '-1.186634' 'Galaxy' '277.6294636355911' '0.06512'
 '4.881359870269782' '6.570240203418416']",,,,,,,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,Yes
2024eev,11:56:33.661,+11:37:32.73,2024-03-05 09:36:02.998,2024-03-12,19.9973,ABMag,g - ZTF,5.506626708946503,8.126352006957614,Galaxy,-17.41987563445019,304.3933265923983,0.0715,"['179.138695' '11.625672' 'Galaxy' '304.3933265923983' '0.0715'
 '5.506626708946503' '8.126352006957614']",,,,,,,,,,,A. Munoz-Arancibia,No
