TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Sep_kpc,Gal_1_type,Gal_1_ABS_Mag,Gal_1_dist,Gal_1_z,Gal_1_info,Reporter
2023tym,23:03:48.945,+05:14:20.91,2023-09-27 06:06:46.996,2023-10-04,19.7698,ABMag,r - ZTF,0.33755432901522786,1.0164632664263318,Galaxy,-19.196065697519064,621.1166044656275,0.1485,"['345.953854' '5.239185' 'Galaxy' '621.1166044656275' '0.1485'
 '0.33755432901522786' '1.0164632664263318']",A. Munoz-Arancibia
2023txp,09:16:53.090,-01:37:27.19,2023-10-01 15:25:55.200,2023-10-04,18.87,ABMag,G - Gaia,0.38126334006363194,0.6945187979893587,Galaxy,-19.004420449349528,375.73710932412666,0.0886,"['139.221132' '-1.624146' 'Galaxy' '375.73710932412666' '0.0886'
 '0.38126334006363194' '0.6945187979893587']",S.T. Hodgkin
2023tyx,00:21:28.435,+26:29:05.68,2023-10-03 08:03:34.848,2023-10-04,20.27,ABMag,i - P1,0.7575051564991908,1.1501701080433941,Galaxy,-17.20900808056177,313.1854779461385,0.0736,"['5.368342' '26.485082' 'Galaxy' '313.1854779461385' '0.0736'
 '0.7575051564991908' '1.1501701080433941']",D. O. Jones (UC Santa Cruz)
2022aeql,02:15:22.230,-05:18:28.73,2022-10-02 08:06:33.696,2023-10-04,19.9012,ABMag,r - ZTF,0.9818580582884501,0.9455934105706438,Galaxy,-16.589204307537923,198.64647437949958,0.0464,"['33.842861' '-5.308119' 'Galaxy' '198.64647437949958' '0.0464'
 '0.9818580582884501' '0.9455934105706438']",K. De (Caltech) on behalf of ZTF
2023tyc,21:09:05.409,-09:02:46.75,2023-10-03 05:42:58.752,2023-10-04,21.1,ABMag,w - P1,1.11082152121567,4.080088797668091,Galaxy,-18.297252314786782,757.6183115258332,0.1826,"['317.272262' '-9.046465' 'Galaxy' '757.6183115258332' '0.1826'
 '1.11082152121567' '4.080088797668091']",K. C. Chambers
2023tyf,23:16:27.228,+17:00:42.72,2023-10-03 06:47:53.664,2023-10-04,19.88,ABMag,i - P1,1.3053710719567613,1.8016601726007415,Galaxy,-17.391820135951253,284.68463444536746,0.0668,"['349.113623' '17.011544' 'Galaxy' '284.68463444536746' '0.0668'
 '1.3053710719567613' '1.8016601726007415']",K. C. Chambers
2023tzb,23:51:01.751,+00:58:12.71,2023-10-03 10:30:25.056,2023-10-04,19.81,ABMag,i - P1,1.678353196943533,4.097848108926309,Galaxy,-18.700488149008383,503.6138089142583,0.1196,"['357.757756' '0.970122' 'Galaxy' '503.6138089142583' '0.1196'
 '1.678353196943533' '4.097848108926309']",D. O. Jones (UC Santa Cruz)
2023tyl,01:45:21.620,+19:30:41.74,2023-10-03 07:42:34.004,2023-10-04,18.7977,ABMag,r - ZTF,1.7642879891207308,2.0895873557922506,Galaxy,-18.141880936448032,244.29590505537348,0.0572,"['26.339829' '19.511167' 'Galaxy' '244.29590505537348' '0.0572'
 '1.7642879891207308' '2.0895873557922506']",A. Munoz-Arancibia
2023tzc,00:16:32.773,+23:43:55.75,2023-09-27 08:32:40.128,2023-10-04,20.17,ABMag,i - P1,1.7686683318199643,2.735705553042186,Galaxy,-17.349240426755408,319.0421661860981,0.075,"['4.137035' '23.732371' 'Galaxy' '319.0421661860981' '0.075'
 '1.7686683318199643' '2.735705553042186']",K. C. Chambers
2023tza,00:06:18.178,+01:31:33.36,2023-10-03 10:29:45.312,2023-10-04,20.58,ABMag,i - P1,2.0698917620916495,7.554982026762151,Galaxy,-18.803554662826123,752.8542953291417,0.1814,"['1.576313' '1.525867' 'Galaxy' '752.8542953291417' '0.1814'
 '2.0698917620916495' '7.554982026762151']",D. O. Jones (UC Santa Cruz)
2023tyy,00:23:29.855,+19:15:39.12,2023-10-03 08:11:54.240,2023-10-04,20.63,ABMag,r - P1,3.167278359488981,6.89429983819634,Galaxy,-17.631145334947636,448.98214143105145,0.1063,"['5.875223' '19.261272' 'Galaxy' '448.98214143105145' '0.1063'
 '3.167278359488981' '6.89429983819634']",D. O. Jones (UC Santa Cruz)
2023tyz,23:57:17.352,+26:37:05.88,2023-10-03 08:01:02.784,2023-10-04,19.5,ABMag,i - P1,3.6796170537499977,3.8080596882217748,Galaxy,-17.14663128578828,213.46479329064832,0.0499,"['359.323013' '26.617501' 'Galaxy' '213.46479329064832' '0.0499'
 '3.6796170537499977' '3.8080596882217748']",D. O. Jones (UC Santa Cruz)
2023tyq,17:05:33.729,+42:09:51.96,2023-10-03 04:41:20.003,2023-10-04,19.1955,ABMag,g - ZTF,3.717591450144716,3.060184257967097,Galaxy,-16.95405524633149,169.78958595322024,0.0396,"['256.390002' '42.16348' 'Galaxy' '169.78958595322024' '0.0396'
 '3.717591450144716' '3.060184257967097']",A. Munoz-Arancibia
2023tyi,20:20:48.158,+77:36:38.33,2023-09-28 09:40:03.648,2023-10-04,20.27,ABMag,i - P1,4.593027564275627,15.957719889845214,Galaxy,-19.006484594656666,716.633191338991,0.1723,"['305.206054' '77.610111' 'Galaxy' '716.633191338991' '0.1723'
 '4.593027564275627' '15.957719889845214']",K. C. Chambers
2023tyj,00:11:42.905,+20:11:33.53,2023-10-03 08:10:38.208,2023-10-04,20.4,ABMag,r - P1,4.637018181303863,9.806131318751293,Galaxy,-17.79842019630209,436.1983709041406,0.1032,"['2.927417' '20.192436' 'Galaxy' '436.1983709041406' '0.1032'
 '4.637018181303863' '9.806131318751293']",D. O. Jones (UC Santa Cruz)
