TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Sep_kpc,Gal_1_type,Gal_1_ABS_Mag,Gal_1_dist,Gal_1_z,Gal_1_info,Gal_2_type,Gal_2_ABS_Mag,Gal_2_dist,Gal_2_z,Gal_2_info,Gal_3_type,Gal_3_ABS_Mag,Gal_3_dist,Gal_3_z,Gal_3_info,Reporter,SDSS_image
2024bxn,11:16:05.470,+36:14:10.23,2024-02-03 01:48:50.000,2024-02-09,20.37,ABMag,r - Sloan,0.05559265190230275,0.08897355083926006,Galaxy,-17.223343324758293,330.1175892693476,0.07765,"['169.022802' '36.236162' 'Galaxy' '330.1175892693476' '0.07765'
 '0.05559265190230275' '0.08897355083926006']",,,,,,,,,,,J. Hernández-Fuertes,Yes
2024bxs,14:59:48.270,+60:14:40.33,2024-02-07 15:03:18.720,2024-02-09,19.331,ABMag,cyan - ATLAS,0.25330763556362346,0.5469779321160354,Galaxy,-18.912733285435987,445.3963534821564,0.10543,"['224.951081' '60.244603' 'Galaxy' '445.3963534821564' '0.10543'
 '0.25330763556362346' '0.5469779321160354']",,,,,,,,,,,J. Tonry,Yes
2024bxw,14:51:48.037,+37:13:39.78,2024-02-07 14:20:32.640,2024-02-09,19.337,ABMag,cyan - ATLAS,0.489791561050118,4.792450942035558,Galaxy,-22.18785755511485,2018.2339666343487,0.5309,"['222.949984' '37.227729' 'Galaxy' '2018.2339666343487' '0.5309'
 '0.489791561050118' '4.792450942035558']",,,,,,,,,,,J. Tonry,No
2024byn,14:34:03.309,+17:10:35.06,2024-02-07 13:43:39.936,2024-02-09,18.8,ABMag,w - P1,0.5053022525257173,0.9261711912831114,Galaxy,-19.08782583493799,378.06386248648175,0.08916,"['218.51389' '17.176305' 'Galaxy' '378.06386248648175' '0.08916'
 '0.5053022525257173' '0.9261711912831114']",,,,,,,,,,,K. C. Chambers,Yes
2024bxr,09:32:03.931,+43:52:47.19,2024-02-07 12:07:28.416,2024-02-09,18.727,ABMag,cyan - ATLAS,0.547520612675119,0.9543186754257102,Galaxy,-19.051590410781504,359.5158833151505,0.0847,"['143.016507' '43.879896' 'Galaxy' '359.5158833151505' '0.0847'
 '0.547520612675119' '0.9543186754257102']",,,,,,,,,,,J. Tonry,No
2024bxu,10:30:01.814,+08:13:01.31,2024-02-08 10:50:46.752,2024-02-09,19.391,ABMag,cyan - ATLAS,0.6860460934802807,7.000429696787687,Galaxy,-22.224982679752685,2104.730700691511,0.5575,"['157.507587' '8.217219' 'Galaxy' '2104.730700691511' '0.5575'
 '0.6860460934802807' '7.000429696787687']",,,,,,,,,,,J. Tonry,No
2024bxt,15:18:47.447,+56:29:05.06,2024-02-07 14:58:44.832,2024-02-09,18.687,ABMag,cyan - ATLAS,0.9586031386701682,1.3577670641711164,Galaxy,-18.64105778097954,292.15381124142164,0.06858,"['229.697344' '56.484921' 'Galaxy' '292.15381124142164' '0.06858'
 '0.9586031386701682' '1.3577670641711164']",,,,,,,,,,,J. Tonry,Yes
2024bxq,12:15:14.519,+09:22:56.09,2024-02-08 12:27:00.000,2024-02-09,19.417,ABMag,cyan - ATLAS,0.9809325117175631,5.931469581548393,Galaxy,-21.062741559135517,1247.2350639613946,0.3101,"['183.810465' '9.382518' 'Galaxy' '1247.2350639613946' '0.3101'
 '0.9809325117175631' '5.931469581548393']",,,,,,,,,,,J. Tonry,No
2024bya,10:35:25.153,+48:12:44.81,2024-02-07 10:52:15.744,2024-02-09,19.351,ABMag,cyan - ATLAS,1.402767983845361,2.987828894566628,Galaxy,-18.86297505452562,439.33419862527546,0.10396,"['158.855152' '48.212134' 'Galaxy' '439.33419862527546' '0.10396'
 '1.402767983845361' '2.987828894566628']",,,,,,,,,,,J. Tonry,Yes
2024bye,16:48:25.252,+40:28:40.95,2024-02-07 14:29:04.128,2024-02-09,19.106,ABMag,cyan - ATLAS,2.1067985418666333,3.735872826628635,Galaxy,-18.709971039989128,365.7583150126767,0.0862,"['252.104459' '40.47794' 'Galaxy' '365.7583150126767' '0.0862'
 '2.1067985418666333' '3.735872826628635']",,,,,,,,,,,J. Tonry,No
