TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Sep_kpc,Gal_1_type,Gal_1_ABS_Mag,Gal_1_dist,Gal_1_z,Gal_1_info,Gal_2_type,Gal_2_ABS_Mag,Gal_2_dist,Gal_2_z,Gal_2_info,Gal_3_type,Gal_3_ABS_Mag,Gal_3_dist,Gal_3_z,Gal_3_info,Reporter,SDSS_image
2024gze,22:35:29.435,+09:17:58.68,2024-04-20 11:50:26.002,2024-04-22,19.6628,ABMag,r - ZTF,0.08234560930812758,0.3432257684720361,Galaxy,-20.009022858883586,859.7349296349911,0.2085,"['338.872627' '9.29962' 'Galaxy' '859.7349296349911' '0.2085'
 '0.08234560930812758' '0.3432257684720361']",,,,,,,,,,,F. Forster,No
2024gzc,15:09:59.227,+02:08:39.51,2024-04-17 09:37:53.996,2024-04-22,19.9973,ABMag,g - ZTF,0.16292693009144546,0.44998956712733973,Galaxy,-18.78087351788434,569.6848938680517,0.1358,"['227.496816' '2.144282' 'Galaxy' '569.6848938680517' '0.1358'
 '0.16292693009144546' '0.44998956712733973']",,,,,,,,,,,F. Forster,No
2024gzf,08:30:19.230,+45:01:02.43,2024-04-17 04:57:56.998,2024-04-22,19.7314,ABMag,g - ZTF,0.23352097352387485,0.7882658597580927,Galaxy,-19.482459790488733,696.260821379745,0.1672,"['127.580161' '45.017282' 'Galaxy' '696.260821379745' '0.1672'
 '0.23352097352387485' '0.7882658597580927']",,,,,,,,,,,Jesper Sollerman (SU),No
2024gzp,16:44:07.345,+36:52:08.74,2024-04-09 10:37:29.003,2024-04-22,20.3728,ABMag,r - ZTF,0.30567598321454326,0.5579354104635245,Galaxy,-17.505938704427297,376.4850548414864,0.08878,"['251.030517' '36.869046' 'Galaxy' '376.4850548414864' '0.08878'
 '0.30567598321454326' '0.5579354104635245']",,,,,,,,,,,Jesper Sollerman (SU),Yes
2024gzd,23:54:45.020,+34:18:23.48,2024-04-20 11:55:27.002,2024-04-22,19.3736,ABMag,r - ZTF,0.34377952206786205,0.7709607462048367,Galaxy,-18.952286979884978,462.5699284450284,0.1096,"['358.687691' '34.306557' 'Galaxy' '462.5699284450284' '0.1096'
 '0.34377952206786205' '0.7709607462048367']",,,,,,,,,,,F. Forster,No
2024gzi,10:37:12.257,+06:38:17.46,2024-04-13 06:26:41.000,2024-04-22,19.7114,ABMag,g - ZTF,0.8136431212792201,1.3478089019103685,Galaxy,-17.9566974822289,341.67995124292474,0.08042,"['159.300919' '6.638015' 'Galaxy' '341.67995124292474' '0.08042'
 '0.8136431212792201' '1.3478089019103685']",,,,,,,,,,,K-Ryan Hinds (LJMU),Yes
2024gzl,14:12:04.508,+54:30:35.58,2024-04-21 08:11:02.002,2024-04-22,18.9544,ABMag,g - ZTF,1.4077020592233942,1.2118279246335455,Galaxy,-17.292376715803137,177.5641730716737,0.04143,"['213.018131' '54.509786' 'Galaxy' '177.5641730716737' '0.04143'
 '1.4077020592233942' '1.2118279246335455']",,,,,,,,,,,Jesper Sollerman (SU),Yes
2024gzw,18:59:34.353,+63:34:20.09,2024-04-21 10:16:09.998,2024-04-22,19.8762,ABMag,r - ZTF,1.6821776384734803,2.9557679439585463,Galaxy,-17.919918062257292,362.42956054284343,0.0854,"['284.892789' '63.572688' 'Galaxy' '362.42956054284343' '0.0854'
 '1.6821776384734803' '2.9557679439585463']",Galaxy,-16.103720803225645,157.0305531949978,0.0366,"['284.89146' '63.571744' 'Galaxy' '157.0305531949978' '0.0366'
 '3.241317408411723' '2.467633111918544']",Galaxy,-20.697371936990574,1302.3100360616718,0.325,"['284.891225' '63.572885' 'Galaxy' '1302.3100360616718' '0.325'
 '3.8290129459588518' '24.175534733376498']",Jesper Sollerman (SU),No
2024gyw,23:17:44.472,+21:41:02.09,2024-04-20 11:48:57.001,2024-04-22,19.7795,ABMag,r - ZTF,1.7152166449278716,4.078814828795453,Galaxy,-18.673700700874775,490.50127450353455,0.1164,"['349.434964' '21.683554' 'Galaxy' '490.50127450353455' '0.1164'
 '1.7152166449278716' '4.078814828795453']",,,,,,,,,,,F. Forster,No
2024gzj,07:54:54.248,+53:50:47.05,2024-04-21 06:25:24.960,2024-04-22,19.0558,ABMag,g - ZTF,1.9856010024405408,1.4411553611106325,Galaxy,-16.82041975713344,149.7076356065439,0.03488,"['118.726942' '53.846273' 'Galaxy' '149.7076356065439' '0.03488'
 '1.9856010024405408' '1.4411553611106325']",Galaxy,-19.606074471663977,539.9765432353986,0.1285,"['118.730302' '53.845967' 'Galaxy' '539.9765432353986' '0.1285'
 '9.20069024309259' '24.086304410403095']",,,,,,K. De (Caltech) on behalf of ZTF,Yes
2024hae,17:52:15.560,+55:28:56.29,2024-04-21 10:19:39.000,2024-04-22,19.9246,ABMag,r - ZTF,2.060601857312126,6.835738943416691,Galaxy,-19.251482574525486,684.2526923307651,0.1642,"['268.06584' '55.48235' 'Galaxy' '684.2526923307651' '0.1642'
 '2.060601857312126' '6.835738943416691']",Galaxy,-22.17940333085863,2635.121631918838,0.7303,"['268.065515' '55.484027' 'Galaxy' '2635.121631918838' '0.7303'
 '6.361051429086287' '81.2651684349415']",,,,,,F. Forster,No
2024gzt,22:55:10.552,+18:21:12.30,2024-04-17 12:00:20.001,2024-04-22,19.6824,ABMag,r - ZTF,2.227476299802439,5.540223657668061,Galaxy,-18.868296693953106,513.0259565407222,0.1219,"['343.794432' '18.35385' 'Galaxy' '513.0259565407222' '0.1219'
 '2.227476299802439' '5.540223657668061']",,,,,,,,,,,Jesper Sollerman (SU),No
2024hag,17:46:29.169,+06:59:34.88,2024-04-21 13:29:26.304,2024-04-22,20.24,ABMag,r - P1,2.242513936701608,4.319659548608442,Galaxy,-17.755697509570556,397.3191538572012,0.0938,"['266.621777' '6.993598' 'Galaxy' '397.3191538572012' '0.0938'
 '2.242513936701608' '4.319659548608442']",Galaxy,-20.74916332659593,1577.0035294724125,0.4012,"['266.620213' '6.99236' 'Galaxy' '1577.0035294724125' '0.4012'
 '5.299265451426762' '40.51568695709277']",,,,,,D. O. Jones (UC Santa Cruz),No
2024had,16:01:49.358,+18:01:44.30,2024-04-21 08:41:39.998,2024-04-22,19.7939,ABMag,g - ZTF,3.3739856384377886,8.33764367658155,Galaxy,-18.742726171904657,509.7124415344108,0.12109,"['240.456405' '18.029584' 'Galaxy' '509.7124415344108' '0.12109'
 '3.3739856384377886' '8.33764367658155']",,,,,,,,,,,F. Forster,Yes
2024gzq,17:42:21.847,+49:13:16.99,2024-04-14 10:52:40.998,2024-04-22,20.0922,ABMag,r - ZTF,4.299218183129106,8.867986073968456,Galaxy,-18.052103248604183,425.46187503267845,0.1006,"['265.592547' '49.222052' 'Galaxy' '425.46187503267845' '0.1006'
 '4.299218183129106' '8.867986073968456']",,,,,,,,,,,Jesper Sollerman (SU),No
