TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Sep_kpc,Gal_1_type,Gal_1_ABS_Mag,Gal_1_dist,Gal_1_z,Gal_1_info,Gal_2_type,Gal_2_ABS_Mag,Gal_2_dist,Gal_2_z,Gal_2_info,Gal_3_type,Gal_3_ABS_Mag,Gal_3_dist,Gal_3_z,Gal_3_info,Reporter,SDSS_image
2024cav,16:51:31.425,+21:00:54.83,2024-02-09 15:20:25.152,2024-02-10,18.143,ABMag,cyan - ATLAS,0.0450947212740586,0.05178623629306474,Galaxy,-18.72956887902462,236.87202663118495,0.05544,"['252.880925' '21.015226' 'Galaxy' '236.87202663118495' '0.05544'
 '0.0450947212740586' '0.05178623629306474']",Galaxy,-20.82145378171596,620.7128787257531,0.1484,"['252.881327' '21.014214' 'Galaxy' '620.7128787257531' '0.1484'
 '3.886642387144057' '11.696076653057018']",,,,,,J. Tonry,Yes
2024cam,11:13:55.317,+57:19:47.66,2024-02-09 10:46:37.920,2024-02-10,20.45,ABMag,r - P1,0.13902354637355643,1.6286375217114004,Galaxy,-21.46580603285594,2416.357600240929,0.6569,"['168.48047' '57.329943' 'Galaxy' '2416.357600240929' '0.6569'
 '0.13902354637355643' '1.6286375217114004']",,,,,,,,,,,D. O. Jones (UC Santa Cruz),No
2024caq,14:17:14.543,+13:32:58.53,2024-02-05 15:01:28.992,2024-02-10,20.37,ABMag,r - P1,0.18602286415211697,0.6026382394652461,Galaxy,-18.754577460338997,668.2138793801998,0.1602,"['214.310595' '13.54954' 'Galaxy' '668.2138793801998' '0.1602'
 '0.18602286415211697' '0.6026382394652461']",,,,,,,,,,,D. O. Jones (UC Santa Cruz),No
2024bzh,14:56:23.102,+19:50:33.32,2024-02-07 13:46:28.416,2024-02-10,19.5,ABMag,w - P1,0.2139125493736002,0.5747829557423122,Galaxy,-19.21846375432456,554.2334721794135,0.132,"['224.09632' '19.842576' 'Galaxy' '554.2334721794135' '0.132'
 '0.2139125493736002' '0.5747829557423122']",Galaxy,-inf,inf,inf,['224.095288' '19.841891' 'Galaxy' 'inf' 'inf' '4.136267730712537' 'inf'],,,,,,K. C. Chambers,Yes
2024cae,01:52:51.940,+04:07:21.81,2024-01-31 06:42:59.904,2024-02-10,19.2,ABMag,cyan - ATLAS,0.284462957052631,1.2486806019610444,Galaxy,-20.5842538897304,905.4214478261282,0.2202,"['28.216415' '4.122646' 'Galaxy' '905.4214478261282' '0.2202'
 '0.284462957052631' '1.2486806019610444']",,,,,,,,,,,J. Tonry,No
2024bzo,06:37:18.614,+45:13:40.86,2024-02-04 07:28:50.880,2024-02-10,20.93,ABMag,w - P1,0.342243913294858,1.9375439003776156,Galaxy,-19.406704757537163,1167.7260037885978,0.2888,"['99.327584' '45.22811' 'Galaxy' '1167.7260037885978' '0.2888'
 '0.342243913294858' '1.9375439003776156']",,,,,,,,,,,K. C. Chambers,No
2024cag,02:09:10.310,+12:29:20.38,2024-01-31 05:48:48.672,2024-02-10,19.112,ABMag,cyan - ATLAS,0.45810971183001303,0.5755127651255548,Galaxy,-17.955552976358558,259.1257638238583,0.06072,"['32.292973' '12.488868' 'Galaxy' '259.1257638238583' '0.06072'
 '0.45810971183001303' '0.5755127651255548']",,,,,,,,,,,J. Tonry,Yes
2024byn,14:34:03.309,+17:10:35.06,2024-02-07 13:43:39.936,2024-02-10,18.8,ABMag,w - P1,0.5053022525257173,0.9261711912831114,Galaxy,-19.08782583493799,378.06386248648175,0.08916,"['218.51389' '17.176305' 'Galaxy' '378.06386248648175' '0.08916'
 '0.5053022525257173' '0.9261711912831114']",,,,,,,,,,,K. C. Chambers,Yes
2024car,15:42:04.051,+28:17:48.48,2024-02-09 14:12:33.120,2024-02-10,18.65,ABMag,cyan - ATLAS,0.5730587297558737,0.884525269869565,Galaxy,-18.8646812255973,318.37301125351286,0.07484,"['235.516701' '28.296773' 'Galaxy' '318.37301125351286' '0.07484'
 '0.5730587297558737' '0.884525269869565']",,,,,,,,,,,J. Tonry,Yes
2024bzy,13:48:03.216,+25:28:03.48,2024-02-09 13:15:10.080,2024-02-10,19.25,ABMag,cyan - ATLAS,0.6994576004661561,1.8601138564299189,Galaxy,-19.446016337249347,548.5336408631557,0.1306,"['207.013226' '25.467519' 'Galaxy' '548.5336408631557' '0.1306'
 '0.6994576004661561' '1.8601138564299189']",,,,,,,,,,,J. Tonry,No
2024byy,13:41:34.344,+23:45:26.42,2024-02-07 12:11:57.984,2024-02-10,20.11,ABMag,w - P1,0.7443665313425827,2.5054417890145135,Galaxy,-19.09761306082617,694.2607484549427,0.1667,"['205.393118' '23.757545' 'Galaxy' '694.2607484549427' '0.1667'
 '0.7443665313425827' '2.5054417890145135']",,,,,,,,,,,K. C. Chambers,No
2024caj,08:24:17.132,+06:45:27.72,2024-01-31 11:00:40.320,2024-02-10,18.624,ABMag,orange - ATLAS,0.7560052551508278,0.7467135154903988,Galaxy,-17.92127165446433,203.72969306742672,0.0476,"['126.07125' '6.757863' 'Galaxy' '203.72969306742672' '0.0476'
 '0.7560052551508278' '0.7467135154903988']",,,,,,,,,,,J. Tonry,No
2024cab,17:26:47.179,+38:03:01.38,2024-01-31 14:50:15.936,2024-02-10,18.598,ABMag,orange - ATLAS,1.234561350612683,1.42432184606148,Galaxy,-18.284602959589883,237.96911304877685,0.0557,"['261.696182' '38.050524' 'Galaxy' '237.96911304877685' '0.0557'
 '1.234561350612683' '1.42432184606148']",Galaxy,-inf,inf,inf,['261.697511' '38.050034' 'Galaxy' 'inf' 'inf' '2.9257259980842263' 'inf'],,,,,,J. Tonry,No
2024bzi,10:55:22.482,+00:37:23.14,2024-02-04 11:53:45.024,2024-02-10,20.23,ABMag,w - P1,1.28072902414464,4.05424748275885,Galaxy,-18.84439068600535,652.9473102744004,0.1564,"['163.843344' '0.622964' 'Galaxy' '652.9473102744004' '0.1564'
 '1.28072902414464' '4.05424748275885']",,,,,,,,,,,K. C. Chambers,No
2024bzj,10:20:03.862,+04:03:09.72,2024-02-04 11:25:17.760,2024-02-10,20.56,ABMag,w - P1,1.501545062096008,11.5057885453961,Galaxy,-20.434015756541886,1580.5314838251725,0.4022,"['155.015675' '4.052735' 'Galaxy' '1580.5314838251725' '0.4022'
 '1.501545062096008' '11.5057885453961']",Galaxy,-21.353341345977515,2413.6165171628895,0.656,"['155.018181' '4.051545' 'Galaxy' '2413.6165171628895' '0.656'
 '8.57793285485758' '100.37505087154864']",,,,,,K. C. Chambers,No
2024bzm,11:08:56.579,-01:29:22.85,2024-02-04 12:35:40.128,2024-02-10,20.54,ABMag,w - P1,1.5532001158119924,8.236097546383709,Galaxy,-19.654596002890827,1093.7528573084046,0.2692,"['167.235746' '-1.490112' 'Galaxy' '1093.7528573084046' '0.2692'
 '1.5532001158119924' '8.236097546383709']",,,,,,,,,,,K. C. Chambers,No
2024byx,14:21:01.195,+20:47:15.30,2024-02-07 13:35:16.224,2024-02-10,19.89,ABMag,w - P1,2.21111993063006,6.411228292030564,Galaxy,-18.993770377570833,598.072833203761,0.1428,"['215.255577' '20.787838' 'Galaxy' '598.072833203761' '0.1428'
 '2.21111993063006' '6.411228292030564']",,,,,,,,,,,K. C. Chambers,No
2024caw,14:47:33.003,+14:44:53.03,2024-02-09 14:14:30.624,2024-02-10,19.011,ABMag,cyan - ATLAS,2.271046257910643,4.525118527053018,Galaxy,-19.058145560725624,410.9879721635896,0.0971,"['221.887182' '14.74752' 'Galaxy' '410.9879721635896' '0.0971'
 '2.271046257910643' '4.525118527053018']",Galaxy,-22.341776225744436,1864.469336078151,0.4846,"['221.889318' '14.746805' 'Galaxy' '1864.469336078151' '0.4846'
 '7.749115311326837' '70.04582188191424']",,,,,,J. Tonry,No
2024bzg,09:13:46.491,+18:01:13.69,2024-02-08 08:37:00.192,2024-02-10,19.89,ABMag,w - P1,2.3770731032937173,8.01475181257936,Galaxy,-19.32136336786899,695.460828478798,0.167,"['138.444062' '18.02104' 'Galaxy' '695.460828478798' '0.167'
 '2.3770731032937173' '8.01475181257936']",,,,,,,,,,,K. C. Chambers,No
2024byo,13:58:25.738,+18:20:17.00,2024-02-07 12:14:44.736,2024-02-10,18.75,ABMag,w - P1,2.6281304886774115,22.07816627676905,Galaxy,-22.443706042563115,1732.7711500558103,0.4459,"['209.607528' '18.337378' 'Galaxy' '1732.7711500558103' '0.4459'
 '2.6281304886774115' '22.07816627676905']",Galaxy,-21.80258154792859,1289.7819937317493,0.3216,"['209.607568' '18.339856' 'Galaxy' '1289.7819937317493' '0.3216'
 '6.576827683390302' '41.12516369559154']",Galaxy,-18.34523927788708,262.45077259973203,0.06151,"['209.604623' '18.338418' 'Galaxy' '262.45077259973203' '0.06151'
 '9.043074521891425' '11.506383168059804']",K. C. Chambers,Yes
