TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Sep_kpc,Gal_1_type,Gal_1_ABS_Mag,Gal_1_dist,Gal_1_z,Gal_1_info,Gal_2_type,Gal_2_ABS_Mag,Gal_2_dist,Gal_2_z,Gal_2_info,Gal_3_type,Gal_3_ABS_Mag,Gal_3_dist,Gal_3_z,Gal_3_info,Reporter,SDSS_image
2024gpe,08:46:40.769,+05:24:36.24,2024-04-14 07:35:28.320,2024-04-15,19.249,ABMag,orange - ATLAS,0.29869778139261427,0.5854497899285704,Galaxy,-18.784413954403494,404.2804969572706,0.09548,"['131.669793' '5.410037' 'Galaxy' '404.2804969572706' '0.09548'
 '0.29869778139261427' '0.5854497899285704']",Galaxy,-18.21545035021514,311.09287895595037,0.0731,"['131.670643' '5.409542' 'Galaxy' '311.09287895595037' '0.0731'
 '3.350547676136475' '5.053365824330663']",,,,,,J. Tonry,Yes
2024gpx,17:22:37.095,+66:22:12.09,2024-04-14 10:54:42.002,2024-04-15,19.2168,ABMag,r - ZTF,0.4522897857041601,0.9157144314222244,Galaxy,-18.887042059130117,417.6076173823908,0.0987,"['260.654531' '66.37015' 'Galaxy' '417.6076173823908' '0.0987'
 '0.4522897857041601' '0.9157144314222244']",,,,,,,,,,,F. Forster,No
2024goq,15:15:39.178,+31:09:03.61,2024-04-07 08:07:12.999,2024-04-15,20.6992,ABMag,g - ZTF,0.4595034130337365,1.1965662638852985,Galaxy,-17.95116572912981,537.1222532932176,0.1278,"['228.913102' '31.150958' 'Galaxy' '537.1222532932176' '0.1278'
 '0.4595034130337365' '1.1965662638852985']",,,,,,,,,,,F. Forster,No
2024gpz,11:43:00.625,+67:30:05.17,2024-02-01 09:38:52.998,2024-04-15,19.9592,ABMag,r - ZTF,0.46375312102111305,1.1333069892354168,Galaxy,-18.553229274379714,504.06420128694185,0.11971,"['175.752278' '67.501468' 'Galaxy' '504.06420128694185' '0.11971'
 '0.46375312102111305' '1.1333069892354168']",,,,,,,,,,,Jesper Sollerman (SU),Yes
2024gpr,16:56:38.181,+32:11:33.56,2024-04-14 11:26:09.997,2024-04-15,20.2391,ABMag,g - ZTF,0.506658374547887,1.5662957683841876,Galaxy,-18.783818411510275,637.6519355577279,0.1526,"['254.159065' '32.192795' 'Galaxy' '637.6519355577279' '0.1526'
 '0.506658374547887' '1.5662957683841876']",,,,,,,,,,,F. Forster,No
2024goz,17:26:57.736,+26:41:49.60,2024-04-04 10:20:06.000,2024-04-15,20.7573,ABMag,g - ZTF,0.5306187394564371,1.1846741739541482,Galaxy,-17.55890735262063,460.5125503511422,0.1091,"['261.740402' '26.697102' 'Galaxy' '460.5125503511422' '0.1091'
 '0.5306187394564371' '1.1846741739541482']",,,,,,,,,,,Eli Gendreau-Distler (UC Berkeley),No
2018mnj,11:32:38.914,+66:25:42.81,2018-11-18 10:50:20.996,2024-04-15,18.8057,ABMag,g - ZTF,0.6448661510793109,1.4988639999413156,Galaxy,-19.59788890217581,479.421802530936,0.1137,"['173.161873' '66.428415' 'Galaxy' '479.421802530936' '0.1137'
 '0.6448661510793109' '1.4988639999413156']",,,,,,,,,,,Daniel Perley (LJMU),Yes
2024gpy,15:22:55.686,+03:02:10.77,2024-04-11 12:05:24.000,2024-04-15,20.0374,ABMag,i - ZTF,0.6579637879799485,2.6986998985768818,Galaxy,-19.599488668154702,846.0143579389913,0.205,"['230.731842' '3.036328' 'Galaxy' '846.0143579389913' '0.205'
 '0.6579637879799485' '2.6986998985768818']",,,,,,,,,,,Jesper Sollerman (SU),No
2024gpd,14:31:31.822,-03:12:09.37,2024-04-04 08:34:15.997,2024-04-15,18.9793,ABMag,r - ZTF,0.6607787199800572,1.1943707948701512,Galaxy,-18.87824130104629,372.82777599819286,0.0879,"['217.882421' '-3.202671' 'Galaxy' '372.82777599819286' '0.0879'
 '0.6607787199800572' '1.1943707948701512']",,,,,,,,,,,Eli Gendreau-Distler (UC Berkeley),No
2024gom,17:32:56.179,+25:48:39.20,2024-04-08 10:17:37.003,2024-04-15,20.5473,ABMag,r - ZTF,0.872591748659069,5.775955835630483,Galaxy,-20.128889475484186,1365.330824110711,0.3422,"['263.234092' '25.811131' 'Galaxy' '1365.330824110711' '0.3422'
 '0.872591748659069' '5.775955835630483']",,,,,,,,,,,F. Forster,No
