TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Sep_kpc,Gal_1_type,Gal_1_ABS_Mag,Gal_1_dist,Gal_1_z,Gal_1_info,Reporter
2023ablg,23:09:28.779,+30:07:42.16,2023-12-25 05:20:26.592,2023-12-27,20.63,ABMag,i - P1,0.09536373151157851,0.3951319498171929,Galaxy,-19.02892022178204,854.6416313172167,0.2072,"['347.369899' '30.128354' 'Galaxy' '854.6416313172167' '0.2072'
 '0.09536373151157851' '0.3951319498171929']",K. C. Chambers
2023abku,09:48:40.798,+09:01:30.17,2023-11-18 14:37:19.200,2023-12-27,21.06,ABMag,w - P1,0.11259150614719186,0.4411927610279817,Galaxy,-18.477739411857595,808.2540368224024,0.1954,"['147.16996' '9.025047' 'Galaxy' '808.2540368224024' '0.1954'
 '0.11259150614719186' '0.4411927610279817']",K. C. Chambers
2023abhg,11:43:37.577,+23:59:43.24,2023-12-17 13:44:38.688,2023-12-27,20.54,ABMag,w - P1,0.4425880335055891,0.9067179212497989,Galaxy,-17.58948832651938,422.5690307563014,0.0999,"['175.906614' '23.995228' 'Galaxy' '422.5690307563014' '0.0999'
 '0.4425880335055891' '0.9067179212497989']",K. C. Chambers
2023abkt,02:52:24.425,-01:11:25.97,2023-12-08 06:43:42.240,2023-12-27,21.49,ABMag,w - P1,0.44872117309805826,5.136828208220494,Galaxy,-20.37571806288734,2361.258925620363,0.6389,"['43.101826' '-1.190659' 'Galaxy' '2361.258925620363' '0.6389'
 '0.44872117309805826' '5.136828208220494']",K. C. Chambers
2023abln,03:09:25.479,+39:51:17.13,2023-12-16 06:41:55.104,2023-12-27,20.56,ABMag,i - P1,0.45448897342818617,1.851155649326581,Galaxy,-19.061723594366402,840.1265678119468,0.2035,"['47.356304' '39.854694' 'Galaxy' '840.1265678119468' '0.2035'
 '0.45448897342818617' '1.851155649326581']",D. O. Jones (UC Santa Cruz)
2023abii,03:05:26.992,-08:10:45.17,2023-12-09 09:12:24.768,2023-12-27,21.04,ABMag,w - P1,0.4701585994380594,2.012266423258397,Galaxy,-18.689331148974674,882.8079384361967,0.2144,"['46.362556' '-8.17931' 'Galaxy' '882.8079384361967' '0.2144'
 '0.4701585994380594' '2.012266423258397']",K. C. Chambers
2023abkx*,03:23:57.332,-00:02:21.18,2023-11-17 08:53:08.736,2023-12-27,20.59,ABMag,w - P1,0.4898498502762195,1.0747815936189473,Galaxy,-17.68841186892445,452.56646919648745,0.10717,"['50.989001' '-0.039285' 'Galaxy' '452.56646919648745' '0.10717'
 '0.4898498502762195' '1.0747815936189473']",K. C. Chambers
2023abjn,03:08:40.364,+19:14:42.92,2023-12-04 06:27:19.008,2023-12-27,21.83,ABMag,w - P1,0.5893217806527227,4.2763638615103865,Galaxy,-19.04573645767431,1496.7431924120074,0.3786,"['47.168304' '19.245138' 'Galaxy' '1496.7431924120074' '0.3786'
 '0.5893217806527227' '4.2763638615103865']",K. C. Chambers
2023ablm,10:25:33.171,+41:51:28.51,2023-12-17 13:56:34.080,2023-12-27,21.02,ABMag,g - P1,0.6444569742306663,6.0500631713483415,Galaxy,-20.41495557300267,1936.3823463429023,0.5061,"['156.388446' '41.857877' 'Galaxy' '1936.3823463429023' '0.5061'
 '0.6444569742306663' '6.0500631713483415']",D. O. Jones (UC Santa Cruz)
2023abih,01:03:45.453,-06:15:16.88,2023-12-05 06:55:49.728,2023-12-27,21.82,ABMag,w - P1,0.6544736670169551,3.3158397350352864,Galaxy,-18.275632437527022,1045.0245364643126,0.2564,"['15.939287' '-6.254537' 'Galaxy' '1045.0245364643126' '0.2564'
 '0.6544736670169551' '3.3158397350352864']",K. C. Chambers
