TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Sep_kpc,Gal_1_type,Gal_1_ABS_Mag,Gal_1_dist,Gal_1_z,Gal_1_info,Gal_2_type,Gal_2_ABS_Mag,Gal_2_dist,Gal_2_z,Gal_2_info,Reporter,SDSS_image
2024afw,07:34:35.385,+65:31:37.59,2024-01-15 06:43:01.001,2024-01-16,20.0948,ABMag,r - ZTF,0.07383136028016446,0.3038091604116122,Galaxy,-19.549125638461433,848.7604369171661,0.2057,"['113.647487' '65.527108' 'Galaxy' '848.7604369171661' '0.2057'
 '0.07383136028016446' '0.3038091604116122']",,,,,,A. Munoz-Arancibia,No
2024acv,22:40:30.948,+34:49:03.02,2024-01-14 05:45:10.944,2024-01-16,18.077,ABMag,orange - ATLAS,0.23678344917982683,0.4618146585548405,Galaxy,-19.945707522402028,402.2921002513055,0.095,"['340.128942' '34.817571' 'Galaxy' '402.2921002513055' '0.095'
 '0.23678344917982683' '0.4618146585548405']",,,,,,J. Tonry,No
2024afn,08:16:25.570,+37:48:27.13,2024-01-13 07:44:42.999,2024-01-16,20.3084,ABMag,g - ZTF,0.2517494591928778,0.9570846333833212,Galaxy,-19.163634651227973,784.1640537106399,0.1893,"['124.106476' '37.807583' 'Galaxy' '784.1640537106399' '0.1893'
 '0.2517494591928778' '0.9570846333833212']",Galaxy,-21.396555846182828,2192.7603482198724,0.585,"['124.108314' '37.806217' 'Galaxy' '2192.7603482198724' '0.585'
 '6.92554272040847' '73.62407452226226']",A. Munoz-Arancibia,No
2024afz,11:22:34.169,+18:41:15.63,2024-01-13 10:59:11.000,2024-01-16,20.5269,ABMag,g - ZTF,0.28101515541077415,0.9393181317081104,Galaxy,-18.665640481904507,689.4584463532633,0.1655,"['170.642339' '18.687747' 'Galaxy' '689.4584463532633' '0.1655'
 '0.28101515541077415' '0.9393181317081104']",Galaxy,-18.66437927236525,689.0581193248913,0.1654,"['170.644398' '18.689428' 'Galaxy' '689.0581193248913' '0.1654'
 '9.360343051792412' '31.269611604123693']",A. Munoz-Arancibia,No
2024afx,09:36:08.112,+60:18:01.34,2024-01-13 07:07:12.003,2024-01-16,20.3214,ABMag,g - ZTF,0.2816117960303992,1.223933030300849,Galaxy,-19.441259730318112,896.4621259607704,0.2179,"['144.033946' '60.300402' 'Galaxy' '896.4621259607704' '0.2179'
 '0.2816117960303992' '1.223933030300849']",,,,,,A. Munoz-Arancibia,No
2024afp,09:07:03.699,+41:41:06.55,2024-01-13 07:45:23.996,2024-01-16,20.4508,ABMag,g - ZTF,0.324206311025693,1.731672884772091,Galaxy,-19.759547626162444,1101.71566662227,0.2713,"['136.765505' '41.685095' 'Galaxy' '1101.71566662227' '0.2713'
 '0.324206311025693' '1.731672884772091']",,,,,,A. Munoz-Arancibia,No
2024afq,09:28:47.276,+51:55:06.02,2024-01-13 10:24:09.000,2024-01-16,20.5224,ABMag,r - ZTF,0.349853395759464,inf,Galaxy,-inf,inf,inf,['142.196827' '51.918351' 'Galaxy' 'inf' 'inf' '0.349853395759464' 'inf'],,,,,,A. Munoz-Arancibia,No
2024acf,08:56:39.189,-02:23:59.68,2024-01-05 12:20:51.072,2024-01-16,20.33,ABMag,w - P1,0.36368903892018056,0.9628729716163553,Galaxy,-18.356319584715607,546.0896141426655,0.13,"['134.163187' '-2.3999' 'Galaxy' '546.0896141426655' '0.13'
 '0.36368903892018056' '0.9628729716163553']",Galaxy,-20.611878604104795,1543.0348000777356,0.3916,"['134.162075' '-2.399273' 'Galaxy' '1543.0348000777356' '0.3916'
 '4.929193952341262' '36.87453009114222']",K. C. Chambers,No
2024ael,03:58:23.125,-12:19:04.16,2024-01-14 02:13:45.696,2024-01-16,19.064,ABMag,orange - ATLAS,0.4627652028340116,0.9545445705531902,Galaxy,-19.08030324860418,425.46187503267845,0.1006,"['59.596373' '-12.317695' 'Galaxy' '425.46187503267845' '0.1006'
 '0.4627652028340116' '0.9545445705531902']",,,,,,J. Tonry,No
2024afs,14:20:12.240,+32:17:15.92,2024-01-15 12:27:09.996,2024-01-16,20.419,ABMag,g - ZTF,0.48895409090670844,2.3089100036311723,Galaxy,-19.523820272279263,974.0114324947122,0.2379,"['215.050892' '32.287655' 'Galaxy' '974.0114324947122' '0.2379'
 '0.48895409090670844' '2.3089100036311723']",,,,,,A. Munoz-Arancibia,No
