TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Sep_kpc,Gal_1_type,Gal_1_ABS_Mag,Gal_1_dist,Gal_1_z,Gal_1_info,Reporter,SDSS_image
2024bhw,03:45:25.466,-05:40:30.72,2024-01-17 06:01:26.400,2024-02-02,20.6,ABMag,r - ZTF,0.03248790040287486,0.15274394743100267,Galaxy,-19.333337491151646,969.7672159644601,0.2368,"['56.356109' '-5.675209' 'Galaxy' '969.7672159644601' '0.2368'
 '0.03248790040287486' '0.15274394743100267']",C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2024bik,12:28:33.960,+63:19:43.30,2024-02-01 06:45:14.999,2024-02-02,19.2589,ABMag,g - ZTF,0.12598277295379892,0.12521028596084202,Galaxy,-17.299869886712603,205.0000548908431,0.0479,"['187.141425' '63.328704' 'Galaxy' '205.0000548908431' '0.0479'
 '0.12598277295379892' '0.12521028596084202']",A. Munoz-Arancibia,No
2024bih,13:17:23.265,+29:26:31.43,2024-02-01 09:29:20.996,2024-02-02,17.9297,ABMag,r - ZTF,0.1553817810879062,0.27114126261393656,Galaxy,-19.85140325922374,359.9321593137578,0.0848,"['199.346889' '29.442055' 'Galaxy' '359.9321593137578' '0.0848'
 '0.1553817810879062' '0.27114126261393656']",A. Munoz-Arancibia,No
2024bhf,10:05:13.917,+15:46:07.61,2024-02-01 06:07:12.000,2024-02-02,18.81,ABMag,g - ZTF,0.1635176650993698,0.2674618730353242,Galaxy,-18.830611688822938,337.3823335541379,0.07939,"['151.307971' '15.768738' 'Galaxy' '337.3823335541379' '0.07939'
 '0.1635176650993698' '0.2674618730353242']",C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,Yes
2023acmm,09:35:01.594,+49:36:57.35,2023-11-24 11:57:51.264,2024-02-02,18.433,ABMag,orange - ATLAS,0.18914263403953038,0.3920382780667602,Galaxy,-19.721820866820444,427.52761628590537,0.1011,"['143.756717' '49.61595' 'Galaxy' '427.52761628590537' '0.1011'
 '0.18914263403953038' '0.3920382780667602']",J. Tonry,No
2024bin,10:49:56.787,+40:36:31.53,2024-01-31 08:07:46.998,2024-02-02,20.2253,ABMag,r - ZTF,0.25988485396085337,1.4067174422112538,Galaxy,-20.013955179680845,1116.4802266618467,0.2752,"['162.486678' '40.608706' 'Galaxy' '1116.4802266618467' '0.2752'
 '0.25988485396085337' '1.4067174422112538']",A. Munoz-Arancibia,No
2024bit,01:06:33.758,+19:35:44.80,2024-02-01 02:55:12.996,2024-02-02,18.3394,ABMag,g - ZTF,0.47727265605871333,0.5847758645913954,Galaxy,-18.67384009729469,252.7248919039046,0.0592,"['16.640791' '19.595822' 'Galaxy' '252.7248919039046' '0.0592'
 '0.47727265605871333' '0.5847758645913954']",A. Munoz-Arancibia,No
2023acmk,11:20:27.528,+58:56:13.73,2023-11-10 12:40:19.200,2024-02-02,20.31,ABMag,g - ZTF,0.47937174427174056,1.539438371182946,Galaxy,-18.79557504399732,662.3918934741135,0.15875,"['170.114512' '58.937056' 'Galaxy' '662.3918934741135' '0.15875'
 '0.47937174427174056' '1.539438371182946']",C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,Yes
2024bgy,00:37:19.706,+34:53:51.82,2024-01-27 05:22:33.600,2024-02-02,18.69,ABMag,g - ZTF,1.1200914730341873,1.98845722280927,Galaxy,-19.128439473255593,366.1743292077748,0.0863,"['9.332464' '34.897836' 'Galaxy' '366.1743292077748' '0.0863'
 '1.1200914730341873' '1.98845722280927']",C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2024bis,00:47:31.452,+13:09:44.05,2024-02-01 03:10:23.998,2024-02-02,18.5435,ABMag,g - ZTF,1.1358837390990153,2.1902874735211753,Galaxy,-19.454461850926656,397.73368153999826,0.0939,"['11.881104' '13.161925' 'Galaxy' '397.73368153999826' '0.0939'
 '1.1358837390990153' '2.1902874735211753']",A. Munoz-Arancibia,No
2024bid,12:25:17.790,+17:58:33.44,2024-02-01 10:07:00.002,2024-02-02,19.2689,ABMag,g - ZTF,1.2110432305625447,2.1181590481995767,Galaxy,-18.51722027020958,360.7647147979123,0.085,"['186.324325' '17.976233' 'Galaxy' '360.7647147979123' '0.085'
 '1.2110432305625447' '2.1181590481995767']",A. Munoz-Arancibia,No
2024bhj,10:06:23.060,+58:26:35.71,2024-01-31 07:43:40.800,2024-02-02,19.53,ABMag,r - ZTF,1.3795740396429652,2.119883067526512,Galaxy,-17.974960128852565,316.950926606578,0.0745,"['151.595821' '58.442895' 'Galaxy' '316.950926606578' '0.0745'
 '1.3795740396429652' '2.119883067526512']",C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2024bii,10:19:55.900,+05:55:14.39,2024-02-01 06:26:58.998,2024-02-02,20.0604,ABMag,g - ZTF,1.6703440339068796,3.261139080612978,Galaxy,-17.964542619501742,402.7063927908611,0.0951,"['154.983068' '5.920225' 'Galaxy' '402.7063927908611' '0.0951'
 '1.6703440339068796' '3.261139080612978']",A. Munoz-Arancibia,No
2024bgx,00:48:42.373,+24:53:03.21,2024-01-25 03:54:43.200,2024-02-02,19.85,ABMag,r - ZTF,1.718634542301268,2.946970698100265,Galaxy,-17.89308707270586,353.68562955151646,0.0833,"['12.177066' '24.884114' 'Galaxy' '353.68562955151646' '0.0833'
 '1.718634542301268' '2.946970698100265']",C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2024bij,12:35:19.350,+06:13:04.02,2024-02-01 08:33:59.996,2024-02-02,19.1518,ABMag,r - ZTF,1.8160500355110347,1.4761931646241253,Galaxy,-16.970402566252076,167.66426647361072,0.0391,"['188.830471' '6.218264' 'Galaxy' '167.66426647361072' '0.0391'
 '1.8160500355110347' '1.4761931646241253']",A. Munoz-Arancibia,No
2024bhr,05:01:42.242,-03:31:47.63,2024-02-01 05:32:09.024,2024-02-02,21.52,ABMag,w - P1,2.4346266989083216,8.820596767466562,Galaxy,-17.847453608338387,747.2926687482933,0.18,"['75.425824' '-3.530548' 'Galaxy' '747.2926687482933' '0.18'
 '2.4346266989083216' '8.820596767466562']",K. C. Chambers,No
2024bhl,10:24:45.946,+35:37:14.70,2024-01-30 07:20:38.400,2024-02-02,19.27,ABMag,r - ZTF,2.4639330606629186,8.37926481531101,Galaxy,-19.960010721107732,701.4587616904962,0.1685,"['156.191849' '35.621349' 'Galaxy' '701.4587616904962' '0.1685'
 '2.4639330606629186' '8.37926481531101']",C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2024bie,13:22:57.357,+60:54:48.52,2024-02-01 09:38:09.997,2024-02-02,19.4583,ABMag,r - ZTF,2.527741782630545,6.131555898726196,Galaxy,-19.038015589201592,500.33757329724403,0.1188,"['200.740101' '60.913925' 'Galaxy' '500.33757329724403' '0.1188'
 '2.527741782630545' '6.131555898726196']",A. Munoz-Arancibia,No
2023acml,14:03:28.762,+32:41:52.35,2023-12-09 15:07:12.864,2024-02-02,19.078,ABMag,cyan - ATLAS,2.8208104632527924,1.1173669496179586,Galaxy,-15.483235242938914,81.70470167077926,0.01897,"['210.868933' '32.697704' 'Galaxy' '81.70470167077926' '0.01897'
 '2.8208104632527924' '1.1173669496179586']",J. Tonry,Yes
2024bhn,10:27:43.341,+03:41:08.65,2024-01-30 07:26:24.000,2024-02-02,19.73,ABMag,r - ZTF,3.1026197643637246,6.632630668764799,Galaxy,-18.491911965974158,440.9429397468596,0.10435,"['156.930963' '3.68496' 'Galaxy' '440.9429397468596' '0.10435'
 '3.1026197643637246' '6.632630668764799']",C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,Yes
2024bic,12:24:37.067,+24:35:44.49,2024-02-01 10:08:21.002,2024-02-02,18.3404,ABMag,g - ZTF,4.715935489962744,23.691926742972058,Galaxy,-21.73688829306035,1036.2335722780108,0.2541,"['186.153007' '24.595625' 'Galaxy' '1036.2335722780108' '0.2541'
 '4.715935489962744' '23.691926742972058']",A. Munoz-Arancibia,Yes
2024bho,11:18:48.764,+78:04:57.23,2024-02-01 06:43:12.000,2024-02-02,18.87,ABMag,g - ZTF,5.1133304149721415,7.338171444583148,Galaxy,-18.4865456514644,296.0118725815467,0.0695,"['169.704641' '78.083952' 'Galaxy' '296.0118725815467' '0.0695'
 '5.1133304149721415' '7.338171444583148']",C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2024bhk,08:39:53.740,-01:27:27.07,2024-01-30 07:03:21.600,2024-02-02,20.1,ABMag,r - ZTF,5.510055571198053,14.4682247429405,Galaxy,-18.568422002773048,541.6071643697406,0.1289,"['129.975379' '-1.457066' 'Galaxy' '541.6071643697406' '0.1289'
 '5.510055571198053' '14.4682247429405']",C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2024bgw,03:48:31.577,-05:10:06.70,2024-01-30 06:07:12.000,2024-02-02,19.37,ABMag,r - ZTF,6.376787155083586,12.026904575363133,Galaxy,-18.57988538528897,389.024610945627,0.0918,"['57.131418' '-5.166763' 'Galaxy' '389.024610945627' '0.0918'
 '6.376787155083586' '12.026904575363133']",C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2024biu,11:33:02.217,-05:52:50.61,2024-02-01 13:42:15.264,2024-02-02,19.14,ABMag,L - GOTO,7.236044037402157,11.456390916147726,Galaxy,-18.429858781070266,326.56659364115995,0.0768,"['173.259484' '-5.88272' 'Galaxy' '326.56659364115995' '0.0768'
 '7.236044037402157' '11.456390916147726']",M. Kennedy,No
