TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Sep_kpc,Gal_1_type,Gal_1_ABS_Mag,Gal_1_dist,Gal_1_z,Gal_1_info,Gal_2_type,Gal_2_ABS_Mag,Gal_2_dist,Gal_2_z,Gal_2_info,Reporter,SDSS_image
2024lym,12:32:30.205,+11:45:16.61,2024-03-31 08:42:57.024,2024-06-22,20.9,ABMag,w - P1,0.18721054578526142,0.9702931269990919,Galaxy,-19.244988894614472,1069.0494118558295,0.2627,"['188.12581' '11.754585' 'Galaxy' '1069.0494118558295' '0.2627'
 '0.18721054578526142' '0.9702931269990919']",,,,,,K. C. Chambers,No
2024lxi,00:08:27.109,+27:19:27.05,2024-06-18 10:47:45.000,2024-06-22,20.2512,ABMag,g - ZTF,0.32950195783149666,0.6472818252294852,Galaxy,-17.787102732782362,405.1917055254579,0.0957,"['2.113057' '27.324175' 'Galaxy' '405.1917055254579' '0.0957'
 '0.32950195783149666' '0.6472818252294852']",,,,,,Jesper Sollerman (SU),No
2024lxu,10:34:21.223,+57:24:00.94,2024-06-12 06:07:51.744,2024-06-22,18.929,ABMag,orange - ATLAS,0.3308057653779533,1.0045559849875658,Galaxy,-20.05513104336242,626.3631631930542,0.1498,"['158.588407' '57.40017' 'Galaxy' '626.3631631930542' '0.1498'
 '0.3308057653779533' '1.0045559849875658']",,,,,,J. Tonry,No
2024lyg,16:56:24.219,+44:24:08.05,2024-06-16 09:53:11.002,2024-06-22,20.9518,ABMag,g - ZTF,0.39301388322690667,1.7147878941915837,Galaxy,-18.819338250335832,899.9692070548506,0.2188,"['254.100762' '44.402255' 'Galaxy' '899.9692070548506' '0.2188'
 '0.39301388322690667' '1.7147878941915837']",,,,,,Jesper Sollerman (SU),No
2024lzw,11:58:53.047,+02:46:10.00,2024-04-09 08:36:43.776,2024-06-22,20.1,ABMag,w - P1,0.5128124131430277,4.431517014783762,Galaxy,-21.155095125530515,1782.4568496925942,0.4604,"['179.720958' '2.769321' 'Galaxy' '1782.4568496925942' '0.4604'
 '0.5128124131430277' '4.431517014783762']",,,,,,K. C. Chambers,No
2024lzn,10:28:08.728,+07:18:25.91,2024-04-09 06:04:37.344,2024-06-22,20.41,ABMag,w - P1,0.5459928879863247,1.6109725619934467,Galaxy,-18.511631455391036,608.5920726746386,0.1454,"['157.036318' '7.307341' 'Galaxy' '608.5920726746386' '0.1454'
 '0.5459928879863247' '1.6109725619934467']",,,,,,K. C. Chambers,No
2024lyx,10:34:40.201,-01:49:51.59,2024-04-09 08:12:21.024,2024-06-22,20.48,ABMag,w - P1,0.6973079770667487,1.1759624310050383,Galaxy,-17.226969735330403,347.85155335199534,0.0819,"['158.667687' '-1.830933' 'Galaxy' '347.85155335199534' '0.0819'
 '0.6973079770667487' '1.1759624310050383']",,,,,,K. C. Chambers,No
2018mnn,13:16:29.583,+33:40:42.14,2018-06-09 05:40:13.995,2024-06-22,19.8077,ABMag,r - ZTF,0.7142219180370185,1.1455388032171123,Galaxy,-17.790308821388432,330.82762280693834,0.07782,"['199.123028' '33.678408' 'Galaxy' '330.82762280693834' '0.07782'
 '0.7142219180370185' '1.1455388032171123']",,,,,,Jesper Sollerman (SU),Yes
2024lxk,13:17:10.020,+33:36:08.47,2024-06-19 04:52:00.001,2024-06-22,19.8259,ABMag,g - ZTF,0.814043884240778,2.100967722794622,Galaxy,-18.805083478522125,532.3493102547902,0.12663,"['199.291986' '33.602241' 'Galaxy' '532.3493102547902' '0.12663'
 '0.814043884240778' '2.100967722794622']",,,,,,Jesper Sollerman (SU),Yes
2024lyu,10:24:09.809,+08:17:56.05,2024-04-09 06:04:37.344,2024-06-22,20.21,ABMag,w - P1,0.8746229300527337,2.265447848725397,Galaxy,-18.42879171569269,534.2669915580949,0.1271,"['156.040762' '8.298685' 'Galaxy' '534.2669915580949' '0.1271'
 '0.8746229300527337' '2.265447848725397']",,,,,,K. C. Chambers,No
2024lzd,14:01:37.583,+16:13:30.79,2024-04-10 12:46:33.312,2024-06-22,21.35,ABMag,w - P1,0.8989603466719526,7.049324886044251,Galaxy,-19.69416062236146,1617.4546934166601,0.4127,"['210.406839' '16.225308' 'Galaxy' '1617.4546934166601' '0.4127'
 '0.8989603466719526' '7.049324886044251']",,,,,,K. C. Chambers,No
2024maq,10:39:15.875,+21:50:03.24,2024-04-10 09:07:35.328,2024-06-22,20.7,ABMag,w - P1,0.9313306081949516,1.9564850114173602,Galaxy,-17.483988910115873,433.30907226192704,0.1025,"['159.815868' '21.834213' 'Galaxy' '433.30907226192704' '0.1025'
 '0.9313306081949516' '1.9564850114173602']",,,,,,K. C. Chambers,No
2024mas,17:31:01.558,+31:42:57.45,2024-04-06 12:59:15.360,2024-06-22,20.26,ABMag,w - P1,1.0002382917541832,3.017848603682424,Galaxy,-18.710095527305466,622.3276619743081,0.1488,"['262.75648' '31.716236' 'Galaxy' '622.3276619743081' '0.1488'
 '1.0002382917541832' '3.017848603682424']",,,,,,K. C. Chambers,No
2024lzm,15:21:46.306,+30:16:30.40,2024-04-09 10:54:52.992,2024-06-22,20.22,ABMag,w - P1,1.0989340543669348,1.948680801830634,Galaxy,-17.59597103998913,365.7583150126767,0.0862,"['230.442777' '30.274841' 'Galaxy' '365.7583150126767' '0.0862'
 '1.0989340543669348' '1.948680801830634']",,,,,,K. C. Chambers,No
2024lxf,16:20:48.553,+26:23:39.20,2024-06-12 08:13:16.000,2024-06-22,20.814,ABMag,g - ZTF,1.1147689317327318,4.090297586878653,Galaxy,-18.580975913040163,756.8244999327562,0.1824,"['245.201972' '26.394308' 'Galaxy' '756.8244999327562' '0.1824'
 '1.1147689317327318' '4.090297586878653']",,,,,,I. Pérez-Fournon,No
2024lxo,14:13:20.500,+06:15:06.94,2024-06-16 05:03:04.003,2024-06-22,20.1526,ABMag,g - ZTF,1.123711137430122,2.035659515253789,Galaxy,-17.709777937159593,373.6591206595376,0.0881,"['213.335257' '6.251659' 'Galaxy' '373.6591206595376' '0.0881'
 '1.123711137430122' '2.035659515253789']",,,,,,Jesper Sollerman (SU),No
2024lyo,11:21:28.628,+22:20:53.65,2024-04-08 06:05:40.416,2024-06-22,21.27,ABMag,w - P1,1.2149071476655635,3.601296817751341,Galaxy,-17.661704816445347,611.421861983029,0.1461,"['170.368923' '22.348183' 'Galaxy' '611.421861983029' '0.1461'
 '1.2149071476655635' '3.601296817751341']",Galaxy,-inf,inf,inf,['170.371159' '22.346174' 'Galaxy' 'inf' 'inf' '9.701199499836006' 'inf'],K. C. Chambers,No
