TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Sep_kpc,Gal_1_type,Gal_1_ABS_Mag,Gal_1_dist,Gal_1_z,Gal_1_info,Gal_2_type,Gal_2_ABS_Mag,Gal_2_dist,Gal_2_z,Gal_2_info,Gal_3_type,Gal_3_ABS_Mag,Gal_3_dist,Gal_3_z,Gal_3_info,Reporter,SDSS_image
2024jxp,01:24:51.493,+34:05:17.77,2024-05-26 11:16:35.999,2024-06-01,19.649,ABMag,r - ZTF,0.12671942177527534,0.290748945818057,Galaxy,-18.72650049670432,473.2603268629338,0.1122,"['21.214573' '34.088301' 'Galaxy' '473.2603268629338' '0.1122'
 '0.12671942177527534' '0.290748945818057']",,,,,,,,,,,A. Munoz-Arancibia,No
2024jyu,13:36:00.146,+11:52:31.72,2024-05-30 05:54:50.999,2024-06-01,20.2581,ABMag,g - ZTF,0.16650355996247965,0.726798459775206,Galaxy,-19.513978039949208,900.3587882249387,0.2189,"['204.00061' '11.875524' 'Galaxy' '900.3587882249387' '0.2189'
 '0.16650355996247965' '0.726798459775206']",,,,,,,,,,,A. Munoz-Arancibia,No
2024jxa,09:39:13.838,+20:30:15.20,2024-05-30 06:01:58.368,2024-06-01,18.129,ABMag,orange - ATLAS,0.21602845234282758,0.2012130293111334,Galaxy,-18.288851392047757,192.1189827414087,0.04486,"['144.807648' '20.504163' 'Galaxy' '192.1189827414087' '0.04486'
 '0.21602845234282758' '0.2012130293111334']",Galaxy,-19.1903104578946,290.97929785898134,0.0683,"['144.808234' '20.506559' 'Galaxy' '290.97929785898134' '0.0683'
 '8.63344129672316' '12.179259914242555']",,,,,,J. Tonry,Yes
2024jwq,12:55:46.500,+25:45:54.16,2024-02-14 11:08:57.120,2024-06-01,21.37,ABMag,w - P1,0.26900896220556125,0.817950301797431,Galaxy,-17.61692650541912,627.1700359849449,0.15,"['193.943792' '25.76498' 'Galaxy' '627.1700359849449' '0.15'
 '0.26900896220556125' '0.817950301797431']",Galaxy,-18.255779054735736,841.6970614236062,0.2039,"['193.943976' '25.767383' 'Galaxy' '841.6970614236062' '0.2039'
 '8.450624503704804' '34.48414657299828']",,,,,,K. C. Chambers,No
2024jys,16:27:10.592,+34:48:59.11,2024-05-29 07:38:15.996,2024-06-01,21.0567,ABMag,g - ZTF,0.34354980044823935,3.304040703069755,Galaxy,-20.430704106889642,1983.7220529244387,0.5204,"['246.79415' '34.816325' 'Galaxy' '1983.7220529244387' '0.5204'
 '0.34354980044823935' '3.304040703069755']",,,,,,,,,,,A. Munoz-Arancibia,No
2024jxe,11:11:37.474,+15:44:07.69,2024-04-10 10:23:25.152,2024-06-01,21.02,ABMag,w - P1,0.4840055127393261,1.838204135816946,Galaxy,-18.449842819271492,783.3729367335482,0.1891,"['167.906141' '15.735335' 'Galaxy' '783.3729367335482' '0.1891'
 '0.4840055127393261' '1.838204135816946']",,,,,,,,,,,K. C. Chambers,No
2024jxy,00:54:30.688,+30:28:36.24,2024-05-26 11:21:38.002,2024-06-01,19.5564,ABMag,r - ZTF,0.5185778673775288,1.7354054119402451,Galaxy,-19.638660516487757,690.2590403133894,0.1657,"['13.62802' '30.476676' 'Galaxy' '690.2590403133894' '0.1657'
 '0.5185778673775288' '1.7354054119402451']",,,,,,,,,,,A. Munoz-Arancibia,No
2024jyw,13:44:45.245,+02:44:00.25,2024-04-17 13:03:06.048,2024-06-01,21.14,ABMag,w - P1,0.6362526756891721,1.8660601343417187,Galaxy,-17.768605731758797,604.9523196660957,0.1445,"['206.188655' '2.733518' 'Galaxy' '604.9523196660957' '0.1445'
 '0.6362526756891721' '1.8660601343417187']",Galaxy,-inf,inf,inf,['206.190765' '2.733987' 'Galaxy' 'inf' 'inf' '8.339377713184355' 'inf'],,,,,,K. C. Chambers,No
2024jwj,15:16:18.947,+02:20:01.57,2024-02-18 14:45:46.368,2024-06-01,21.43,ABMag,w - P1,0.7785484232253015,4.042321263081146,Galaxy,-18.718851648843945,1070.9527978649394,0.2632,"['229.078911' '2.333556' 'Galaxy' '1070.9527978649394' '0.2632'
 '0.7785484232253015' '4.042321263081146']",,,,,,,,,,,K. C. Chambers,No
2024jwz,12:39:40.512,-08:03:09.15,2024-05-29 04:37:33.003,2024-06-01,19.2637,ABMag,g - ZTF,0.8002377679448242,0.83801762202089,Galaxy,-17.408596199511564,216.0027298937461,0.0505,"['189.918662' '-8.052717' 'Galaxy' '216.0027298937461' '0.0505'
 '0.8002377679448242' '0.83801762202089']",,,,,,,,,,,Jesper Sollerman (SU),No
