TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Sep_kpc,Gal_1_type,Gal_1_ABS_Mag,Gal_1_dist,Gal_1_z,Gal_1_info,Gal_2_type,Gal_2_ABS_Mag,Gal_2_dist,Gal_2_z,Gal_2_info,Reporter
2023ucg,22:24:03.853,-00:22:09.47,2023-10-04 05:58:31.872,2023-10-06,20.64,ABMag,w - P1,0.333289583767927,2.2965067815236155,Galaxy,-20.12335562192053,1421.252116320814,0.3576,"['336.016089' '-0.369383' 'Galaxy' '1421.252116320814' '0.3576'
 '0.333289583767927' '2.2965067815236155']",,,,,,K. C. Chambers
2023uci,22:37:24.588,+05:54:20.83,2023-10-04 07:01:51.744,2023-10-06,20.65,ABMag,w - P1,0.3669818727852524,2.084270536527663,Galaxy,-19.693673049879663,1171.479275572347,0.2898,"['339.352348' '5.905796' 'Galaxy' '1171.479275572347' '0.2898'
 '0.3669818727852524' '2.084270536527663']",,,,,,K. C. Chambers
2023udw,00:00:46.497,+09:06:53.43,2023-10-05 07:04:14.304,2023-10-06,20.93,ABMag,w - P1,0.40660031870768815,3.565357996792626,Galaxy,-20.356802811244876,1808.6751106102583,0.4681,"['0.193847' '9.114809' 'Galaxy' '1808.6751106102583' '0.4681'
 '0.40660031870768815' '3.565357996792626']",,,,,,K. C. Chambers
2023udn,16:08:07.451,+45:13:03.41,2023-10-05 04:19:18.998,2023-10-06,19.5223,ABMag,g - ZTF,0.4469631105974037,0.36516041375382596,Galaxy,-16.610885714519867,168.51444830903537,0.0393,"['242.031201' '45.217555' 'Galaxy' '168.51444830903537' '0.0393'
 '0.4469631105974037' '0.36516041375382596']",,,,,,A. Munoz-Arancibia
2023ucl,22:06:03.494,-09:26:53.03,2023-10-04 06:55:43.680,2023-10-06,21.57,ABMag,w - P1,0.9902038003657893,3.806242288884016,Galaxy,-17.925984872570595,792.8608514427982,0.1915,"['331.514752' '-9.447866' 'Galaxy' '792.8608514427982' '0.1915'
 '0.9902038003657893' '3.806242288884016']",,,,,,K. C. Chambers
2023ucz,23:09:47.144,+07:02:56.83,2023-10-05 05:03:21.888,2023-10-06,19.8503,ABMag,g - ZTF,1.2443614086737749,3.9924657601692033,Galaxy,-19.253298997783485,661.7893891047667,0.1586,"['347.446764' '7.049228' 'Galaxy' '661.7893891047667' '0.1586'
 '1.2443614086737749' '3.9924657601692033']",,,,,,K. De (Caltech) on behalf of ZTF
2023udm,02:08:12.543,+02:51:55.57,2023-10-03 07:43:55.004,2023-10-06,19.8258,ABMag,r - ZTF,1.3430003946099907,6.168231623404005,Galaxy,-20.056748332229063,947.348270171207,0.231,"['32.051889' '2.865432' 'Galaxy' '947.348270171207' '0.231'
 '1.3430003946099907' '6.168231623404005']",,,,,,A. Munoz-Arancibia
2023udj,23:21:29.278,+09:30:35.78,2023-10-05 07:14:47.616,2023-10-06,20.85,ABMag,w - P1,1.4905426764526595,11.39853750285627,Galaxy,-20.13964925309395,1577.3564667451442,0.4013,"['350.371604' '9.50978' 'Galaxy' '1577.3564667451442' '0.4013'
 '1.4905426764526595' '11.39853750285627']",,,,,,K. C. Chambers
2023ubv,09:29:15.890,-01:10:07.54,2023-10-02 23:12:28.800,2023-10-06,18.8,ABMag,G - Gaia,1.8082918145603524,3.5340968407485676,Galaxy,-19.227175312797836,403.120665729577,0.0952,"['142.316093' '-1.16925' 'Galaxy' '403.120665729577' '0.0952'
 '1.8082918145603524' '3.5340968407485676']",,,,,,S.T. Hodgkin
2023uds,22:08:49.707,+25:16:39.05,2023-09-29 03:49:46.001,2023-10-06,19.9526,ABMag,r - ZTF,3.4017915599831148,7.730609829415149,Galaxy,-18.402055942398494,468.73910718356774,0.1111,"['332.207684' '25.278305' 'Galaxy' '468.73910718356774' '0.1111'
 '3.4017915599831148' '7.730609829415149']",,,,,,A. Munoz-Arancibia
2023ubp,23:10:31.073,+02:57:15.56,2023-10-05 03:19:09.984,2023-10-06,18.056,ABMag,cyan - ATLAS,3.427393224234867,29.52737704613698,Galaxy,-23.19243034558915,1776.994440675715,0.4588,"['347.629431' '2.953371' 'Galaxy' '1776.994440675715' '0.4588'
 '3.427393224234867' '29.52737704613698']",Galaxy,-18.920731315645494,248.51136975718367,0.0582,"['347.629819' '2.955228' 'Galaxy' '248.51136975718367' '0.0582'
 '3.4928002752002145' '4.208185567226083']",J. Tonry
2023uch*,21:33:25.405,-06:38:54.70,2023-10-04 05:47:12.768,2023-10-06,20.22,ABMag,w - P1,3.4466023447436487,11.251405505366577,Galaxy,-18.921203655859735,673.3497933482806,0.16148,"['323.355238' '-6.649264' 'Galaxy' '673.3497933482806' '0.16148'
 '3.4466023447436487' '11.251405505366577']",,,,,,K. C. Chambers
2023ubq,23:20:23.698,-02:16:32.82,2023-10-05 03:30:18.720,2023-10-06,19.43,ABMag,cyan - ATLAS,3.6191145448732494,8.498348047724969,Galaxy,-18.99578658995238,484.34778501262383,0.1149,"['350.099517' '-2.276424' 'Galaxy' '484.34778501262383' '0.1149'
 '3.6191145448732494' '8.498348047724969']",,,,,,J. Tonry
2023udx,21:30:55.122,+09:38:45.45,2023-10-05 05:17:51.072,2023-10-06,20.32,ABMag,g - P1,4.59892969640227,11.310839664393859,Galaxy,-18.206316043655256,507.2980684471137,0.1205,"['322.728423' '9.645629' 'Galaxy' '507.2980684471137' '0.1205'
 '4.59892969640227' '11.310839664393859']",,,,,,D. O. Jones (UC Santa Cruz)
2023uck,22:34:10.194,-05:33:26.56,2023-10-04 06:05:51.648,2023-10-06,21.51,ABMag,w - P1,4.6333989263601225,21.784222228037518,Galaxy,-18.423337491151646,969.7672159644601,0.2368,"['338.541584' '-5.556445' 'Galaxy' '969.7672159644601' '0.2368'
 '4.6333989263601225' '21.784222228037518']",,,,,,K. C. Chambers
2023ubu,01:31:07.208,+04:09:01.78,2023-10-04 12:00:31.968,2023-10-06,19.46,ABMag,i - P1,4.948676379482863,10.048948099580434,Galaxy,-18.650283412488882,418.84822806091,0.099,"['22.781317' '4.149994' 'Galaxy' '418.84822806091' '0.099'
 '4.948676379482863' '10.048948099580434']",,,,,,K. C. Chambers
