TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Sep_kpc,Gal_1_type,Gal_1_ABS_Mag,Gal_1_dist,Gal_1_z,Gal_1_info,Gal_2_type,Gal_2_ABS_Mag,Gal_2_dist,Gal_2_z,Gal_2_info,Gal_3_type,Gal_3_ABS_Mag,Gal_3_dist,Gal_3_z,Gal_3_info,Reporter,SDSS_image
2024ath,14:19:19.575,+06:53:38.98,2024-01-22 15:07:25.824,2024-01-25,19.61,ABMag,w - P1,0.3072794014445774,1.1740856142574794,Galaxy,-19.872957258886217,788.1183723987151,0.1903,"['214.831569' '6.894076' 'Galaxy' '788.1183723987151' '0.1903'
 '0.3072794014445774' '1.1740856142574794']",,,,,,,,,,,K. C. Chambers,No
2024asr,14:17:38.319,+37:01:36.13,2024-01-23 15:15:27.072,2024-01-25,19.54,ABMag,i - P1,0.48235511750847665,1.705694009864688,Galaxy,-19.774796834759975,729.3892646361412,0.1755,"['214.409554' '37.026805' 'Galaxy' '729.3892646361412' '0.1755'
 '0.48235511750847665' '1.705694009864688']",Galaxy,-21.878846931057694,1922.0708231428812,0.5018,"['214.406738' '37.027875' 'Galaxy' '1922.0708231428812' '0.5018'
 '9.405071952052513' '87.64080851170536']",,,,,,K. C. Chambers,No
2024atd,13:59:35.000,+01:37:08.00,2024-01-22 14:42:46.656,2024-01-25,20.26,ABMag,w - P1,0.9285915032825504,2.9413390880147796,Galaxy,-18.815727610419533,653.3494383310488,0.1565,"['209.895736' '1.61865' 'Galaxy' '653.3494383310488' '0.1565'
 '0.9285915032825504' '2.9413390880147796']",,,,,,,,,,,K. C. Chambers,No
2024asy,14:49:29.835,+12:32:33.97,2024-01-22 15:03:53.280,2024-01-25,20.37,ABMag,w - P1,0.9758559281469803,1.4401101072373008,Galaxy,-17.047175634450188,304.3933265923983,0.0715,"['222.374243' '12.542507' 'Galaxy' '304.3933265923983' '0.0715'
 '0.9758559281469803' '1.4401101072373008']",,,,,,,,,,,K. C. Chambers,No
2024ask,14:36:01.527,+04:40:09.96,2024-01-22 14:50:16.800,2024-01-25,20.09,ABMag,w - P1,1.0073517176224502,1.9970667582446802,Galaxy,-17.968182923284385,408.9183358053029,0.0966,"['219.00611' '4.669311' 'Galaxy' '408.9183358053029' '0.0966'
 '1.0073517176224502' '1.9970667582446802']",,,,,,,,,,,K. C. Chambers,No
2024ata,14:58:01.559,+05:13:06.63,2024-01-22 14:55:18.336,2024-01-25,20.39,ABMag,w - P1,1.0436961402493423,3.3547391805103226,Galaxy,-18.71754908352321,662.9943336911375,0.1589,"['224.506587' '5.218233' 'Galaxy' '662.9943336911375' '0.1589'
 '1.0436961402493423' '3.3547391805103226']",,,,,,,,,,,K. C. Chambers,No
2024atf,14:50:11.276,+04:10:15.46,2024-01-22 15:11:11.328,2024-01-25,20.94,ABMag,w - P1,1.5648535647575057,10.974156384333915,Galaxy,-19.861612871714566,1446.51377699213,0.3646,"['222.547419' '4.170949' 'Galaxy' '1446.51377699213' '0.3646'
 '1.5648535647575057' '10.974156384333915']",,,,,,,,,,,K. C. Chambers,No
2024asn,12:52:53.329,+50:43:24.71,2024-01-22 13:34:11.424,2024-01-25,19.57,ABMag,i - P1,1.6427955302817105,6.349342209598968,Galaxy,-19.937851777199306,797.205626952917,0.1926,"['193.2215' '50.723433' 'Galaxy' '797.205626952917' '0.1926'
 '1.6427955302817105' '6.349342209598968']",,,,,,,,,,,K. C. Chambers,No
2024asp,10:27:12.303,+31:57:30.27,2024-01-23 10:24:40.320,2024-01-25,19.69,ABMag,i - P1,1.8532273610166416,3.211437961830827,Galaxy,-18.075979832332617,357.43408656066475,0.0842,"['156.800892' '31.958816' 'Galaxy' '357.43408656066475' '0.0842'
 '1.8532273610166416' '3.211437961830827']",,,,,,,,,,,K. C. Chambers,No
2024ati,12:24:54.537,+04:30:44.40,2024-01-21 15:08:07.296,2024-01-25,20.51,ABMag,w - P1,2.2950950591831836,4.917816077346408,Galaxy,-17.71698368776494,441.9740159669644,0.1046,"['186.227791' '4.512014' 'Galaxy' '441.9740159669644' '0.1046'
 '2.2950950591831836' '4.917816077346408']",,,,,,,,,,,K. C. Chambers,No
