TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Sep_kpc,Gal_1_type,Gal_1_ABS_Mag,Gal_1_dist,Gal_1_z,Gal_1_info,Gal_2_type,Gal_2_ABS_Mag,Gal_2_dist,Gal_2_z,Gal_2_info,Reporter
2020afgt*,14:46:00.095,+56:23:16.51,2020-02-02 12:18:43.200,2023-12-14,21.01,ABMag,g - ZTF,0.034726502389572096,0.27957158075252847,Galaxy,-20.09128555645137,1660.569708004858,0.42504,"['221.500385' '56.387927' 'Galaxy' '1660.569708004858' '0.42504'
 '0.034726502389572096' '0.27957158075252847']",,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration
2023zvc,21:46:03.865,+14:10:46.85,2023-12-06 03:15:30.001,2023-12-14,19.6469,ABMag,r - ZTF,0.07693702718826098,0.1760668435985072,Galaxy,-18.722936547783373,472.0275092226519,0.1119,"['326.516085' '14.17967' 'Galaxy' '472.0275092226519' '0.1119'
 '0.07693702718826098' '0.1760668435985072']",,,,,,A. Munoz-Arancibia
2023zwt*,11:26:42.166,+39:47:10.46,2023-12-09 11:16:48.000,2023-12-14,19.49,ABMag,g - ZTF,0.13114816160764525,0.3328734496781951,Galaxy,-19.104710413566973,523.5306141592444,0.12447,"['171.67566' '39.786266' 'Galaxy' '523.5306141592444' '0.12447'
 '0.13114816160764525' '0.3328734496781951']",,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration
2023zxx,05:32:13.735,-02:00:01.20,2023-12-09 05:34:04.800,2023-12-14,20.12,ABMag,g - ZTF,0.1840494027911063,0.26113698928729767,Galaxy,-17.211795566567783,292.6571327132621,0.0687,"['83.057236' '-2.000384' 'Galaxy' '292.6571327132621' '0.0687'
 '0.1840494027911063' '0.26113698928729767']",,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration
2018mll,02:15:51.605,-01:26:09.38,2018-08-17 00:00:00.000,2023-12-14,19.44,ABMag,g - ZTF,0.19964181812511325,0.8021207579635232,Galaxy,-20.15206686204969,828.7305950505188,0.2006,"['33.965056' '-1.435896' 'Galaxy' '828.7305950505188' '0.2006'
 '0.19964181812511325' '0.8021207579635232']",,,,,,A. Baluta (MSU) and T. Pshenichniy (MSU) on behalf of the Fink broker report the discovery of a new...
2023zyd,10:00:41.544,+02:04:16.39,2023-12-09 11:05:16.800,2023-12-14,19.77,ABMag,g - ZTF,0.21372199035751713,0.953066177301913,Galaxy,-20.048494902496916,919.8118080209008,0.2239,"['150.173049' '2.071189' 'Galaxy' '919.8118080209008' '0.2239'
 '0.21372199035751713' '0.953066177301913']",,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration
2023zya,12:42:02.664,+10:01:31.85,2023-12-09 11:26:52.800,2023-12-14,19.05,ABMag,g - ZTF,0.23889257599752473,1.843605693938359,Galaxy,-21.959452601752712,1591.8074037756642,0.4054,"['190.511033' '10.025521' 'Galaxy' '1591.8074037756642' '0.4054'
 '0.23889257599752473' '1.843605693938359']",,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration
2023zww,09:19:45.422,+14:24:28.90,2023-12-11 10:36:28.800,2023-12-14,19.93,ABMag,g - ZTF,0.24583274418295828,1.0521576709892126,Galaxy,-19.799331148974673,882.8079384361967,0.2144,"['139.939325' '14.40805' 'Galaxy' '882.8079384361967' '0.2144'
 '0.24583274418295828' '1.0521576709892126']",,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration
2023zup,23:58:52.496,+15:14:43.44,2023-12-09 02:41:16.800,2023-12-14,19.83,ABMag,r - ZTF,0.26299325843000615,0.7950286592393043,Galaxy,-19.14431650840816,623.5385399057343,0.1491,"['359.718695' '15.245337' 'Galaxy' '623.5385399057343' '0.1491'
 '0.26299325843000615' '0.7950286592393043']",,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration
2023zxn,14:57:24.363,+01:25:53.85,2023-12-12 13:33:35.000,2023-12-14,20.01,ABMag,r - ZTF,0.3435313350855233,1.1088900303573006,Galaxy,-19.106736274332473,665.8053106153058,0.1596,"['224.35143' '1.431673' 'Galaxy' '665.8053106153058' '0.1596'
 '0.3435313350855233' '1.1088900303573006']",,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration
2023zwu,13:45:35.551,+55:42:48.59,2023-12-09 12:24:28.800,2023-12-14,19.76,ABMag,g - ZTF,0.4557250091352959,1.2909549357475023,Galaxy,-19.073166765965457,584.2965919528999,0.1394,"['206.397963' '55.713412' 'Galaxy' '584.2965919528999' '0.1394'
 '0.4557250091352959' '1.2909549357475023']",,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration
2023zyl,15:13:30.647,+66:24:12.33,2023-10-04 03:47:31.200,2023-12-14,19.96,ABMag,g - ZTF,0.47599705973399625,1.0342136340861607,Galaxy,-18.297155609584074,448.1579675606188,0.1061,"['228.377829' '66.403546' 'Galaxy' '448.1579675606188' '0.1061'
 '0.47599705973399625' '1.0342136340861607']",,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration
2023zwi,13:29:02.821,+19:22:40.21,2023-12-09 12:12:57.600,2023-12-14,19.65,ABMag,g - ZTF,0.49588972872086373,1.0347876899233333,Galaxy,-18.51945636935384,430.41884114412693,0.1018,"['202.261619' '19.377784' 'Galaxy' '430.41884114412693' '0.1018'
 '0.49588972872086373' '1.0347876899233333']",,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration
2023zye,09:41:47.401,+31:47:11.13,2023-12-09 08:39:50.400,2023-12-14,19.76,ABMag,r - ZTF,0.521803706192483,6.142082126038218,Galaxy,-22.166167964587633,2427.9156410308674,0.6607,"['145.447674' '31.786412' 'Galaxy' '2427.9156410308674' '0.6607'
 '0.521803706192483' '6.142082126038218']",,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration
2019aatz*,11:13:58.781,+14:13:41.31,2019-02-26 06:21:36.000,2023-12-14,20.55,ABMag,r - ZTF,0.5419433159532122,2.563287282791722,Galaxy,-19.396342758842156,975.5927219693168,0.23831,"['168.494767' '14.228121' 'Galaxy' '975.5927219693168' '0.23831'
 '0.5419433159532122' '2.563287282791722']",,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration
2023zvy,15:18:57.730,+55:08:48.04,2023-12-09 12:20:09.600,2023-12-14,19.74,ABMag,g - ZTF,0.6685440628816933,1.6150517529218646,Galaxy,-18.747407701497163,498.2892757191143,0.1183,"['229.740862' '55.146709' 'Galaxy' '498.2892757191143' '0.1183'
 '0.6685440628816933' '1.6150517529218646']",,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration
2023zyh,09:51:22.781,+58:02:26.29,2023-12-09 07:22:04.800,2023-12-14,20,ABMag,g - ZTF,0.6918537914270497,1.970728173289347,Galaxy,-18.84518766587255,587.5401275088966,0.1402,"['147.844911' '58.040444' 'Galaxy' '587.5401275088966' '0.1402'
 '0.6918537914270497' '1.970728173289347']",,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration
2023zwj,14:20:36.892,+30:55:03.21,2023-12-09 12:15:50.400,2023-12-14,19.58,ABMag,g - ZTF,0.7243041056313935,2.8603492120166356,Galaxy,-19.974616221835994,814.5603088614572,0.197,"['215.153488' '30.917603' 'Galaxy' '814.5603088614572' '0.197'
 '0.7243041056313935' '2.8603492120166356']",,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration
2023zuc,01:46:48.347,-01:50:40.54,2023-12-12 05:14:53.952,2023-12-14,20.75,ABMag,w - P1,0.7495174776594324,4.054276201950961,Galaxy,-19.487783504508585,1115.7238092376815,0.275,"['26.701612' '-1.84472' 'Galaxy' '1115.7238092376815' '0.275'
 '0.7495174776594324' '4.054276201950961']",,,,,,K. C. Chambers
2023zvu*,14:42:01.776,+01:57:03.10,2023-12-12 13:09:07.200,2023-12-14,19.87,ABMag,r - ZTF,0.7712196454821264,2.1927072488847013,Galaxy,-18.971138507949565,586.4455586706265,0.13993,"['220.507311' '1.951056' 'Galaxy' '586.4455586706265' '0.13993'
 '0.7712196454821264' '2.1927072488847013']",,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration
2023zxc,09:39:03.073,+62:53:28.90,2023-12-09 07:43:40.800,2023-12-14,19.9,ABMag,r - ZTF,0.8424365694569368,1.4598493614432952,Galaxy,-17.86597983233262,357.43408656066475,0.0842,"['144.762292' '62.891344' 'Galaxy' '357.43408656066475' '0.0842'
 '0.8424365694569368' '1.4598493614432952']",,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration
2023zyu,10:35:23.610,+17:21:59.33,2023-12-12 13:16:26.976,2023-12-14,21.26,ABMag,w - P1,0.95036842344586,4.405921938389335,Galaxy,-18.64284966645157,956.2466644908659,0.2333,"['158.848195' '17.366681' 'Galaxy' '956.2466644908659' '0.2333'
 '0.95036842344586' '4.405921938389335']",,,,,,K. C. Chambers
2023zws*,14:18:24.148,+40:45:09.14,2023-12-09 12:18:43.200,2023-12-14,19.54,ABMag,g - ZTF,1.0288103572505727,1.7300282576299721,Galaxy,-18.16071501108538,346.8510409493535,0.08166,"['214.60024' '40.752523' 'Galaxy' '346.8510409493535' '0.08166'
 '1.0288103572505727' '1.7300282576299721']",,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration
2023zxq,09:08:43.520,+48:58:10.21,2023-12-11 09:51:50.400,2023-12-14,20.16,ABMag,g - ZTF,1.0313750285053922,1.3100041188128606,Galaxy,-16.9314059109153,261.9878688952832,0.0614,"['137.181692' '48.969666' 'Galaxy' '261.9878688952832' '0.0614'
 '1.0313750285053922' '1.3100041188128606']",,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration
2023zwm,14:52:10.149,+47:38:27.32,2023-12-09 12:20:09.600,2023-12-14,19.65,ABMag,g - ZTF,1.034781739968754,2.762078061462694,Galaxy,-19.05406162561728,550.5697232366715,0.1311,"['223.042118' '47.641186' 'Galaxy' '550.5697232366715' '0.1311'
 '1.034781739968754' '2.762078061462694']",,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration
2023zun,01:13:56.298,+31:52:13.26,2023-10-18 07:42:14.400,2023-12-14,20.66,ABMag,r - ZTF,1.0424688590260882,3.1921581748380907,Galaxy,-18.342232228435936,631.6062889899799,0.1511,"['18.484324' '31.870154' 'Galaxy' '631.6062889899799' '0.1511'
 '1.0424688590260882' '3.1921581748380907']",,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration
2023zyp*,13:30:08.349,+36:08:36.55,2023-12-09 12:25:55.200,2023-12-14,19.21,ABMag,g - ZTF,1.1416280662107094,1.7123279567333791,Galaxy,-18.242437217133592,309.3765865410228,0.07269,"['202.534401' '36.14343' 'Galaxy' '309.3765865410228' '0.07269'
 '1.1416280662107094' '1.7123279567333791']",,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration
2023zwf*,10:56:22.569,+02:51:56.80,2023-12-09 09:38:52.800,2023-12-14,19.99,ABMag,r - ZTF,1.1922363745470506,3.074451022117483,Galaxy,-18.63915172122505,531.9004334673552,0.12652,"['164.094369' '2.86577' 'Galaxy' '531.9004334673552' '0.12652'
 '1.1922363745470506' '3.074451022117483']",,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration
2023zwl,15:03:53.736,+50:05:04.54,2023-12-09 12:20:09.600,2023-12-14,19.41,ABMag,g - ZTF,1.2341234192046815,3.481402576755156,Galaxy,-19.41410392937058,581.8630590714226,0.1388,"['225.974425' '50.084658' 'Galaxy' '581.8630590714226' '0.1388'
 '1.2341234192046815' '3.481402576755156']",,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration
2023zxy*,12:26:11.239,+53:26:03.09,2023-12-09 10:22:04.800,2023-12-14,19.4,ABMag,g - ZTF,1.3398001439554812,inf,Galaxy,-inf,inf,inf,['186.546461' '53.433891' 'Galaxy' 'inf' 'inf' '1.3398001439554812' 'inf'],Galaxy,-13.79668670154863,43.58502910267933,0.0101,"['186.547971' '53.434735' 'Galaxy' '43.58502910267933' '0.0101'
 '3.1341401339618895' '0.6622631918359915']",C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration
2023zxo*,15:50:50.686,+09:04:37.07,2023-12-12 13:26:24.000,2023-12-14,19.62,ABMag,r - ZTF,1.3518954832337693,2.8586495567941332,Galaxy,-18.57821467194491,436.15708778814013,0.10319,"['237.711316' '9.076609' 'Galaxy' '436.15708778814013' '0.10319'
 '1.3518954832337693' '2.8586495567941332']",,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration
2023zvd,23:34:51.598,+27:13:43.09,2023-12-07 03:47:05.004,2023-12-14,20.6673,ABMag,r - ZTF,1.3681673480013596,4.162733458011197,Galaxy,-18.321022576492883,627.5733823326328,0.1501,"['353.714833' '27.228989' 'Galaxy' '627.5733823326328' '0.1501'
 '1.3681673480013596' '4.162733458011197']",,,,,,A. Munoz-Arancibia
2023zux,22:09:14.456,+01:47:10.78,2023-12-06 03:14:09.001,2023-12-14,20.3126,ABMag,r - ZTF,1.4419033171838072,3.078106080935136,Galaxy,-17.906262875469405,440.3242206515481,0.1042,"['332.309952' '1.786613' 'Galaxy' '440.3242206515481' '0.1042'
 '1.4419033171838072' '3.078106080935136']",,,,,,A. Munoz-Arancibia
2023zwq,12:33:37.728,+05:10:14.12,2023-12-09 11:28:19.200,2023-12-14,19.01,ABMag,g - ZTF,1.4706264819478576,2.945014192503618,Galaxy,-19.070050715452037,413.0571489630218,0.0976,"['188.406911' '5.170299' 'Galaxy' '413.0571489630218' '0.0976'
 '1.4706264819478576' '2.945014192503618']",,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration
2018mlp*,11:26:18.255,+58:35:38.80,2018-11-07 12:12:57.600,2023-12-14,19.6,ABMag,r - ZTF,1.5606604476381578,3.614707628901058,Galaxy,-18.795949424132274,477.73810750840784,0.11329,"['171.576892' '58.594078' 'Galaxy' '477.73810750840784' '0.11329'
 '1.5606604476381578' '3.614707628901058']",,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration
2023zuf,00:54:16.567,+19:36:14.49,2023-12-12 07:03:50.112,2023-12-14,20.6,ABMag,w - P1,1.5644830932789915,6.988401441204793,Galaxy,-19.222160517579283,921.3658335060617,0.2243,"['13.569286' '19.604386' 'Galaxy' '921.3658335060617' '0.2243'
 '1.5644830932789915' '6.988401441204793']",,,,,,K. C. Chambers
2023zve,23:30:49.444,+28:22:07.52,2023-12-10 03:23:42.999,2023-12-14,20.3459,ABMag,g - ZTF,1.6806103238179702,3.671658642321002,Galaxy,-17.923202018883096,450.6303143331954,0.1067,"['352.706478' '28.368525' 'Galaxy' '450.6303143331954' '0.1067'
 '1.6806103238179702' '3.671658642321002']",,,,,,A. Munoz-Arancibia
2023zxi,01:52:25.154,+26:30:33.54,2023-11-20 04:53:45.600,2023-12-14,19.9,ABMag,r - ZTF,1.6889217686357993,5.145254340353615,Galaxy,-19.091112237394455,628.3801353738644,0.1503,"['28.104832' '26.508848' 'Galaxy' '628.3801353738644' '0.1503'
 '1.6889217686357993' '5.145254340353615']",,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration
