TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Sep_kpc,Gal_1_type,Gal_1_ABS_Mag,Gal_1_dist,Gal_1_z,Gal_1_info,Reporter,SDSS_image
2024bgc,07:44:35.673,+11:07:14.74,2024-01-31 06:39:05.000,2024-02-01,19.8066,ABMag,g - ZTF,0.3101374749132975,0.7726100229430047,Galaxy,-18.74755612196559,513.8439226494177,0.1221,"['116.148569' '11.120815' 'Galaxy' '513.8439226494177' '0.1221'
 '0.3101374749132975' '0.7726100229430047']",A. Munoz-Arancibia,No
2024bff,09:47:36.128,+56:24:38.55,2024-01-13 10:23:31.200,2024-02-01,20,ABMag,r - ZTF,0.47706803930859004,2.323115586062449,Galaxy,-20.009578146647165,1004.4206418739102,0.2458,"['146.900433' '56.410588' 'Galaxy' '1004.4206418739102' '0.2458'
 '0.47706803930859004' '2.323115586062449']",C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2024bfn,08:15:58.166,+05:47:30.82,2024-01-31 08:28:19.200,2024-02-01,19.49,ABMag,r - ZTF,0.8639418717244416,1.8126707836804563,Galaxy,-18.691297725512744,432.77238922932935,0.10237,"['123.992291' '5.791664' 'Galaxy' '432.77238922932935' '0.10237'
 '0.8639418717244416' '1.8126707836804563']",C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,Yes
2024bgj,08:52:22.569,+54:13:42.68,2024-01-31 08:11:51.000,2024-02-01,19.9353,ABMag,r - ZTF,0.8752873338903194,4.302996238451697,Galaxy,-20.09492727848637,1014.0175129451395,0.2483,"['133.094231' '54.228307' 'Galaxy' '1014.0175129451395' '0.2483'
 '0.8752873338903194' '4.302996238451697']",A. Munoz-Arancibia,No
2024bgf,08:02:28.954,+47:53:53.51,2024-01-31 05:39:20.998,2024-02-01,20.2512,ABMag,g - ZTF,1.3582341999950511,3.27039507480857,Galaxy,-18.229053457716983,496.6502878796541,0.1179,"['120.620096' '47.898105' 'Galaxy' '496.6502878796541' '0.1179'
 '1.3582341999950511' '3.27039507480857']",A. Munoz-Arancibia,No
2024bfy,04:19:10.555,+00:58:42.59,2024-01-31 05:51:40.608,2024-02-01,20.64,ABMag,w - P1,1.49968768170447,2.801321052559485,Galaxy,-17.288935970267787,385.28951807554336,0.0909,"['64.794207' '0.978846' 'Galaxy' '385.28951807554336' '0.0909'
 '1.49968768170447' '2.801321052559485']",K. C. Chambers,No
2024bgk,08:42:31.923,+57:02:14.41,2024-01-31 06:45:16.001,2024-02-01,19.8885,ABMag,g - ZTF,1.734963048161312,5.664447864927858,Galaxy,-19.252962438241433,673.4300437101813,0.1615,"['130.633453' '57.036918' 'Galaxy' '673.4300437101813' '0.1615'
 '1.734963048161312' '5.664447864927858']",A. Munoz-Arancibia,No
2024bgi,10:14:30.487,+53:50:51.49,2024-01-31 07:43:51.997,2024-02-01,19.7741,ABMag,r - ZTF,2.2553392657600853,8.617438639456132,Galaxy,-19.708857258886216,788.1183723987151,0.1903,"['153.626057' '53.847384' 'Galaxy' '788.1183723987151' '0.1903'
 '2.2553392657600853' '8.617438639456132']",A. Munoz-Arancibia,No
2024bfq,10:50:45.275,+05:08:52.71,2024-01-31 08:03:50.400,2024-02-01,19.81,ABMag,r - ZTF,2.7440494326989953,6.159284940380922,Galaxy,-18.517817491662914,462.98135147795614,0.1097,"['162.68817' '5.147378' 'Galaxy' '462.98135147795614' '0.1097'
 '2.7440494326989953' '6.159284940380922']",C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2024bgb,09:42:42.080,+36:26:18.40,2024-01-31 09:12:11.998,2024-02-01,19.8431,ABMag,g - ZTF,3.365774454398508,19.189340954723246,Galaxy,-20.508900913609303,1175.9806688391868,0.291,"['145.676419' '36.438778' 'Galaxy' '1175.9806688391868' '0.291'
 '3.365774454398508' '19.189340954723246']",A. Munoz-Arancibia,Yes
2024bez,01:42:28.577,+17:33:03.72,2024-01-25 03:46:04.800,2024-02-01,19.12,ABMag,r - ZTF,5.391831585425945,7.803599818323534,Galaxy,-18.254919023194933,298.5271292502817,0.0701,"['25.617785' '17.550173' 'Galaxy' '298.5271292502817' '0.0701'
 '5.391831585425945' '7.803599818323534']",C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2024bfo,08:47:35.861,+14:31:59.04,2024-01-31 08:29:45.600,2024-02-01,19.02,ABMag,r - ZTF,6.760186221599579,43.36895686037826,Galaxy,-21.588227249946538,1323.2608083765688,0.3307,"['131.901058' '14.534074' 'Galaxy' '1323.2608083765688' '0.3307'
 '6.760186221599579' '43.36895686037826']",C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
