TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Sep_kpc,Gal_1_type,Gal_1_ABS_Mag,Gal_1_dist,Gal_1_z,Gal_1_info,Reporter,SDSS_image
2023vkq,00:39:27.466,+08:07:05.41,2023-10-13 09:14:10.003,2023-10-20,20.6127,ABMag,g - ZTF,0.1024951860278063,0.3813958427516801,Galaxy,-18.81278810029053,767.5339951061836,0.1851,"['9.864468' '8.118158' 'Galaxy' '767.5339951061836' '0.1851'
 '0.1024951860278063' '0.3813958427516801']",A. Munoz-Arancibia,No
2023vkn,07:48:28.657,+13:46:14.87,2023-10-15 10:51:07.004,2023-10-20,19.9336,ABMag,g - ZTF,0.12842826710230265,0.30540463897150866,Galaxy,-18.519600700874776,490.50127450353455,0.1164,"['117.119372' '13.77078' 'Galaxy' '490.50127450353455' '0.1164'
 '0.12842826710230265' '0.30540463897150866']",A. Munoz-Arancibia,No
2023vkf,01:57:46.918,+10:13:14.46,2023-10-17 07:21:37.999,2023-10-20,20.9328,ABMag,r - ZTF,0.2106498367759506,0.9994437467464165,Galaxy,-19.020311806432765,978.6386447160772,0.2391,"['29.445487' '10.220625' 'Galaxy' '978.6386447160772' '0.2391'
 '0.2106498367759506' '0.9994437467464165']",A. Munoz-Arancibia,No
2023vka,22:22:18.043,+30:48:29.02,2023-10-19 09:19:45.408,2023-10-20,20.58,ABMag,g - P1,0.2917760288585051,1.2928904474703753,Galaxy,-19.224686253428935,913.9811747787337,0.2224,"['335.575105' '30.808011' 'Galaxy' '913.9811747787337' '0.2224'
 '0.2917760288585051' '1.2928904474703753']",D. O. Jones (UC Santa Cruz),No
2023vis,08:40:26.220,+31:01:22.71,2023-10-17 13:40:35.904,2023-10-20,20.96,ABMag,w - P1,0.3083843861133428,0.8493002838726357,Galaxy,-17.81197010688006,568.0597539773672,0.1354,"['130.109161' '31.023014' 'Galaxy' '568.0597539773672' '0.1354'
 '0.3083843861133428' '0.8493002838726357']",K. C. Chambers,No
2023vle,05:29:30.041,+62:10:28.52,2023-10-15 14:49:49.152,2023-10-20,19.186,ABMag,cyan - ATLAS,0.47499258325730476,1.2002388678268778,Galaxy,-19.39902995674253,521.2019013430943,0.1239,"['82.375385' '62.174675' 'Galaxy' '521.2019013430943' '0.1239'
 '0.47499258325730476' '1.2002388678268778']",J. Tonry,No
2023vld,07:06:32.014,+65:49:47.46,2023-10-17 14:07:36.768,2023-10-20,19.297,ABMag,cyan - ATLAS,0.5235572520503453,4.6477279030155945,Galaxy,-22.016508241671932,1831.0560911040532,0.4747,"['106.6331' '65.829933' 'Galaxy' '1831.0560911040532' '0.4747'
 '0.5235572520503453' '4.6477279030155945']",J. Tonry,No
2023vkp,01:45:12.412,-03:45:22.79,2023-10-13 08:33:44.004,2023-10-20,20.5504,ABMag,r - ZTF,0.538874554253391,2.768049778439236,Galaxy,-19.575156762117086,1059.525350990366,0.2602,"['26.301853' '-3.756393' 'Galaxy' '1059.525350990366' '0.2602'
 '0.538874554253391' '2.768049778439236']",A. Munoz-Arancibia,No
2023vkk,20:48:31.304,+16:42:24.19,2023-10-17 03:26:10.000,2023-10-20,20.626,ABMag,r - ZTF,0.571672951969431,2.379540361919634,Galaxy,-19.042852821729586,858.5598287090348,0.2082,"['312.1304' '16.706875' 'Galaxy' '858.5598287090348' '0.2082'
 '0.571672951969431' '2.379540361919634']",A. Munoz-Arancibia,No
2023vkj,17:03:54.920,+35:05:21.48,2023-10-17 03:13:19.001,2023-10-20,20.4312,ABMag,r - ZTF,0.6723581875996354,3.727960785345458,Galaxy,-19.86027885352451,1143.6569425695243,0.2824,"['255.979034' '35.089389' 'Galaxy' '1143.6569425695243' '0.2824'
 '0.6723581875996354' '3.727960785345458']",A. Munoz-Arancibia,No
