TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Sep_kpc,Gal_1_type,Gal_1_ABS_Mag,Gal_1_dist,Gal_1_z,Gal_1_info,Gal_2_type,Gal_2_ABS_Mag,Gal_2_dist,Gal_2_z,Gal_2_info,Reporter
2023wih,07:28:34.613,+65:16:04.87,2023-09-24 11:18:14.400,04-Nov-2023,19.71,ABMag,r - ZTF,0.11113907057591871,0.2192168854308755,Galaxy,-18.337161878745384,406.84817830602316,0.0961,"['112.144291' '65.268029' 'Galaxy' '406.84817830602316' '0.0961'
 '0.11113907057591871' '0.2192168854308755']",,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration
2023wlb,01:23:36.286,-06:18:29.72,2023-08-26 09:07:12.000,04-Nov-2023,19.9,ABMag,g - ZTF,0.23606963582859875,1.6476954737420308,Galaxy,-20.891309759007925,1439.6666748670345,0.3627,"['20.901249' '-6.308288' 'Galaxy' '1439.6666748670345' '0.3627'
 '0.23606963582859875' '1.6476954737420308']",,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration
2023wjv*,08:38:29.653,+23:28:12.64,2023-09-19 12:11:31.200,04-Nov-2023,19.47,ABMag,r - ZTF,0.26161243170329374,0.4634284028220202,Galaxy,-18.343747015105144,365.3838966403364,0.08611,"['129.623475' '23.470175' 'Galaxy' '365.3838966403364' '0.08611'
 '0.26161243170329374' '0.4634284028220202']",,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration
2023wkn,16:36:29.112,+43:39:16.10,2023-09-25 05:11:02.400,04-Nov-2023,19.72,ABMag,g - ZTF,0.3125222740836874,0.8656202472952765,Galaxy,-19.064357818484893,571.3096551300999,0.1362,"['249.121211' '43.654414' 'Galaxy' '571.3096551300999' '0.1362'
 '0.3125222740836874' '0.8656202472952765']",,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration
2023wks,20:24:37.085,-00:21:27.78,2023-05-24 10:46:33.600,04-Nov-2023,20.09,ABMag,g - ZTF,0.3399742874176177,2.531006642659224,Galaxy,-20.841361729801836,1535.5796425335059,0.3895,"['306.154479' '-0.357632' 'Galaxy' '1535.5796425335059' '0.3895'
 '0.3399742874176177' '2.531006642659224']",,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration
2023wii,01:07:06.248,+27:24:16.39,2023-09-20 09:40:19.200,04-Nov-2023,20.34,ABMag,g - ZTF,0.38741021427769573,0.5102401828593083,Galaxy,-16.830143618838445,271.6618937138124,0.0637,"['16.776023' '27.40466' 'Galaxy' '271.6618937138124' '0.0637'
 '0.38741021427769573' '0.5102401828593083']",,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration
2023wkl*,09:09:45.681,+38:14:58.38,2023-10-05 11:22:33.600,04-Nov-2023,19.03,ABMag,g - ZTF,0.3881603121747013,0.48407170169122943,Galaxy,-18.02161849867558,257.2312331616138,0.06027,"['137.440206' '38.249581' 'Galaxy' '257.2312331616138' '0.06027'
 '0.3881603121747013' '0.48407170169122943']",,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration
2023wkk,01:00:46.672,-05:38:17.89,2023-10-03 09:02:52.800,04-Nov-2023,19.83,ABMag,g - ZTF,0.46796812578875835,1.269430349701723,Galaxy,-18.909088685070174,559.5227339322302,0.1333,"['15.194596' '-5.638321' 'Galaxy' '559.5227339322302' '0.1333'
 '0.46796812578875835' '1.269430349701723']",,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration
2023wik,08:34:27.893,+01:44:31.67,2023-09-15 12:27:21.600,04-Nov-2023,19.92,ABMag,r - ZTF,0.5060860675197816,3.550896699028236,Galaxy,-20.882693949666177,1447.2341101080258,0.3648,"['128.616295' '1.74225' 'Galaxy' '1447.2341101080258' '0.3648'
 '0.5060860675197816' '3.550896699028236']",,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration
2023wjk,01:33:47.379,-03:28:51.75,2023-10-03 07:40:48.000,04-Nov-2023,19.77,ABMag,r - ZTF,0.5401194428176845,0.6915436258303587,Galaxy,-17.338774524265663,264.0917928230706,0.0619,"['23.447402' '-3.480892' 'Galaxy' '264.0917928230706' '0.0619'
 '0.5401194428176845' '0.6915436258303587']",,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration
2023why,16:26:26.637,+04:45:08.53,2023-09-11 04:37:55.200,04-Nov-2023,20.09,ABMag,g - ZTF,0.6170412598357584,1.2690609209134087,Galaxy,-18.047966994509547,424.2222068703082,0.1003,"['246.611036' '4.752205' 'Galaxy' '424.2222068703082' '0.1003'
 '0.6170412598357584' '1.2690609209134087']",,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration
2023wic,23:53:20.995,-05:53:12.33,2023-09-04 09:36:00.000,04-Nov-2023,20.3,ABMag,g - ZTF,0.6778556741988433,5.764453383823608,Galaxy,-20.92023014413604,1754.066397228708,0.4521,"['358.337661' '-5.886706' 'Galaxy' '1754.066397228708' '0.4521'
 '0.6778556741988433' '5.764453383823608']",,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration
2023wif,01:40:04.619,-04:45:56.58,2023-10-07 09:33:08.928,04-Nov-2023,19.5312,ABMag,r - ZTF,0.7466537960086731,0.6607419111189221,Galaxy,-16.775488554586815,182.53145300096787,0.0426,"['25.019113' '-4.765557' 'Galaxy' '182.53145300096787' '0.0426'
 '0.7466537960086731' '0.6607419111189221']",,,,,,K. De (Caltech) on behalf of ZTF
2023wiy,10:40:16.449,+40:06:44.37,2023-09-26 12:10:04.800,04-Nov-2023,19.73,ABMag,r - ZTF,0.751332918011704,1.8985116876263408,Galaxy,-18.85502995674253,521.2019013430943,0.1239,"['160.068656' '40.112513' 'Galaxy' '521.2019013430943' '0.1239'
 '0.751332918011704' '1.8985116876263408']",,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration
2023wiw*,09:46:00.280,+30:30:24.96,2023-09-20 12:24:28.800,04-Nov-2023,19.49,ABMag,r - ZTF,0.768341016170548,2.41711033551767,Galaxy,-19.570837954704988,648.8847849493648,0.15539,"['146.50092' '30.506953' 'Galaxy' '648.8847849493648' '0.15539'
 '0.768341016170548' '2.41711033551767']",,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration
2023wie*,09:35:18.442,+34:29:18.72,2023-09-12 12:30:14.400,04-Nov-2023,18.24,ABMag,r - ZTF,0.7865473493843215,1.9035580744243819,Galaxy,-20.251331961323704,499.1905925150823,0.11852,"['143.827106' '34.488517' 'Galaxy' '499.1905925150823' '0.11852'
 '0.7865473493843215' '1.9035580744243819']",,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration
2023wkw,10:35:36.598,+29:49:31.97,2023-09-25 12:30:14.400,04-Nov-2023,19.79,ABMag,r - ZTF,0.7896298185924696,1.921680707707647,Galaxy,-18.71341411601685,501.9758493215051,0.1192,"['158.902361' '29.825735' 'Galaxy' '501.9758493215051' '0.1192'
 '0.7896298185924696' '1.921680707707647']",,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration
2023wke,23:51:48.516,-02:45:45.06,2023-10-04 08:38:24.000,04-Nov-2023,19.92,ABMag,g - ZTF,0.8124261309173897,1.8883241174476084,Galaxy,-18.483588947404456,479.42181251660224,0.1137,"['357.952322' '-2.762663' 'Galaxy' '479.42181251660224' '0.1137'
 '0.8124261309173897' '1.8883241174476084']",,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration
2023wmd,22:36:07.998,+01:39:04.34,2023-11-01 05:52:35.040,04-Nov-2023,18.41,ABMag,w - P1,0.8145070643081648,0.2553380824930333,Galaxy,-15.643229352082333,64.66151420070861,0.015,"['339.033519' '1.651089' 'Galaxy' '64.66151420070861' '0.015'
 '0.8145070643081648' '0.2553380824930333']",,,,,,K. C. Chambers
2023wng,23:44:14.186,+22:48:08.65,2023-11-03 08:46:06.240,04-Nov-2023,18.961,ABMag,orange - ATLAS,0.8875829452184782,2.6031845733180123,Galaxy,-19.9476057317588,604.9523196660957,0.1445,"['356.059292' '22.802582' 'Galaxy' '604.9523196660957' '0.1445'
 '0.8875829452184782' '2.6031845733180123']",,,,,,J. Tonry
2023wns,23:05:34.723,+08:06:52.85,2023-10-05 06:57:42.912,04-Nov-2023,21.93,ABMag,w - P1,0.9545709164578428,3.2906429113422324,Galaxy,-17.329488458254033,711.0459902016689,0.1709,"['346.394751' '8.114936' 'Galaxy' '711.0459902016689' '0.1709'
 '0.9545709164578428' '3.2906429113422324']",,,,,,K. C. Chambers
2023wix,10:16:53.624,+23:56:58.57,2023-09-24 12:28:48.000,04-Nov-2023,19.47,ABMag,r - ZTF,1.5517394043904487,3.504690953887368,Galaxy,-18.871280360863103,465.860697053941,0.1104,"['154.223672' '23.949231' 'Galaxy' '465.860697053941' '0.1104'
 '1.5517394043904487' '3.504690953887368']",,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration
2023wia,10:17:17.890,+34:43:32.40,2023-09-24 12:28:48.000,04-Nov-2023,19.87,ABMag,r - ZTF,1.6117750116954244,4.181193876394264,Galaxy,-18.77210510251641,535.0828363569445,0.1273,"['154.324105' '34.725399' 'Galaxy' '535.0828363569445' '0.1273'
 '1.6117750116954244' '4.181193876394264']",,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration
2023wjl*,23:40:06.960,-00:28:58.91,2023-09-25 08:34:04.800,04-Nov-2023,19.88,ABMag,r - ZTF,1.7236787418527404,2.4526370209639228,Galaxy,-17.45801043522164,293.4959326468097,0.0689,"['355.028964' '-0.483508' 'Galaxy' '293.4959326468097' '0.0689'
 '1.7236787418527404' '2.4526370209639228']",,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration
2023wkm*,08:06:25.536,+45:41:09.22,2023-09-26 11:47:02.400,04-Nov-2023,19.89,ABMag,r - ZTF,1.8189869153584743,2.309649502362959,Galaxy,-17.200708186419334,261.9037020466677,0.06138,"['121.606619' '45.686376' 'Galaxy' '261.9037020466677' '0.06138'
 '1.8189869153584743' '2.309649502362959']",Galaxy,-19.170972496296166,648.924990247709,0.1554,"['121.605271' '45.685377' 'Galaxy' '648.924990247709' '0.1554'
 '3.395885150425278' '10.683716617553241']",C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration
2023wnj,01:04:36.389,+43:05:07.88,2023-10-25 08:49:52.608,04-Nov-2023,20.48,ABMag,i - P1,2.0345688349745727,5.4066460251082615,Galaxy,-18.21440341244841,548.1263526994347,0.1305,"['16.15141' '43.086066' 'Galaxy' '548.1263526994347' '0.1305'
 '2.0345688349745727' '5.4066460251082615']",Galaxy,-20.765506147250694,1774.6030738925167,0.4581,"['16.150737' '43.085631' 'Galaxy' '1774.6030738925167' '0.4581'
 '2.3565425144966876' '20.274557090142242']",K. C. Chambers
2023wnu,00:34:01.030,-01:56:00.05,2023-10-13 09:15:44.352,04-Nov-2023,21.41,ABMag,w - P1,2.0743702050405712,9.21912401675217,Galaxy,-18.401142622523817,916.7027295687772,0.2231,"['8.504815' '-1.933589' 'Galaxy' '916.7027295687772' '0.2231'
 '2.0743702050405712' '9.21912401675217']",,,,,,K. C. Chambers
2023wjm,16:48:28.626,+12:28:36.43,2023-09-22 03:23:02.400,04-Nov-2023,19.88,ABMag,g - ZTF,2.2155647453083667,6.697652553899327,Galaxy,-19.09431650840816,623.5385399057343,0.1491,"['252.118867' '12.476317' 'Galaxy' '623.5385399057343' '0.1491'
 '2.2155647453083667' '6.697652553899327']",,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration
2023wkp,10:01:53.012,+01:49:14.11,2023-10-06 12:37:26.400,04-Nov-2023,19.75,ABMag,r - ZTF,2.221626414993135,5.978276443359573,Galaxy,-18.971650480939076,555.0474301013156,0.1322,"['150.471489' '1.820706' 'Galaxy' '555.0474301013156' '0.1322'
 '2.221626414993135' '5.978276443359573']",,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration
2023wnl,23:22:02.789,-04:51:58.42,2023-09-18 08:40:05.088,04-Nov-2023,21.17,ABMag,w - P1,2.3441018231618935,7.205395069994125,Galaxy,-17.84053229299552,634.0251107744347,0.1517,"['350.512106' '-4.866664' 'Galaxy' '634.0251107744347' '0.1517'
 '2.3441018231618935' '7.205395069994125']",,,,,,K. C. Chambers
2023wle,10:58:04.016,+56:36:41.43,2023-11-01 15:17:10.752,04-Nov-2023,19.69,ABMag,r - P1,2.499509459587211,6.548356527453907,Galaxy,-18.973513325804564,540.3842282771059,0.1286,"['164.517959' '56.611673' 'Galaxy' '540.3842282771059' '0.1286'
 '2.499509459587211' '6.548356527453907']",,,,,,D. O. Jones (UC Santa Cruz)
2023wip,17:05:44.118,+28:10:35.60,2023-09-16 04:30:43.200,04-Nov-2023,20.42,ABMag,g - ZTF,2.7480757158266518,3.636165862346342,Galaxy,-16.760200619966994,272.92299217355156,0.064,"['256.43415' '28.175848' 'Galaxy' '272.92299217355156' '0.064'
 '2.7480757158266518' '3.636165862346342']",,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration
2023whv*,21:57:18.591,+10:54:14.20,2023-09-13 06:05:45.600,04-Nov-2023,20.77,ABMag,g - ZTF,2.8025189040879193,7.094335937954238,Galaxy,-17.818941660845095,522.141643912426,0.12413,"['329.328123' '10.904375' 'Galaxy' '522.141643912426' '0.12413'
 '2.8025189040879193' '7.094335937954238']",,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration
