TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Sep_kpc,Gal_1_type,Gal_1_ABS_Mag,Gal_1_dist,Gal_1_z,Gal_1_info,Reporter,SDSS_image
2023uwn,00:06:10.866,+31:47:58.98,2023-10-14 06:07:28.001,2023-10-15,19.9741,ABMag,g - ZTF,0.16173134683916499,0.6470282972248935,Galaxy,-19.608671022684852,825.1904715356701,0.1997,"['1.54524' '31.799683' 'Galaxy' '825.1904715356701' '0.1997'
 '0.16173134683916499' '0.6470282972248935']",F. Forster,No
2021aian,08:59:29.300,+45:01:00.96,2021-10-13 11:17:57.984,2023-10-15,20.7226,ABMag,g - ZTF,0.21786158464369235,0.45330952873624897,Galaxy,-17.440596615617913,429.1798494891535,0.1015,"['134.87209' '45.016873' 'Galaxy' '429.1798494891535' '0.1015'
 '0.21786158464369235' '0.45330952873624897']",Patrick Aleo (UIUC),No
2021ahzq,16:00:55.653,+56:31:52.30,2021-07-15 04:52:48.576,2023-10-15,20.8037,ABMag,g - ZTF,0.2727182617969908,1.7989365487324862,Galaxy,-19.86493379221067,1360.5883826950026,0.3409,"['240.231752' '56.531182' 'Galaxy' '1360.5883826950026' '0.3409'
 '0.2727182617969908' '1.7989365487324862']",Patrick Aleo (UIUC),No
2021aiai,03:10:30.149,+04:57:04.47,2021-09-02 10:36:31.392,2023-10-15,20.8367,ABMag,g - ZTF,0.3120362131832326,1.3744268460556894,Galaxy,-18.955008819474074,908.535212043444,0.221,"['47.625555' '4.951185' 'Galaxy' '908.535212043444' '0.221'
 '0.3120362131832326' '1.3744268460556894']",Patrick Aleo (UIUC),No
2023uwu,17:18:15.859,+09:02:52.03,2023-10-14 02:56:01.000,2023-10-15,20.2696,ABMag,g - ZTF,0.3494159897519444,1.4510962167479124,Galaxy,-19.394292839982885,856.6009821267884,0.2077,"['259.566085' '9.047883' 'Galaxy' '856.6009821267884' '0.2077'
 '0.3494159897519444' '1.4510962167479124']",F. Forster,No
2023uwi,04:22:43.266,-06:09:22.19,2023-10-08 09:32:21.002,2023-10-15,20.4323,ABMag,g - ZTF,0.496277296730839,3.66212440172441,Galaxy,-20.479869091892294,1522.0671691939842,0.3857,"['65.680331' '-6.15629' 'Galaxy' '1522.0671691939842' '0.3857'
 '0.496277296730839' '3.66212440172441']",F. Forster,No
2021ahzw,22:05:49.183,+00:37:01.55,2021-08-12 09:02:57.120,2023-10-15,20.8296,ABMag,g - ZTF,0.6350406055529296,3.1903183448159265,Galaxy,-19.24768829306035,1036.2335722780108,0.2541,"['331.454891' '0.616925' 'Galaxy' '1036.2335722780108' '0.2541'
 '0.6350406055529296' '3.1903183448159265']",Patrick Aleo (UIUC),No
2021ahzs,16:38:49.136,+27:52:21.99,2021-08-10 04:56:59.136,2023-10-15,20.6482,ABMag,r - ZTF,0.7032129931067875,1.5194614474137722,Galaxy,-17.596939660342212,445.68491213067244,0.1055,"['249.704547' '27.87267' 'Galaxy' '445.68491213067244' '0.1055'
 '0.7032129931067875' '1.5194614474137722']",Patrick Aleo (UIUC),No
2023uwy,04:37:58.146,-00:31:33.97,2023-10-11 10:35:38.999,2023-10-15,20.6253,ABMag,g - ZTF,0.7781186688592222,3.2979024311743896,Galaxy,-19.082785504276426,874.212678873768,0.2122,"['69.492313' '-0.52589' 'Galaxy' '874.212678873768' '0.2122'
 '0.7781186688592222' '3.2979024311743896']",F. Forster,No
2023uxd,17:49:54.281,+59:50:04.60,2023-09-16 04:22:46.998,2023-10-15,20.8861,ABMag,g - ZTF,0.8003721065308238,5.958530374698293,Galaxy,-20.045261729801837,1535.5796425335059,0.3895,"['267.475753' '59.834538' 'Galaxy' '1535.5796425335059' '0.3895'
 '0.8003721065308238' '5.958530374698293']",Julien Peloton,No
2021aiab,00:02:10.578,-10:19:50.73,2021-09-01 08:33:12.096,2023-10-15,20.7907,ABMag,r - ZTF,0.882794211256778,3.8234265746784835,Galaxy,-18.964392054310423,893.3433540571338,0.2171,"['0.544307' '-10.330848' 'Galaxy' '893.3433540571338' '0.2171'
 '0.882794211256778' '3.8234265746784835']",Patrick Aleo (UIUC),No
2023uxp,22:17:35.688,+06:04:46.84,2023-10-14 05:26:08.736,2023-10-15,20.52,ABMag,i - P1,0.8987540746393227,2.611263929448405,Galaxy,-18.368175152633565,599.2872396033647,0.1431,"['334.398662' '6.079431' 'Galaxy' '599.2872396033647' '0.1431'
 '0.8987540746393227' '2.611263929448405']",D. O. Jones (UC Santa Cruz),No
2023uxe,23:44:32.517,+50:36:09.36,2023-10-04 04:43:50.002,2023-10-15,19.7952,ABMag,g - ZTF,0.9474253741074032,12.209364171699244,Galaxy,-22.32766584509293,2658.11134482611,0.7382,"['356.135671' '50.602836' 'Galaxy' '2658.11134482611' '0.7382'
 '0.9474253741074032' '12.209364171699244']",Julien Peloton,No
2023uww,03:42:43.407,+03:42:14.23,2023-10-14 09:35:10.000,2023-10-15,18.8248,ABMag,r - ZTF,0.9490306778986116,2.209612675606973,Galaxy,-19.58250517168688,480.2429900632923,0.1139,"['55.680848' '3.704216' 'Galaxy' '480.2429900632923' '0.1139'
 '0.9490306778986116' '2.209612675606973']",F. Forster,No
2021ahzt,17:21:35.069,+64:19:44.21,2021-08-26 05:13:32.736,2023-10-15,20.2289,ABMag,r - ZTF,1.1394810730432168,2.3572521884934137,Galaxy,-17.921720324569623,426.7013971895148,0.1009,"['260.39673' '64.329122' 'Galaxy' '426.7013971895148' '0.1009'
 '1.1394810730432168' '2.3572521884934137']",Patrick Aleo (UIUC),No
2023uwj,02:30:26.841,+03:01:18.13,2023-10-14 09:38:33.999,2023-10-15,20.0444,ABMag,r - ZTF,1.2969086108745342,6.027071701717474,Galaxy,-19.863710587639257,958.5662138137891,0.2339,"['37.612109' '3.02194' 'Galaxy' '958.5662138137891' '0.2339'
 '1.2969086108745342' '6.027071701717474']",F. Forster,No
2023uxn,16:19:05.634,+54:23:16.96,2023-10-14 05:09:11.808,2023-10-15,21.34,ABMag,g - P1,1.3358639408574997,9.099159005572211,Galaxy,-19.39832080207046,1404.9606489644066,0.3531,"['244.773145' '54.387727' 'Galaxy' '1404.9606489644066' '0.3531'
 '1.3358639408574997' '9.099159005572211']",D. O. Jones (UC Santa Cruz),No
2021aiaf,08:11:48.808,+42:07:05.23,2021-08-28 12:09:19.008,2023-10-15,19.9945,ABMag,r - ZTF,1.519092733649158,3.633566320533372,Galaxy,-18.47136969119749,493.37136336962664,0.1171,"['122.953904' '42.118258' 'Galaxy' '493.37136336962664' '0.1171'
 '1.519092733649158' '3.633566320533372']",Patrick Aleo (UIUC),No
2021ahzz,01:14:42.193,+16:00:48.55,2021-09-03 08:55:09.696,2023-10-15,20.3421,ABMag,r - ZTF,1.7444151509112027,4.376782693076626,Galaxy,-18.22755133804458,517.5237292035075,0.123,"['18.675539' '16.013074' 'Galaxy' '517.5237292035075' '0.123'
 '1.7444151509112027' '4.376782693076626']",Patrick Aleo (UIUC),No
2021aiaj,01:25:26.574,+34:39:16.77,2021-10-01 06:40:00.192,2023-10-15,20.7367,ABMag,g - ZTF,1.8179393063896134,6.245773203321745,Galaxy,-18.515459817248356,708.6502806396619,0.1703,"['21.360149' '34.654833' 'Galaxy' '708.6502806396619' '0.1703'
 '1.8179393063896134' '6.245773203321745']",Patrick Aleo (UIUC),No
2023uwm,23:42:40.751,+41:11:35.23,2023-10-11 06:09:28.996,2023-10-15,20.7796,ABMag,g - ZTF,1.9555830141891373,3.0684204624262468,Galaxy,-16.77071873515268,323.6411584512747,0.0761,"['355.670483' '41.192953' 'Galaxy' '323.6411584512747' '0.0761'
 '1.9555830141891373' '3.0684204624262468']",F. Forster,No
2023uwr,20:34:57.174,+04:23:40.45,2023-10-14 03:49:07.000,2023-10-15,20.0062,ABMag,r - ZTF,2.2299784575117805,5.590653996823096,Galaxy,-18.561735401724107,517.1149342400063,0.1229,"['308.737766' '4.394152' 'Galaxy' '517.1149342400063' '0.1229'
 '2.2299784575117805' '5.590653996823096']",F. Forster,No
2021aial,00:52:40.493,+27:35:19.20,2021-10-10 09:10:22.944,2023-10-15,20.6193,ABMag,g - ZTF,2.7246557469205217,9.244799883762967,Galaxy,-18.60575504882389,699.8597378657901,0.1681,"['13.168923' '27.589402' 'Galaxy' '699.8597378657901' '0.1681'
 '2.7246557469205217' '9.244799883762967']",Patrick Aleo (UIUC),No
2023uwe,10:20:20.174,+40:59:21.40,2023-10-14 11:21:09.999,2023-10-15,19.9403,ABMag,r - ZTF,2.8653220819742744,8.29123966759636,Galaxy,-18.9390557776371,596.8581871959467,0.1425,"['155.083126' '40.988906' 'Galaxy' '596.8581871959467' '0.1425'
 '2.8653220819742744' '8.29123966759636']",F. Forster,No
2023uxk,22:48:51.768,+15:57:45.37,2023-10-14 09:37:43.680,2023-10-15,20.35,ABMag,g - P1,3.0558847106246025,20.981317332247468,Galaxy,-20.405604599532914,1416.1880320005737,0.3562,"['342.216483' '15.962995' 'Galaxy' '1416.1880320005737' '0.3562'
 '3.0558847106246025' '20.981317332247468']",D. O. Jones (UC Santa Cruz),No
